Timestamp,17/04/2024 11:43:35
Interval,0,0002
Channel name,"1704SharinC1"
Unit,"V"
1,1842,0,19143410125980154
1,1844,-0,20536339111276902
1,1846,-0,2047187160642352
1,1848,0,22431252873502672
1,185,0,20400526470621116
1,1852,0,18788838849286549
1,1854,-0,21825689208344556
1,1856,-0,22115792980184779
1,1858,0,24687615543371066
1,186,0,2001372144150082
1,1862,0,15372061092057265
1,1864,-0,21632286693784408
1,1866,-0,19666027795756236
1,1868,0,21335305290995166
1,187,0,20174890203634277
1,1872,0,1833756631531287
1,1874,-0,21761221703491174
1,1876,-0,18022106421994977
1,1878,0,22914759159903042
1,188,0,18756605096859857
1,1882,0,1833756631531287
1,1884,-0,22373662999598309
1,1886,-0,18408911451115273
1,1888,0,21979980339528993
1,189,0,20626162737607956
1,1892,0,17789592524059117
1,1894,-0,21600052941357717
1,1896,-0,18666781470528804
1,1898,0,20336058965767734
1,19,0,19691383917233907
1,1902,0,18627670087153092
1,1904,-0,20858676635543816
1,1906,-0,20181767834583297
1,1908,0,22270084111369215
1,191,0,20980734014301561
1,1912,0,17918527533765882
1,1914,-0,21825689208344556
1,1916,-0,20600806616130285
1,1918,0,21689876567688771
1,192,0,19175643878406845
1,1922,0,18240865058032796
1,1924,-0,21181014159810729
1,1926,-0,19859430310316384
1,1928,0,20787331499741413
1,193,0,18563202582299709
1,1932,0,1953021515510045
1,1934,-0,21825689208344556
1,1936,-0,20278469091863371
1,1938,0,22270084111369215
1,194,0,20497227727901191
1,1942,0,19820318926940672
1,1944,-0,20149534082156606
1,1946,-0,19214755261782557
1,1948,0,19175643878406845
1,195,0,20271591460914351
1,1952,0,16983748713391833
1,1954,-0,19730495300609618
1,1956,-0,19472625281196088
1,1958,0,19981487689074129
1,196,0,18498735077446327
1,1962,0,17112683723098598
1,1964,-0,19311456519062631
1,1966,-0,18215508936555125
1,1968,0,20755097747314721
1,197,0,22302317863795906
1,1972,0,20110422698780894
1,1974,-0,2214802673261147
1,1976,-0,19150287756929174
1,1978,0,20690630242461339
1,198,0,19207877630833536
1,1982,0,1930457888811361
1,1984,-0,20826442883117124
1,1986,-0,19859430310316384
1,1988,0,22237850358942524
1,199,0,15307593587203883
1,1992,0,15049723567790352
1,1994,-0,19118054004502483
1,1996,-0,17732002650154755
1,1998,0,1833756631531287
1,2,0,18273098810459487
1,2002,0,14888554805656895
1,2004,-0,19827196557889692
1,2006,-0,20342936596716754
1,2008,0,16661411189124919
1,201,0,15404294844483957
1,2012,0,14405048519256525
1,2014,-0,18473378955968656
1,2016,-0,17925405164714903
1,2018,0,1762842376192566
1,202,0,14598451033816673
1,2022,0,12728893393068574
1,2024,-0,18956885242369026
1,2026,-0,1715179510647431
1,2028,0,15404294844483957
1,203,0,13792607223149389
1,2032,0,11729647067841142
1,2034,-0,19085820252075791
1,2036,-0,16893925087060779
1,2038,0,12664425888215192
1,204,0,12051984592108056
1,2042,0,11052738266880624
1,2044,-0,15411172475432977
1,2046,-0,14154056130792014
1,2048,0,11890815829974599
1,205,0,11084972019307315
1,2052,0,09408816893119365
1,2054,-0,13283744815271348
1,2056,-0,11865459708496928
1,2058,0,10408063218346797
1,206,0,1024689445621334
1,2062,0,093443493882659823
1,2064,-0,1215556348033715
1,2066,-0,10930680888122879
1,2068,0,088930768542923033
1,207,0,075714930047979578
1,2072,0,075714930047979578
1,2074,-0,10995148392976262
1,2076,-0,09383460771641694
1,2078,0,086352068348787725
1,208,0,075070254999445751
1,2082,0,068623504514107481
1,2084,-0,094156945240683854
1,2086,-0,086420844658277929
1,2088,0,078293630242114887
1,209,0,071202204708242789
1,2092,0,065400129271438345
1,2094,-0,087387857231078669
1,2096,-0,078684744075872004
1,2098,0,065077791747171432
1,21,0,074103242426645011
1,2102,0,067334154417039827
1,2104,-0,08287513189134188
1,2106,-0,074816693784669042
1,2108,0,069268179562641308
1,211,0,061854416504502296
1,2112,0,055407666019164026
1,2114,-0,069336955872131512
1,2116,-0,062890205386793241
1,2118,0,053151303349295631
1,212,0,054118315922096372
1,2122,0,050250265630893409
1,2124,-0,057088129949988797
1,2126,-0,054187092231586576
1,2128,0,064110779174370691
1,213,0,056374678591964766
1,2132,0,046059877815423533
1,2134,-0,05547644232865423
1,2136,-0,052575404610252008
1,2138,0,05218429077649489
1,214,0,047671565436758101
1,2142,0,043481177621288225
1,2144,-0,05096371698891744
1,2146,-0,047740341746248305
1,2148,0,049283253058092669
1,215,0,043803515145555139
1,2152,0,042514165048487484
1,2154,-0,052897742134518921
1,2156,-0,048062679270515218
1,2158,0,048638578009558842
1,216,0,042191827524220571
1,2162,0,038001439708750695
1,2164,-0,046128654124913737
1,2166,-0,042905278882244602
1,2168,0,04573754029115662
1,217,0,039290789805818349
1,2172,0,036067414563149214
1,2174,-0,041615928785176948
1,2176,-0,039359566115308553
1,2178,0,04122481495141983
1,218,0,037034427135949954
1,2182,0,039290789805818349
1,2184,-0,040971253736643121
1,2186,-0,038070216018240899
1,2188,0,031232351699145511
1,219,0,038001439708750695
1,2192,0,035100401990348473
1,2194,-0,040648916212376207
1,2196,-0,036458528396906331
1,2198,0,035422739514615387
1,22,0,034133389417547733
1,2202,0,030910014174878597
1,2204,-0,037103203445440158
1,2206,-0,033235153154237196
1,2208,0,031554689223412424
1,221,0,032199364271946251
1,2212,0,028975989029277116
1,2214,-0,039681903639575467
1,2216,-0,030978790484368801
1,2218,0,022851576068205759
1,222,0,031554689223412424
1,2222,0,028331313980743289
1,2224,-0,035491515824105591
1,2226,-0,032912815629970282
1,2228,0,021884563495405018
1,223,0,030910014174878597
1,2232,0,028975989029277116
1,2234,-0,034202165727037936
1,2236,-0,030978790484368801
1,2238,0,033811051893280819
1,224,0,031554689223412424
1,2242,0,027041963883675635
1,2244,-0,033879828202771023
1,2246,-0,031623465532902628
1,2248,0,031877026747679338
1,225,0,026074951310874894
1,2252,0,026397288835141808
1,2254,-0,030656452960101888
1,2256,-0,026788402668898925
1,2258,0,01930586330126971
1,226,0,025752613786607981
1,2262,0,024463263689540327
1,2264,-0,031301128008635715
1,2266,-0,028722427814500406
1,2268,-0,0029354258731473237
1,227,0,027686638932209462
1,2272,0,024140926165273413
1,2274,-0,030011777911568061
1,2276,-0,02904476533876732
1,2278,-0,0045471134944818914
1,228,0,026397288835141808
1,2282,0,01930586330126971
1,2284,-0,030334115435834974
1,2286,-0,028077752765966579
1,2288,-0,0035801009216811508
1,229,0,021239888446871191
1,2292,0,020917550922604278
1,2294,-0,026143727620365098
1,2296,-0,02356502742622979
1,2298,-0,0032577633974142373
1,23,0,02478560121380724
1,2302,0,020595213398337364
1,2304,-0,024854377523297444
1,2306,-0,022920352377695963
1,2308,-0,0071258136886171997
1,231,0,023496251116739586
1,2312,0,022529238543938845
1,2314,-0,026788402668898925
1,2316,-0,02453203999903053
1,2318,-0,0051917885430157185
1,232,0,024463263689540327
1,2322,0,022851576068205759
1,2324,-0,025821390096098185
1,2326,-0,023242689901962876
1,2328,0,0031889870879240334
1,233,0,023496251116739586
1,2332,0,01930586330126971
1,2334,-0,025499052571831271
1,2336,-0,021308664756361395
1,2338,0,0038336621364578605
1,234,0,021239888446871191
1,2342,0,021884563495405018
1,2344,-0,02356502742622979
1,2346,-0,019696977135026827
1,2348,-0,0013237382518127561
1,235,0,022529238543938845
1,2352,0,021239888446871191
1,2354,-0,02356502742622979
1,2356,-0,020986327232094482
1,2358,-0,013250226649688557
1,236,0,01930586330126971
1,2362,0,020272875874070451
1,2364,-0,022598014853429049
1,2366,-0,017440614465158433
1,2368,-0,0071258136886171997
1,237,0,022529238543938845
1,2372,0,019950538349803537
1,2374,-0,021953339804895222
1,2376,-0,019052302086493
1,2378,-0,014861914271023124
1,238,0,020917550922604278
1,2382,0,019950538349803537
1,2384,-0,019052302086493
1,2386,-0,016795939416624606
1,2388,-0,014539576746756211
1,239,0,021562225971138105
1,2392,0,016082488058600575
1,2394,-0,017762951989425346
1,2396,-0,017762951989425346
1,2398,-0,014861914271023124
1,24,0,019950538349803537
1,2402,0,018661188252735883
1,2404,-0,020663989707827568
1,2406,-0,017118276940891519
1,2408,-0,0058364635915495455
1,241,0,017371838155668229
1,2412,0,016727163107134402
1,2414,-0,019374639610759914
1,2416,-0,01808528951369226
1,2418,-0,0039024384459480643
1,242,0,018016513204202056
1,2422,0,016082488058600575
1,2424,-0,020663989707827568
1,2426,-0,017762951989425346
1,2428,-0,017440614465158433
1,243,0,018338850728468969
1,2432,0,014148462912999094
1,2434,-0,019696977135026827
1,2436,-0,01808528951369226
1,2438,-0,015184251795290038
1,244,0,016727163107134402
1,2442,0,016404825582867488
1,2444,-0,020019314659293741
1,2446,-0,016473601892357692
1,2448,-0,018729964562226087
1,245,0,016727163107134402
1,2452,0,01382612538873218
1,2454,-0,017762951989425346
1,2456,-0,014217239222489297
1,2458,-0,015184251795290038
1,246,0,015760150534333661
1,2462,0,013503787864465266
1,2464,-0,01808528951369226
1,2466,-0,017440614465158433
1,2468,-0,016151264368090779
1,247,0,013503787864465266
1,2472,0,014470800437266007
1,2474,-0,016795939416624606
1,2476,-0,016795939416624606
1,2478,-0,016473601892357692
1,248,0,015437813010066748
1,2482,0,014148462912999094
1,2484,-0,018407627037959173
1,2486,-0,016151264368090779
1,2488,-0,015184251795290038
1,249,0,013503787864465266
1,2492,0,013503787864465266
1,2494,-0,016151264368090779
1,2496,-0,014539576746756211
1,2498,-0,014861914271023124
1,25,0,012536775291664526
1,2502,0,013503787864465266
1,2504,-0,018407627037959173
1,2506,-0,017440614465158433
1,2508,-0,014861914271023124
1,251,0,015115475485799834
1,2512,0,013503787864465266
1,2514,-0,016151264368090779
1,2516,-0,015184251795290038
1,2518,-0,014539576746756211
1,252,0,014470800437266007
1,2522,0,013503787864465266
1,2524,-0,014539576746756211
1,2526,-0,014217239222489297
1,2528,-0,01260555160115473
1,253,0,012536775291664526
1,2532,0,012536775291664526
1,2534,-0,013894901698222384
1,2536,-0,011316201504087076
1,2538,-0,012283214076887816
1,254,0,013503787864465266
1,2542,0,013181450340198353
1,2544,-0,015184251795290038
1,2546,-0,013894901698222384
1,2548,-0,01260555160115473
1,255,0,015115475485799834
1,2552,0,014793137961532921
1,2554,-0,01357256417395547
1,2556,-0,015184251795290038
1,2558,-0,011960876552620903
1,256,0,014793137961532921
1,2562,0,013503787864465266
1,2564,-0,014539576746756211
1,2566,-0,013894901698222384
1,2568,-0,010671526455553249
1,257,0,012214437767397612
1,2572,0,012859112815931439
1,2574,-0,012927889125421643
1,2576,-0,013250226649688557
1,2578,-0,012283214076887816
1,258,0,01382612538873218
1,2582,0,013181450340198353
1,2584,-0,01260555160115473
1,2586,-0,01357256417395547
1,2588,-0,012927889125421643
1,259,0,015760150534333661
1,2592,0,014470800437266007
1,2594,-0,015184251795290038
1,2596,-0,011316201504087076
1,2598,-0,010993863979820162
1,26,0,01382612538873218
1,2602,0,011892100243130699
1,2604,-0,013894901698222384
1,2606,-0,012283214076887816
1,2608,-0,010671526455553249
1,261,0,013181450340198353
1,2612,0,011892100243130699
1,2614,-0,01260555160115473
1,2616,-0,011316201504087076
1,2618,-0,010993863979820162
1,262,0,013503787864465266
1,2622,0,011247425194596872
1,2624,-0,01357256417395547
1,2626,-0,01260555160115473
1,2628,-0,010671526455553249
1,263,0,010602750146063045
1,2632,0,011892100243130699
1,2634,-0,012283214076887816
1,2636,-0,011960876552620903
1,2638,-0,011960876552620903
1,264,0,012214437767397612
1,2642,0,010925087670329958
1,2644,-0,012927889125421643
1,2646,-0,012927889125421643
1,2648,-0,010993863979820162
1,265,0,010925087670329958
1,2652,0,010280412621796131
1,2654,-0,013250226649688557
1,2656,-0,011960876552620903
1,2658,-0,012283214076887816
1,266,0,0099580750975292176
1,2662,0,0099580750975292176
1,2664,-0,012927889125421643
1,2666,-0,01260555160115473
1,2668,-0,011638539028353989
1,267,0,0099580750975292176
1,2672,0,0086687250004615635
1,2674,-0,012927889125421643
1,2676,-0,010993863979820162
1,2678,-0,010349188931286335
1,268,0,0093134000489953905
1,2682,0,0077017124276608229
1,2684,-0,013894901698222384
1,2686,-0,01260555160115473
1,2688,-0,011960876552620903
1,269,0,0093134000489953905
1,2692,0,008991062524728477
1,2694,-0,011638539028353989
1,2696,-0,01260555160115473
1,2698,-0,011316201504087076
1,27,0,0096357375732623041
1,2702,0,010280412621796131
1,2704,-0,010993863979820162
1,2706,-0,012283214076887816
1,2708,-0,0093821763584855944
1,271,0,008991062524728477
1,2712,0,0086687250004615635
1,2714,-0,012283214076887816
1,2716,-0,011638539028353989
1,2718,-0,0097045138827525079
1,272,0,0093134000489953905
1,2722,0,010602750146063045
1,2724,-0,011638539028353989
1,2726,-0,0097045138827525079
1,2728,-0,010349188931286335
1,273,0,0099580750975292176
1,2732,0,0093134000489953905
1,2734,-0,010349188931286335
1,2736,-0,0080928262614179403
1,2738,-0,0090598388342186809
1,274,0,0099580750975292176
1,2742,0,010280412621796131
1,2744,-0,0097045138827525079
1,2746,-0,0090598388342186809
1,2748,-0,0087375013099517673
1,275,0,010602750146063045
1,2752,0,008991062524728477
1,2754,-0,011316201504087076
1,2756,-0,0087375013099517673
1,2758,-0,0071258136886171997
1,276,0,010925087670329958
1,2762,0,0086687250004615635
1,2764,-0,0097045138827525079
1,2766,-0,0093821763584855944
1,2768,-0,0084151637856848538
1,277,0,0099580750975292176
1,2772,0,0086687250004615635
1,2774,-0,0087375013099517673
1,2776,-0,0084151637856848538
1,2778,-0,0084151637856848538
1,278,0,010602750146063045
1,2782,0,0086687250004615635
1,2784,-0,0087375013099517673
1,2786,-0,0080928262614179403
1,2788,-0,0077704887371510267
1,279,0,0083463874761946499
1,2792,0,0093134000489953905
1,2794,-0,0097045138827525079
1,2796,-0,0084151637856848538
1,2798,-0,0074481512128841132
1,28,0,0096357375732623041
1,2802,0,0093134000489953905
1,2804,-0,0093821763584855944
1,2806,-0,0084151637856848538
1,2808,-0,0077704887371510267
1,281,0,0080240499519277364
1,2812,0,0083463874761946499
1,2814,-0,0097045138827525079
1,2816,-0,0080928262614179403
1,2818,-0,0084151637856848538
1,282,0,008991062524728477
1,2822,0,0077017124276608229
1,2824,-0,0087375013099517673
1,2826,-0,0084151637856848538
1,2828,-0,0077704887371510267
1,283,0,0077017124276608229
1,2832,0,0067346998548600823
1,2834,-0,010026851407019421
1,2836,-0,0093821763584855944
1,2838,-0,0084151637856848538
1,284,0,0080240499519277364
1,2842,0,0067346998548600823
1,2844,-0,010026851407019421
1,2846,-0,0087375013099517673
1,2848,-0,0090598388342186809
1,285,0,0067346998548600823
1,2852,0,0067346998548600823
1,2854,-0,011638539028353989
1,2856,-0,0077704887371510267
1,2858,-0,0080928262614179403
1,286,0,0064123623305931687
1,2862,0,0064123623305931687
1,2864,-0,011960876552620903
1,2866,-0,0084151637856848538
1,2868,-0,0090598388342186809
1,287,0,0073793749033939093
1,2872,0,0080240499519277364
1,2874,-0,010026851407019421
1,2876,-0,0097045138827525079
1,2878,-0,011316201504087076
1,288,0,0060900248063262552
1,2882,0,0060900248063262552
1,2884,-0,01260555160115473
1,2886,-0,0090598388342186809
1,2888,-0,0097045138827525079
1,289,0,0060900248063262552
1,2892,0,0060900248063262552
1,2894,-0,010993863979820162
1,2896,-0,0090598388342186809
1,2898,-0,0084151637856848538
1,29,0,0067346998548600823
1,2902,0,0060900248063262552
1,2904,-0,0084151637856848538
1,2906,-0,0080928262614179403
1,2908,-0,0084151637856848538
1,291,0,0073793749033939093
1,2912,0,0054453497577924281
1,2914,-0,0077704887371510267
1,2916,-0,0093821763584855944
1,2918,-0,0077704887371510267
1,292,0,0060900248063262552
1,2922,0,0067346998548600823
1,2924,-0,0071258136886171997
1,2926,-0,0084151637856848538
1,2928,-0,0074481512128841132
1,293,0,0070570373791269958
1,2932,0,0064123623305931687
1,2934,-0,0071258136886171997
1,2936,-0,0080928262614179403
1,2938,-0,0064811386400833726
1,294,0,0070570373791269958
1,2942,0,0070570373791269958
1,2944,-0,0087375013099517673
1,2946,-0,0068034761643502861
1,2948,-0,0061588011158164591
1,295,0,0073793749033939093
1,2952,0,0073793749033939093
1,2954,-0,010026851407019421
1,2956,-0,0071258136886171997
1,2958,-0,0071258136886171997
1,296,0,0067346998548600823
1,2962,0,0083463874761946499
1,2964,-0,0084151637856848538
1,2966,-0,0058364635915495455
1,2968,-0,0051917885430157185
1,297,0,0083463874761946499
1,2972,0,0067346998548600823
1,2974,-0,0093821763584855944
1,2976,-0,0064811386400833726
1,2978,-0,0080928262614179403
1,298,0,0070570373791269958
1,2982,0,0070570373791269958
1,2984,-3,4388154745101929E-05
1,2986,-0,0061588011158164591
1,2988,-0,0068034761643502861
1,299,0,0080240499519277364
1,2992,0,0067346998548600823
1,2994,-0,0039024384459480643
1,2996,-0,0068034761643502861
1,2998,-0,0048694510187488049
1,3,0,0073793749033939093
1,3002,0,008991062524728477
1,3004,-0,014861914271023124
1,3006,-0,005514126067282632
1,3008,-0,0068034761643502861
1,301,0,0060900248063262552
1,3012,0,0070570373791269958
1,3014,-0,010349188931286335
1,3016,-0,0064811386400833726
1,3018,-0,0064811386400833726
1,302,0,0064123623305931687
1,3022,0,0057676872820593417
1,3024,-0,0074481512128841132
1,3026,-0,0068034761643502861
1,3028,-0,0058364635915495455
1,303,0,0073793749033939093
1,3032,0,0064123623305931687
1,3034,-0,0097045138827525079
1,3036,-0,0071258136886171997
1,3038,-0,0071258136886171997
1,304,0,0060900248063262552
1,3042,0,0048006747092586011
1,3044,-0,0013237382518127561
1,3046,-0,0087375013099517673
1,3048,-0,0071258136886171997
1,305,0,0051230122335255146
1,3052,0,0035113246121909469
1,3054,-0,0019684133003465831
1,3056,-0,0071258136886171997
1,3058,-0,0071258136886171997
1,306,0,0038336621364578605
1,3062,0,0038336621364578605
1,3064,-0,000679063203278929
1,3066,-0,0074481512128841132
1,3068,-0,0077704887371510267
1,307,0,0048006747092586011
1,3072,0,0035113246121909469
1,3074,-0,0022907508246134967
1,3076,-0,0080928262614179403
1,3078,-0,0074481512128841132
1,308,0,0044783371849916875
1,3082,0,0031889870879240334
1,3084,-0,020663989707827568
1,3086,-0,0090598388342186809
1,3088,-0,0071258136886171997
1,309,0,0057676872820593417
1,3092,0,0048006747092586011
1,3094,-0,017762951989425346
1,3096,-0,0071258136886171997
1,3098,-0,0074481512128841132
1,31,0,0048006747092586011
1,3102,0,004155999660724774
1,3104,0,0099580750975292176
1,3106,-0,0064811386400833726
1,3108,-0,0064811386400833726
1,311,0,0057676872820593417
1,3112,0,004155999660724774
1,3114,0,0057676872820593417
1,3116,-0,0068034761643502861
1,3118,-0,0068034761643502861
1,312,0,0051230122335255146
1,3122,0,004155999660724774
1,3124,-0,0058364635915495455
1,3126,-0,005514126067282632
1,3128,-0,0045471134944818914
1,313,0,0051230122335255146
1,3132,0,0060900248063262552
1,3134,-0,0045471134944818914
1,3136,-0,0058364635915495455
1,3138,-0,0058364635915495455
1,314,0,0054453497577924281
1,3142,0,0054453497577924281
1,3144,0,008991062524728477
1,3146,-0,0048694510187488049
1,3148,-0,0048694510187488049
1,315,0,0064123623305931687
1,3152,0,0057676872820593417
1,3154,0,012536775291664526
1,3156,-0,005514126067282632
1,3158,-0,0058364635915495455
1,316,0,0048006747092586011
1,3162,0,0067346998548600823
1,3164,0,0057676872820593417
1,3166,-0,005514126067282632
1,3168,-0,0042247759702149779
1,317,0,004155999660724774
1,3172,0,0048006747092586011
1,3174,0,0054453497577924281
1,3176,-0,0068034761643502861
1,3178,-0,0045471134944818914
1,318,0,0067346998548600823
1,3182,0,0064123623305931687
1,3184,0,0048006747092586011
1,3186,-0,0051917885430157185
1,3188,-0,0051917885430157185
1,319,0,0070570373791269958
1,3192,0,0064123623305931687
1,3194,0,004155999660724774
1,3196,-0,0035801009216811508
1,3198,-0,0042247759702149779
1,32,0,0064123623305931687
1,3202,0,0051230122335255146
1,3204,0,0048006747092586011
1,3206,-0,0048694510187488049
1,3208,-0,005514126067282632
1,321,0,0054453497577924281
1,3212,0,0044783371849916875
1,3214,0,0044783371849916875
1,3216,-0,0058364635915495455
1,3218,-0,0042247759702149779
1,322,0,004155999660724774
1,3222,0,0031889870879240334
1,3224,0,004155999660724774
1,3226,-0,0051917885430157185
1,3228,-0,0048694510187488049
1,323,0,0054453497577924281
1,3232,0,004155999660724774
1,3234,0,0035113246121909469
1,3236,-0,005514126067282632
1,3238,-0,0048694510187488049
1,324,0,0044783371849916875
1,3242,0,0038336621364578605
1,3244,0,0031889870879240334
1,3246,-0,0071258136886171997
1,3248,-0,0061588011158164591
1,325,0,0048006747092586011
1,3252,0,0048006747092586011
1,3254,0,004155999660724774
1,3256,-0,0061588011158164591
1,3258,-0,0051917885430157185
1,326,0,0070570373791269958
1,3262,0,0031889870879240334
1,3264,0,0025443120393902063
1,3266,-0,0061588011158164591
1,3268,-0,005514126067282632
1,327,0,0031889870879240334
1,3272,0,0038336621364578605
1,3274,0,004155999660724774
1,3276,-0,0058364635915495455
1,3278,-0,0061588011158164591
1,328,0,0031889870879240334
1,3282,0,0031889870879240334
1,3284,0,0018996369908563793
1,3286,-0,0061588011158164591
1,3288,-0,0042247759702149779
1,329,0,0038336621364578605
1,3292,0,004155999660724774
1,3294,0,0031889870879240334
1,3296,-0,0051917885430157185
1,3298,-0,0071258136886171997
1,33,0,0035113246121909469
1,3302,0,0022219745151232928
1,3304,0,0031889870879240334
1,3306,-0,0071258136886171997
1,3308,-0,0051917885430157185
1,331,0,0028666495636571199
1,3312,0,0035113246121909469
1,3314,0,0025443120393902063
1,3316,-0,0051917885430157185
1,3318,-0,0058364635915495455
1,332,0,0038336621364578605
1,3322,0,0051230122335255146
1,3324,0,0031889870879240334
1,3326,-0,0058364635915495455
1,3328,-0,0061588011158164591
1,333,0,0044783371849916875
1,3332,0,0035113246121909469
1,3334,0,0044783371849916875
1,3336,-0,0061588011158164591
1,3338,-0,0045471134944818914
1,334,0,004155999660724774
1,3342,0,0051230122335255146
1,3344,0,004155999660724774
1,3346,-0,0032577633974142373
1,3348,-0,0032577633974142373
1,335,0,004155999660724774
1,3352,0,0054453497577924281
1,3354,0,0015772994665894657
1,3356,-0,0035801009216811508
1,3358,-0,0039024384459480643
1,336,0,0035113246121909469
1,3362,0,0048006747092586011
1,3364,0,0048006747092586011
1,3366,-0,0042247759702149779
1,3368,-0,0042247759702149779
1,337,0,0048006747092586011
1,3372,0,0057676872820593417
1,3374,0,0044783371849916875
1,3376,-0,0039024384459480643
1,3378,-0,0035801009216811508
1,338,0,0035113246121909469
1,3382,0,004155999660724774
1,3384,0,004155999660724774
1,3386,-0,0013237382518127561
1,3388,-0,0035801009216811508
1,339,0,0060900248063262552
1,3392,0,0044783371849916875
1,3394,0,0048006747092586011
1,3396,-0,0045471134944818914
1,3398,-0,0039024384459480643
1,34,0,0048006747092586011
1,3402,0,0054453497577924281
1,3404,0,0031889870879240334
1,3406,-0,0048694510187488049
1,3408,-0,0039024384459480643
1,341,0,004155999660724774
1,3412,0,0038336621364578605
1,3414,0,0048006747092586011
1,3416,-0,0058364635915495455
1,3418,-0,0045471134944818914
1,342,0,0048006747092586011
1,3422,0,0031889870879240334
1,3424,0,0048006747092586011
1,3426,-0,0058364635915495455
1,3428,-0,0016460757760796696
1,343,0,0035113246121909469
1,3432,0,0028666495636571199
1,3434,0,0025443120393902063
1,3436,-0,005514126067282632
1,3438,-0,0042247759702149779
1,344,0,0048006747092586011
1,3442,0,0031889870879240334
1,3444,0,0035113246121909469
1,3446,-0,0064811386400833726
1,3448,-0,0048694510187488049
1,345,0,0025443120393902063
1,3452,0,0025443120393902063
1,3454,0,0022219745151232928
1,3456,-0,0064811386400833726
1,3458,-0,0051917885430157185
1,346,0,0025443120393902063
1,3462,0,0031889870879240334
1,3464,0,0015772994665894657
1,3466,-0,0061588011158164591
1,3468,-0,0051917885430157185
1,347,0,0025443120393902063
1,3472,0,0031889870879240334
1,3474,0,0025443120393902063
1,3476,-0,0048694510187488049
1,3478,-0,0048694510187488049
1,348,0,0015772994665894657
1,3482,0,0018996369908563793
1,3484,0,0018996369908563793
1,3486,-0,005514126067282632
1,3488,-0,0045471134944818914
1,349,0,0025443120393902063
1,3492,0,0022219745151232928
1,3494,0,0022219745151232928
1,3496,-0,0042247759702149779
1,3498,-0,005514126067282632
1,35,0,0022219745151232928
1,3502,0,0048006747092586011
1,3504,0,0022219745151232928
1,3506,-0,0039024384459480643
1,3508,-0,0045471134944818914
1,351,0,0028666495636571199
1,3512,0,0031889870879240334
1,3514,0,0031889870879240334
1,3516,-0,005514126067282632
1,3518,-0,0058364635915495455
1,352,0,0035113246121909469
1,3522,0,0035113246121909469
1,3524,0,0035113246121909469
1,3526,-0,0048694510187488049
1,3528,-0,0039024384459480643
1,353,0,0031889870879240334
1,3532,0,0038336621364578605
1,3534,0,0025443120393902063
1,3536,-0,0042247759702149779
1,3538,-0,0039024384459480643
1,354,0,0038336621364578605
1,3542,0,0035113246121909469
1,3544,0,0035113246121909469
1,3546,-0,0022907508246134967
1,3548,-0,0032577633974142373
1,355,0,0031889870879240334
1,3552,0,004155999660724774
1,3554,0,004155999660724774
1,3556,-0,0029354258731473237
1,3558,-0,0042247759702149779
1,356,0,0035113246121909469
1,3562,0,0035113246121909469
1,3564,0,0051230122335255146
1,3566,-0,0022907508246134967
1,3568,-0,0045471134944818914
1,357,0,0035113246121909469
1,3572,0,0025443120393902063
1,3574,0,0038336621364578605
1,3576,-0,0042247759702149779
1,3578,-0,0022907508246134967
1,358,0,0028666495636571199
1,3582,0,004155999660724774
1,3584,0,0044783371849916875
1,3586,-0,0032577633974142373
1,3588,-0,0022907508246134967
1,359,0,0038336621364578605
1,3592,0,0035113246121909469
1,3594,0,0022219745151232928
1,3596,-0,0032577633974142373
1,3598,-0,0035801009216811508
1,36,0,0048006747092586011
1,3602,0,0038336621364578605
1,3604,0,0051230122335255146
1,3606,-0,0029354258731473237
1,3608,-0,0032577633974142373
1,361,0,0044783371849916875
1,3612,0,0025443120393902063
1,3614,0,0025443120393902063
1,3616,-0,0029354258731473237
1,3618,-0,0035801009216811508
1,362,0,0038336621364578605
1,3622,0,0022219745151232928
1,3624,0,0015772994665894657
1,3626,-0,0035801009216811508
1,3628,-0,0039024384459480643
1,363,0,0031889870879240334
1,3632,0,0022219745151232928
1,3634,0,0025443120393902063
1,3636,-0,0048694510187488049
1,3638,-0,0035801009216811508
1,364,0,0012549619423225522
1,3642,0,0015772994665894657
1,3644,0,0031889870879240334
1,3646,-0,0048694510187488049
1,3648,-0,0042247759702149779
1,365,0,0012549619423225522
1,3652,0,0025443120393902063
1,3654,0,0038336621364578605
1,3656,-0,0029354258731473237
1,3658,-0,0035801009216811508
1,366,0,0044783371849916875
1,3662,0,0028666495636571199
1,3664,0,0031889870879240334
1,3666,-0,0068034761643502861
1,3668,-0,0048694510187488049
1,367,0,0054453497577924281
1,3672,0,0012549619423225522
1,3674,0,0025443120393902063
1,3676,-0,0042247759702149779
1,3678,-0,0080928262614179403
1,368,0,0012549619423225522
1,3682,0,0025443120393902063
1,3684,-0,0010014007275458425
1,3686,-0,0048694510187488049
1,3688,-0,0029354258731473237
1,369,-3,4388154745101929E-05
1,3692,0,0025443120393902063
1,3694,0,004155999660724774
1,3696,-0,0019684133003465831
1,3698,-0,0035801009216811508
1,37,0,0025443120393902063
1,3702,0,00061028689378872514
1,3704,0,0018996369908563793
1,3706,-0,0051917885430157185
1,3708,-0,0039024384459480643
1,371,0,0025443120393902063
1,3712,0,0015772994665894657
1,3714,0,0012549619423225522
1,3716,-0,0045471134944818914
1,3718,-0,0042247759702149779
1,372,0,0035113246121909469
1,3722,0,0028666495636571199
1,3724,0,0022219745151232928
1,3726,-0,0032577633974142373
