Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.836,-62.4303,-0.3,
1.838,-61.9988,-0.5,
1.84,-61.6112,-0.5,
1.842,-61.2578,-0.4,
1.844,-60.9459,-0.4,
1.846,-60.6743,-0.3,
1.848,-60.4289,-0.1,
1.85,-60.2123,0,
1.852,-60.0224,0,
1.854,-59.8491,0,
1.856,-59.6977,0,
1.858,-59.5567,0,
1.86,-59.4267,0,
1.862,-59.3144,0,
1.864,-59.2101,0,
1.866,-59.1161,0,
1.868,-59.0355,0,
1.87,-58.9714,0,
1.872,-58.922,0,
1.874,-58.8927,0,
1.876,-58.8768,0,
1.878,-58.8786,0.1,
1.88,-58.8908,0.3,
1.882,-58.9085,0.1,
1.884,-58.9397,0,
1.886,-58.9873,0,
1.888,-59.0556,-0.1,
1.89,-59.1411,-0.2,
1.892,-59.2558,-0.3,
1.894,-59.3968,-0.3,
1.896,-59.5616,-0.4,
1.898,-59.7557,-0.4,
1.9,-59.9754,-0.4,
1.902,-60.23,-0.3,
1.904,-60.5113,-0.2,
1.906,-60.8232,-0.3,
1.908,-61.1589,-0.2,
1.91,-61.5227,-0.2,
1.912,-61.9206,-0.2,
1.914,-62.3363,-0.1,
1.916,-62.7739,0,
1.918,-63.2365,-1,
1.92,-63.7041,-2.8,
1.922,-64.1802,-0.6,
1.924,-64.6636,-0.9,
1.926,-65.1531,-3.1,
1.928,-65.6316,-3.1,
1.93,-66.1314,-2.9,
1.932,-66.5984,-3.9,
1.934,-67.0409,-5,
1.936,-67.4657,-5.9,
1.938,-67.8636,-6.9,
1.94,-68.2469,-7.8,
1.942,-68.607,-8.7,
1.944,-68.947,-9.6,
1.946,-69.2699,-10.5,
1.948,-69.5653,-11.3,
1.95,-69.8406,-12,
1.952,-70.0987,-12.8,
1.954,-70.3355,-14.9,
1.956,-70.5412,-24.8,
1.958,-70.692,-32.2,
1.96,-70.7805,-37,
1.962,-70.8067,-37.9,
1.964,-70.7915,-35.3,
1.966,-70.7665,-33,
1.968,-70.7561,-31.9,
1.97,-70.7494,-31.8,
1.972,-70.7567,-32.7,
1.974,-70.7616,-33.5,
1.976,-70.7622,-33.8,
1.978,-70.7622,-33.9,
1.98,-70.7567,-34,
1.982,-70.7604,-34.1,
1.984,-70.7518,-34.4,
1.986,-70.75,-33.4,
1.988,-70.7396,-32.6,
1.99,-70.7317,-31.7,
1.992,-70.7231,-30.6,
1.994,-70.703,-29,
1.996,-70.6676,-26.6,
1.998,-70.6212,-23.7,
2,-70.5626,-20.5,
2.002,-70.5028,-17.3,
2.004,-70.4308,-14.4,
2.006,-70.3404,-11.6,
2.008,-70.2458,-9.8,
2.01,-70.1219,-10.1,
2.012,-69.9608,-9.6,
2.014,-69.7655,-8.9,
2.016,-69.5262,-8.3,
2.018,-69.2387,-7.6,
2.02,-68.9049,-7,
2.022,-68.5271,-6.2,
2.024,-68.1047,-5.2,
2.026,-67.6396,-4.2,
2.028,-67.1306,-3.5,
2.03,-66.5782,-2.6,
2.032,-65.9837,-1.7,
2.034,-65.41,-2.5,
2.036,-64.8161,-2.1,
2.038,-64.2406,-1.3,
2.04,-63.687,-0.5,
2.042,-63.1651,0,
2.044,-62.6708,-0.4,
2.046,-62.2197,-0.3,
2.048,-61.8034,-0.5,
2.05,-61.4208,-0.3,
2.052,-61.071,-0.3,
2.054,-60.7567,-0.2,
2.056,-60.4735,-0.1,
2.058,-60.219,0,
2.06,-59.9913,0,
2.062,-59.7887,0,
2.064,-59.6074,0,
2.066,-59.4457,0,
2.068,-59.3004,0,
2.07,-59.1759,0,
2.072,-59.0648,-0.1,
2.074,-58.9726,-0.1,
2.076,-58.8976,-0.1,
2.078,-58.8426,-0.1,
2.08,-58.8048,-0.1,
2.082,-58.781,-0.1,
2.084,-58.7846,0,
2.086,-58.792,0.2,
2.088,-58.8066,0.1,
2.09,-58.8298,0,
2.092,-58.8695,0,
2.094,-58.9226,0,
2.096,-58.9989,-0.1,
2.098,-59.0941,-0.1,
2.1,-59.2113,-0.2,
2.102,-59.3511,-0.3,
2.104,-59.5165,-0.3,
2.106,-59.6996,-0.3,
2.108,-59.9168,-0.3,
2.11,-60.1579,-0.3,
2.112,-60.4295,-0.3,
2.114,-60.728,-0.3,
2.116,-61.0509,-0.2,
2.118,-61.4006,-0.1,
2.12,-61.7784,-0.1,
2.122,-62.1794,0,
2.124,-62.5987,-0.1,
2.126,-63.04,-0.7,
2.128,-63.4874,-0.7,
2.13,-63.9482,-1.4,
2.132,-64.4139,-0.6,
2.134,-64.8943,-1.8,
2.136,-65.3789,-2.5,
2.138,-65.8495,-2,
2.14,-66.3261,-3.5,
2.142,-66.7748,-4.6,
2.144,-67.2069,-5.5,
2.146,-67.6134,-6.4,
2.148,-68.0071,-7.3,
2.15,-68.3775,-8.3,
2.152,-68.7364,-9.2,
2.154,-69.0715,-10,
2.156,-69.3858,-10.8,
2.158,-69.6806,-11.5,
2.16,-69.9553,-12.4,
2.162,-70.2043,-13.3,
2.164,-70.4356,-19.8,
2.166,-70.6255,-28.7,
2.168,-70.7457,-35.2,
2.17,-70.8025,-38.3,
2.172,-70.8067,-37.1,
2.174,-70.7823,-34.3,
2.176,-70.761,-32.2,
2.178,-70.753,-31.6,
2.18,-70.75,-31.9,
2.182,-70.7555,-33.1,
2.184,-70.7616,-33.7,
2.186,-70.7652,-33.9,
2.188,-70.7604,-34.1,
2.19,-70.7579,-34.1,
2.192,-70.7488,-34.5,
2.194,-70.7518,-33.7,
2.196,-70.7457,-32.9,
2.198,-70.7372,-32.1,
2.2,-70.7292,-31.1,
2.202,-70.7121,-29.8,
2.204,-70.6841,-27.8,
2.206,-70.6487,-25.2,
2.208,-70.5992,-22.2,
2.21,-70.5406,-19.1,
2.212,-70.4747,-16,
2.214,-70.3954,-13.3,
2.216,-70.3056,-10.6,
2.218,-70.1964,-10.5,
2.22,-70.0621,-9.8,
2.222,-69.8845,-9.2,
2.224,-69.6709,-8.6,
2.226,-69.4066,-8,
2.228,-69.1008,-7.4,
2.23,-68.7505,-6.6,
2.232,-68.3525,-5.8,
2.234,-67.9094,-4.9,
2.236,-67.4254,-4.1,
2.238,-66.8993,-3.1,
2.24,-66.3298,-2.2,
2.242,-65.7573,-1.9,
2.244,-65.1549,-2.5,
2.246,-64.5683,-1.7,
2.248,-64.0025,-1.1,
2.25,-63.4599,-0.3,
2.252,-62.9527,0,
2.254,-62.4767,-0.3,
2.256,-62.039,-0.4,
2.258,-61.6356,-0.4,
2.26,-61.2676,-0.4,
2.262,-60.9361,-0.3,
2.264,-60.6358,-0.3,
2.266,-60.3667,-0.2,
2.268,-60.1244,-0.1,
2.27,-59.912,-0.1,
2.272,-59.7234,0,
2.274,-59.5586,0,
2.276,-59.4115,0,
2.278,-59.2821,0,
2.28,-59.1649,0,
2.282,-59.0672,0,
2.284,-58.9836,-0.1,
2.286,-58.9165,-0.1,
2.288,-58.8677,-0.1,
2.29,-58.8335,-0.2,
2.292,-58.82,0.1,
2.294,-58.8207,0,
2.296,-58.8249,0.2,
2.298,-58.842,0.1,
2.3,-58.8683,0,
2.302,-58.9116,0,
2.304,-58.9702,-0.1,
2.306,-59.0434,-0.1,
2.308,-59.146,-0.2,
2.31,-59.2662,-0.2,
2.312,-59.4084,-0.3,
2.314,-59.5812,-0.3,
2.316,-59.774,-0.4,
2.318,-59.9992,-0.4,
2.32,-60.2501,-0.3,
2.322,-60.529,-0.3,
2.324,-60.8409,-0.3,
2.326,-61.1809,-0.2,
2.328,-61.5386,-0.2,
2.33,-61.9286,-0.1,
2.332,-62.3442,0,
2.334,-62.7727,-0.1,
2.336,-63.2256,-1,
2.338,-63.6876,-2.6,
2.34,-64.1478,-0.6,
2.342,-64.622,-0.8,
2.344,-65.1061,-3.1,
2.346,-65.5791,-3.1,
2.348,-66.0643,-2.9,
2.35,-66.53,-3.8,
2.352,-66.9725,-4.8,
2.354,-67.3949,-5.8,
2.356,-67.7947,-6.8,
2.358,-68.1786,-7.8,
2.36,-68.5417,-8.7,
2.362,-68.8847,-9.5,
2.364,-69.2107,-10.4,
2.366,-69.5158,-11.2,
2.368,-69.7972,-11.9,
2.37,-70.0627,-12.7,
2.372,-70.3063,-14,
2.374,-70.5211,-23.9,
2.376,-70.6853,-31.6,
2.378,-70.7805,-36.9,
2.38,-70.8116,-38.4,
2.382,-70.7982,-35.8,
2.384,-70.7732,-33.4,
2.386,-70.7561,-32.1,
2.388,-70.7561,-31.8,
2.39,-70.7561,-32.6,
2.392,-70.761,-33.4,
2.394,-70.7652,-33.8,
2.396,-70.7652,-34,
2.398,-70.7579,-34.1,
2.4,-70.7579,-34.1,
2.402,-70.7555,-33.8,
2.404,-70.7518,-33.3,
2.406,-70.7396,-32.6,
2.408,-70.7365,-31.7,
2.41,-70.7231,-30.8,
2.412,-70.7018,-29.2,
2.414,-70.6755,-26.9,
2.416,-70.6322,-24.1,
2.418,-70.5766,-20.9,
2.42,-70.5107,-17.7,
2.422,-70.4417,-14.8,
2.424,-70.3575,-12,
2.426,-70.2611,-9.9,
2.428,-70.1427,-10.4,
2.43,-69.9931,-9.6,
2.432,-69.799,-9.1,
2.434,-69.5604,-8.3,
2.436,-69.2827,-7.8,
2.438,-68.9562,-7.1,
2.44,-68.5832,-6.2,
2.442,-68.1615,-5.4,
2.444,-67.7019,-4.4,
2.446,-67.1959,-3.6,
2.448,-66.6539,-2.8,
2.45,-66.0686,-1.9,
2.452,-65.4851,-3.1,
2.454,-64.8967,-2.1,
2.456,-64.3175,-1.5,
2.458,-63.7676,-0.6,
2.46,-63.2433,0,
2.462,-62.7446,-0.4,
2.464,-62.2899,-0.3,
2.466,-61.8718,-0.4,
2.468,-61.4848,-0.4,
2.47,-61.129,-0.4,
2.472,-60.808,-0.3,
2.474,-60.5248,-0.2,
2.476,-60.2678,0,
2.478,-60.0334,0,
2.48,-59.821,0,
2.482,-59.6367,0,
2.484,-59.4707,0,
2.486,-59.3218,0,
2.488,-59.1893,0,
2.49,-59.0764,0,
2.492,-58.9818,-0.1,
2.494,-58.9018,-0.2,
2.496,-58.8432,-0.2,
2.498,-58.8048,-0.2,
2.5,-58.7865,-0.2,
2.502,-58.7804,-0.1,
2.504,-58.784,0.1,
2.506,-58.7993,0.1,
2.508,-58.8213,0,
2.51,-58.8597,0,
2.512,-58.9128,-0.1,
2.514,-58.9867,-0.1,
2.516,-59.0764,-0.2,
2.518,-59.1948,-0.2,
2.52,-59.3303,-0.3,
2.522,-59.4933,-0.3,
2.524,-59.6813,-0.3,
2.526,-59.8912,-0.3,
2.528,-60.1292,-0.3,
2.53,-60.3978,-0.3,
2.532,-60.6902,-0.3,
2.534,-61.0149,-0.2,
2.536,-61.3585,-0.2,
2.538,-61.7314,-0.1,
2.54,-62.1263,-0.2,
2.542,-62.5414,-0.1,
2.544,-62.982,-0.3,
2.546,-63.43,-0.8,
2.548,-63.889,-2.2,
2.55,-64.3511,-0.5,
2.552,-64.8283,-1.6,
2.554,-65.3142,-2.4,
2.556,-65.7866,-2.3,
2.558,-66.2645,-3.4,
2.56,-66.7162,-4.5,
2.562,-67.1513,-5.5,
2.564,-67.5633,-6.3,
2.566,-67.9588,-7.2,
2.568,-68.336,-8.2,
2.57,-68.6925,-9.1,
2.572,-69.0324,-9.9,
2.574,-69.3517,-10.7,
2.576,-69.6513,-11.5,
2.578,-69.9242,-12.4,
2.58,-70.1793,-13.2,
2.582,-70.4149,-18.9,
2.584,-70.6096,-28,
2.586,-70.7433,-34.6,
2.588,-70.8092,-38.3,
2.59,-70.8104,-37.8,
2.592,-70.7884,-34.5,
2.594,-70.7695,-32.6,
2.596,-70.753,-31.8,
2.598,-70.7579,-32,
2.6,-70.7604,-33.2,
2.602,-70.7677,-33.9,
2.604,-70.7665,-34.1,
2.606,-70.7677,-34.2,
2.608,-70.7646,-34.3,
2.61,-70.7573,-34.5,
2.612,-70.7536,-33.7,
2.614,-70.7463,-33.1,
2.616,-70.742,-32.3,
2.618,-70.7335,-31.5,
2.62,-70.7182,-30.2,
2.622,-70.6932,-28.3,
2.624,-70.6596,-25.8,
2.626,-70.6096,-22.8,
2.628,-70.5504,-19.5,
2.63,-70.4851,-16.3,
2.632,-70.407,-13.5,
2.634,-70.3124,-10.9,
2.636,-70.2116,-10.4,
2.638,-70.078,-9.9,
2.64,-69.9059,-9.3,
2.642,-69.6983,-8.7,
2.644,-69.4414,-8.1,
2.646,-69.1429,-7.5,
2.648,-68.795,-6.7,
2.65,-68.4026,-5.9,
2.652,-67.9674,-5,
2.654,-67.4876,-4.1,
2.656,-66.9646,-3.4,
2.658,-66.4018,-2.4,
2.66,-65.836,-1.5,
2.662,-65.2281,-2.8,
2.664,-64.6373,-2,
2.666,-64.0691,-1.2,
2.668,-63.5204,-0.2,
2.67,-63.0003,0,
2.672,-62.5194,-0.3,
2.674,-62.0775,-0.4,
2.676,-61.6661,-0.5,
2.678,-61.303,-0.5,
2.68,-60.9764,-0.5,
2.682,-60.6834,-0.3,
2.684,-60.4271,-0.2,
2.686,-60.1958,0,
2.688,-59.9858,0,
2.69,-59.7954,0,
2.692,-59.6251,0,
2.694,-59.4652,0,
2.696,-59.3254,0,
2.698,-59.2003,-0.1,
2.7,-59.0868,-0.1,
2.702,-58.9922,-0.1,
2.704,-58.9146,-0.2,
2.706,-58.8542,-0.1,
2.708,-58.8152,-0.2,
2.71,-58.7914,0,
2.712,-58.7907,0,
2.714,-58.7956,0.1,
2.716,-58.8121,0,
2.718,-58.839,0,
2.72,-58.8847,0,
2.722,-58.9421,-0.1,
2.724,-59.0196,-0.2,
2.726,-59.1228,-0.1,
2.728,-59.2491,-0.2,
