Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.876,-39.4952,0,
1.878,-39.7027,0,
1.88,-39.9377,0,
1.882,-40.2038,0,
1.884,-40.4992,0,
1.886,-40.816,0,
1.888,-41.1566,0,
1.89,-41.5234,0,
1.892,-41.9183,0,
1.894,-42.3345,0,
1.896,-42.7813,0.1,
1.898,-43.2488,0.1,
1.9,-43.7347,0.2,
1.902,-44.2431,0.2,
1.904,-44.7625,0.2,
1.906,-45.2996,0.2,
1.908,-45.8514,0.3,
1.91,-46.4184,0.3,
1.912,-46.997,0.3,
1.914,-47.5878,0.2,
1.916,-48.1738,0.1,
1.918,-48.7921,1.2,
1.92,-49.3933,1.4,
1.922,-49.9816,-2.3,
1.924,-50.548,3.4,
1.926,-51.1077,1.2,
1.928,-51.6583,0.2,
1.93,-52.1917,1.2,
1.932,-52.7123,1.1,
1.934,-53.2141,0,
1.936,-53.6865,0,
1.938,-54.1277,0.1,
1.94,-54.5422,0.1,
1.942,-54.931,0,
1.944,-55.2929,-0.1,
1.946,-55.6274,-0.3,
1.948,-55.9417,-0.2,
1.95,-56.2286,-0.2,
1.952,-56.4971,-0.2,
1.954,-56.7431,-0.4,
1.956,-56.9641,-0.6,
1.958,-57.1545,-35.4,
1.96,-57.2076,-49.4,
1.962,-57.1502,-14.8,
1.964,-57.0965,-6.4,
1.966,-57.0886,-6.4,
1.968,-57.113,-13.2,
1.97,-57.1459,-20.5,
1.972,-57.1496,-19.1,
1.974,-57.1447,-16.8,
1.976,-57.1417,-18.6,
1.978,-57.1429,-19.2,
1.98,-57.138,-18.6,
1.982,-57.1331,-17.3,
1.984,-57.1252,-14.5,
1.986,-57.1166,-12.1,
1.988,-57.1105,-10.2,
1.99,-57.105,-9.4,
1.992,-57.0953,-7.4,
1.994,-57.0764,-3.5,
1.996,-57.0519,-0.8,
1.998,-57.0159,0,
2,-56.9622,0.5,
2.002,-56.8835,0.6,
2.004,-56.7791,1,
2.006,-56.6332,1.4,
2.008,-56.4404,1.6,
2.01,-56.1938,1.7,
2.012,-55.899,1.9,
2.014,-55.5535,2,
2.016,-55.1501,2.2,
2.018,-54.699,2.2,
2.02,-54.2022,2.1,
2.022,-53.6584,-0.1,
2.024,-53.0816,0.7,
2.026,-52.4652,-0.7,
2.028,-51.8133,0.1,
2.03,-51.1358,0.3,
2.032,-50.4388,0.8,
2.034,-49.7241,1.5,
2.036,-48.991,1.5,
2.038,-48.2617,-0.1,
2.04,-47.5475,0,
2.042,-46.853,-0.1,
2.044,-46.1785,-0.3,
2.046,-45.5346,-0.3,
2.048,-44.9145,-0.3,
2.05,-44.3273,-0.3,
2.052,-43.7676,-0.3,
2.054,-43.2348,-0.3,
2.056,-42.7374,-0.4,
2.058,-42.2723,-0.3,
2.06,-41.845,-0.3,
2.062,-41.4532,-0.3,
2.064,-41.1022,-0.3,
2.066,-40.783,-0.2,
2.068,-40.498,0,
2.07,-40.2398,0,
2.072,-39.9999,0,
2.074,-39.7845,0.1,
2.076,-39.5898,0.1,
2.078,-39.4152,0.2,
2.08,-39.2614,0.2,
2.082,-39.1223,0.2,
2.084,-39.0051,0.2,
2.086,-38.9056,0.2,
2.088,-38.8201,0.1,
2.09,-38.7585,0.1,
2.092,-38.7133,0.2,
2.094,-38.6822,0.1,
2.096,-38.684,0.3,
2.098,-38.6871,0.7,
2.1,-38.6962,0.7,
2.102,-38.7213,0.5,
2.104,-38.7548,0.4,
2.106,-38.8012,0.2,
2.108,-38.8665,0.1,
2.11,-38.9581,0,
2.112,-39.0698,0,
2.114,-39.2089,0,
2.116,-39.3676,0,
2.118,-39.5544,0,
2.12,-39.7723,0,
2.122,-40.0158,0,
2.124,-40.2862,0,
2.126,-40.5889,0,
2.128,-40.9173,0,
2.13,-41.2652,0,
2.132,-41.6406,0,
2.134,-42.0452,0,
2.136,-42.4694,0,
2.138,-42.9241,0.1,
2.14,-43.3953,0.1,
2.142,-43.8915,0.2,
2.144,-44.4018,0.3,
2.146,-44.9334,0.2,
2.148,-45.4748,0.3,
2.15,-46.0259,0.3,
2.152,-46.5948,0.3,
2.154,-47.1758,0.3,
2.156,-47.7715,0.2,
2.158,-48.3648,1.2,
2.16,-48.9764,-0.5,
2.162,-49.5629,-1.1,
2.164,-50.1373,1,
2.166,-50.7006,0.5,
2.168,-51.2634,1.5,
2.17,-51.8096,1.6,
2.172,-52.3461,-0.2,
2.174,-52.8613,1.2,
2.176,-53.3618,1.4,
2.178,-53.8293,-2,
2.18,-54.2614,1.3,
2.182,-54.6704,-0.1,
2.184,-55.0482,0,
2.186,-55.4046,-0.1,
2.188,-55.733,-0.1,
2.19,-56.0345,-0.1,
2.192,-56.3165,-0.2,
2.194,-56.5777,-0.3,
2.196,-56.8139,-0.4,
2.198,-57.0336,-1.6,
2.2,-57.1868,-41.7,
2.202,-57.196,-35,
2.204,-57.1313,-11.4,
2.206,-57.0886,-5.8,
2.208,-57.0941,-7.6,
2.21,-57.1234,-15.5,
2.212,-57.1453,-20.6,
2.214,-57.1441,-17.8,
2.216,-57.1411,-16.9,
2.218,-57.1404,-18.9,
2.22,-57.1441,-18.9,
2.222,-57.1337,-18.8,
2.224,-57.1276,-16.4,
2.226,-57.1221,-13.5,
2.228,-57.113,-11.3,
2.23,-57.1057,-9.7,
2.232,-57.1014,-8.9,
2.234,-57.0886,-6.2,
2.236,-57.0666,-2.2,
2.238,-57.0403,-0.3,
2.24,-57.0013,0.1,
2.242,-56.9402,0.5,
2.244,-56.8536,1.8,
2.246,-56.7376,1.2,
2.248,-56.5777,1.4,
2.25,-56.3665,1.5,
2.252,-56.1053,1.7,
2.254,-55.7952,2,
2.256,-55.4296,2,
2.258,-55.0158,2,
2.26,-54.5458,2.2,
2.262,-54.0362,2.1,
2.264,-53.4832,2,
2.266,-52.8979,-0.3,
2.268,-52.2759,1.7,
2.27,-51.6241,-0.8,
2.272,-50.9393,0,
2.274,-50.238,-0.2,
2.276,-49.5123,0.6,
2.278,-48.7872,1.6,
2.28,-48.0474,0.4,
2.282,-47.3358,-0.1,
2.284,-46.6485,-0.3,
2.286,-45.9857,-0.3,
2.288,-45.3527,-0.2,
2.29,-44.743,-0.3,
2.292,-44.1601,-0.3,
2.294,-43.6053,-0.3,
2.296,-43.0792,-0.4,
2.298,-42.5878,-0.4,
2.3,-42.1374,-0.4,
2.302,-41.7224,-0.4,
2.304,-41.3439,-0.4,
2.306,-41.0076,-0.3,
2.308,-40.6994,-0.1,
2.31,-40.4284,0,
2.312,-40.1788,0,
2.314,-39.9487,0,
2.316,-39.7418,0.1,
2.318,-39.5513,0.1,
2.32,-39.3835,0.2,
2.322,-39.2315,0.3,
2.324,-39.0991,0.2,
2.326,-38.9825,0.2,
2.328,-38.8818,0.2,
2.33,-38.8037,0.2,
2.332,-38.742,0.1,
2.334,-38.6993,0.1,
2.336,-38.6767,0.4,
2.338,-38.6743,0.2,
2.34,-38.6816,0.6,
2.342,-38.6944,0.5,
2.344,-38.7206,0.4,
2.346,-38.7615,0.3,
2.348,-38.8146,0.2,
2.35,-38.886,0,
2.352,-38.9837,0,
2.354,-39.1046,0,
2.356,-39.2541,0,
2.358,-39.425,0,
2.36,-39.6215,-0.1,
2.362,-39.8461,-0.1,
2.364,-40.1049,0,
2.366,-40.3869,0,
2.368,-40.6933,0,
2.37,-41.0259,0,
2.372,-41.3836,0,
2.374,-41.7639,0,
2.376,-42.1789,0,
2.378,-42.6104,0,
2.38,-43.0737,0.2,
2.382,-43.5516,0.2,
2.384,-44.0527,0.2,
2.386,-44.5672,0.2,
2.388,-45.0945,0.2,
2.39,-45.642,0.3,
2.392,-46.2036,0.3,
2.394,-46.7748,0.2,
2.396,-47.3614,0.2,
2.398,-47.962,0.2,
2.4,-48.5626,1.5,
2.402,-49.165,1.1,
2.404,-49.7601,-0.6,
2.406,-50.3308,0.1,
2.408,-50.8941,-0.2,
2.41,-51.4453,2.1,
2.412,-51.9915,1.1,
2.414,-52.5201,1.3,
2.416,-53.0242,-0.1,
2.418,-53.5089,0,
2.42,-53.9605,1.1,
2.422,-54.3884,0.2,
2.424,-54.7869,0,
2.426,-55.1592,-0.1,
2.428,-55.5017,-0.2,
2.43,-55.8245,-0.3,
2.432,-56.1193,-0.2,
2.434,-56.3983,-0.2,
2.436,-56.6503,-0.3,
2.438,-56.8798,-0.4,
2.44,-57.091,-5.4,
2.442,-57.2058,-51.5,
2.444,-57.1752,-24.9,
2.446,-57.1185,-9.9,
2.448,-57.088,-5.1,
2.45,-57.1026,-9.5,
2.452,-57.1337,-18.5,
2.454,-57.1502,-20.7,
2.456,-57.1465,-17,
2.458,-57.1423,-17.6,
2.46,-57.1411,-19.3,
2.462,-57.135,-18.9,
2.464,-57.1325,-17.9,
2.466,-57.1258,-15.5,
2.468,-57.1209,-13,
2.47,-57.1136,-10.8,
2.472,-57.1032,-9.6,
2.474,-57.1014,-8.3,
2.476,-57.0849,-5.1,
2.478,-57.0599,-1.5,
2.48,-57.0287,0,
2.482,-56.986,0.1,
2.484,-56.9189,0.2,
2.486,-56.8225,0.9,
2.488,-56.6931,1.2,
2.49,-56.5203,1.5,
2.492,-56.2939,1.7,
2.494,-56.0156,1.8,
2.496,-55.6896,1.9,
2.498,-55.3088,1.9,
2.5,-54.8736,2.1,
2.502,-54.3939,2.2,
2.504,-53.869,2.1,
2.506,-53.3068,1.6,
2.508,-52.7075,3.7,
2.51,-52.0739,0.9,
2.512,-51.4092,-0.5,
2.514,-50.7177,4.8,
2.516,-50.0054,3.4,
2.518,-49.2791,1.5,
2.52,-48.5552,0.9,
2.522,-47.8222,0,
2.524,-47.1136,-0.1,
2.526,-46.4276,-0.1,
2.528,-45.7665,-0.3,
2.53,-45.1324,-0.3,
2.532,-44.5312,-0.4,
2.534,-43.9526,-0.4,
2.536,-43.4075,-0.3,
2.538,-42.8936,-0.4,
2.54,-42.4206,-0.4,
2.542,-41.9824,-0.3,
2.544,-41.5783,-0.4,
2.546,-41.2121,-0.3,
2.548,-40.8782,-0.1,
2.55,-40.5731,-0.1,
2.552,-40.3002,0,
2.554,-40.0488,0,
2.556,-39.8229,0,
2.558,-39.6252,0,
2.56,-39.4445,0.1,
2.562,-39.2828,0.2,
2.564,-39.1442,0.2,
2.566,-39.0252,0.2,
2.568,-38.9208,0.2,
2.57,-38.8372,0.2,
2.572,-38.7707,0.1,
2.574,-38.7225,0.1,
2.576,-38.6975,0.1,
2.578,-38.6871,0.1,
2.58,-38.692,0.7,
2.582,-38.6999,0.7,
2.584,-38.7182,0.6,
2.586,-38.7444,0.4,
2.588,-38.7902,0.3,
2.59,-38.8476,0.1,
2.592,-38.9257,0,
2.594,-39.0325,0,
2.596,-39.1607,0,
2.598,-39.3102,0,
2.6,-39.486,0,
2.602,-39.6911,-0.1,
2.604,-39.9255,-0.1,
2.606,-40.1849,-0.1,
2.608,-40.4748,0,
2.61,-40.7916,0,
2.612,-41.1328,0,
2.614,-41.5106,0,
2.616,-41.9048,0,
2.618,-42.3272,0.1,
2.62,-42.7709,0.1,
2.622,-43.2385,0.2,
2.624,-43.7243,0.2,
2.626,-44.2272,0.2,
2.628,-44.7442,0.2,
2.63,-45.2801,0.3,
2.632,-45.827,0.3,
2.634,-46.3867,0.3,
2.636,-46.961,0.2,
2.638,-47.5512,0.2,
2.64,-48.142,0.2,
2.642,-48.7536,1,
2.644,-49.3548,0,
2.646,-49.9426,-2.1,
2.648,-50.5108,3.5,
2.65,-51.0723,1.1,
2.652,-51.6198,1,
2.654,-52.1569,1.3,
2.656,-52.68,0.8,
2.658,-53.1823,1,
2.66,-53.6608,-0.4,
2.662,-54.1003,0.2,
2.664,-54.5172,-0.2,
2.666,-54.909,0,
2.668,-55.2715,-0.1,
2.67,-55.6079,-0.1,
2.672,-55.921,-0.1,
2.674,-56.2097,-0.1,
2.676,-56.4813,-0.2,
2.678,-56.7242,-0.4,
2.68,-56.9488,-0.5,
2.682,-57.1417,-30.9,
2.684,-57.2094,-50.8,
2.686,-57.1581,-16.6,
2.688,-57.102,-7.1,
2.69,-57.0928,-6.2,
2.692,-57.1136,-12.4,
2.694,-57.1411,-20.1,
2.696,-57.149,-19.6,
2.698,-57.1441,-16.8,
2.7,-57.1417,-18.2,
2.702,-57.1392,-19.2,
2.704,-57.135,-18.6,
2.706,-57.1337,-17.6,
2.708,-57.127,-14.6,
2.71,-57.1197,-12.4,
2.712,-57.1118,-10.5,
2.714,-57.1069,-9.5,
2.716,-57.0928,-7.5,
2.718,-57.0776,-3.7,
2.72,-57.0519,-1,
2.722,-57.0172,0,
2.724,-56.9695,0.2,
2.726,-56.8939,0.4,
2.728,-56.7907,0.7,
