Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.838,-61.8675,-0.5,
1.84,-61.4739,-0.4,
1.842,-61.1211,-0.4,
1.844,-60.7994,-0.3,
1.846,-60.5126,-0.2,
1.848,-60.2501,-0.1,
1.85,-60.0194,0,
1.852,-59.8161,0,
1.854,-59.6312,0,
1.856,-59.4652,0,
1.858,-59.3205,0,
1.86,-59.1917,0,
1.862,-59.0794,0,
1.864,-58.9842,-0.1,
1.866,-58.9104,-0.1,
1.868,-58.8548,-0.2,
1.87,-58.8146,-0.1,
1.872,-58.7944,-0.2,
1.874,-58.7883,-0.1,
1.876,-58.7944,0.3,
1.878,-58.8084,0.1,
1.88,-58.8274,0,
1.882,-58.8609,0,
1.884,-58.9116,0,
1.886,-58.9806,-0.1,
1.888,-59.0746,-0.1,
1.89,-59.1869,-0.2,
1.892,-59.3205,-0.2,
1.894,-59.4804,-0.3,
1.896,-59.6654,-0.3,
1.898,-59.8741,-0.3,
1.9,-60.1115,-0.3,
1.902,-60.3807,-0.3,
1.904,-60.6731,-0.3,
1.906,-60.9923,-0.3,
1.908,-61.3426,-0.2,
1.91,-61.7101,-0.1,
1.912,-62.1056,0,
1.914,-62.5182,-0.1,
1.916,-62.9601,-0.2,
1.918,-63.4026,-0.9,
1.92,-63.8597,-2.6,
1.922,-64.3224,-0.6,
1.924,-64.807,-1.5,
1.926,-65.291,-2.4,
1.928,-65.7604,-2.6,
1.93,-66.2389,-3.2,
1.932,-66.6972,-4.5,
1.934,-67.1343,-5.4,
1.936,-67.5487,-6.1,
1.938,-67.9454,-7.1,
1.94,-68.3232,-8.1,
1.942,-68.6803,-9,
1.944,-69.0196,-9.9,
1.946,-69.3413,-10.6,
1.948,-69.6385,-11.5,
1.95,-69.9138,-12.3,
1.952,-70.1701,-13.2,
1.954,-70.4033,-18.5,
1.956,-70.6004,-27.5,
1.958,-70.7365,-34.3,
1.96,-70.8012,-38.1,
1.962,-70.8104,-37.7,
1.964,-70.7872,-34.4,
1.966,-70.761,-32.4,
1.968,-70.7518,-31.7,
1.97,-70.7561,-31.9,
1.972,-70.7604,-33,
1.974,-70.7628,-33.8,
1.976,-70.764,-34.1,
1.978,-70.7652,-34.2,
1.98,-70.764,-34.4,
1.982,-70.7597,-34.4,
1.984,-70.7542,-33.6,
1.986,-70.7463,-33,
1.988,-70.7414,-32.2,
1.99,-70.7304,-31.4,
1.992,-70.7158,-30.2,
1.994,-70.6963,-28.4,
1.996,-70.6596,-25.9,
1.998,-70.6145,-22.8,
2,-70.5516,-19.6,
2.002,-70.4875,-16.5,
2.004,-70.41,-13.7,
2.006,-70.3197,-11,
2.008,-70.2178,-10.2,
2.01,-70.0859,-9.8,
2.012,-69.9199,-9.3,
2.014,-69.7118,-8.7,
2.016,-69.456,-8.2,
2.018,-69.1594,-7.5,
2.02,-68.817,-6.8,
2.022,-68.4251,-6,
2.024,-67.9936,-5,
2.026,-67.5188,-4.1,
2.028,-66.9975,-3.3,
2.03,-66.4342,-2.4,
2.032,-65.8684,-1.5,
2.034,-65.2654,-2.8,
2.036,-64.6745,-2.3,
2.038,-64.1057,-1.3,
2.04,-63.5661,-0.4,
2.042,-63.0559,0.1,
2.044,-62.5841,-0.3,
2.046,-62.1416,-0.2,
2.048,-61.7381,-0.4,
2.05,-61.3683,-0.3,
2.052,-61.0228,-0.3,
2.054,-60.7115,-0.2,
2.056,-60.4314,-0.1,
2.058,-60.1799,0,
2.06,-59.9522,0,
2.062,-59.7508,0,
2.064,-59.5677,0,
2.066,-59.4072,0,
2.068,-59.2613,0,
2.07,-59.1344,0,
2.072,-59.03,-0.1,
2.074,-58.9415,-0.2,
2.076,-58.8689,-0.1,
2.078,-58.8231,-0.1,
2.08,-58.7932,-0.2,
2.082,-58.7743,-0.1,
2.084,-58.7785,0.2,
2.086,-58.7907,0.2,
2.088,-58.8048,0.1,
2.09,-58.8323,0,
2.092,-58.875,0,
2.094,-58.9354,0,
2.096,-59.0129,-0.1,
2.098,-59.1155,-0.2,
2.1,-59.2406,-0.2,
2.102,-59.3865,-0.2,
2.104,-59.5586,-0.3,
2.106,-59.7557,-0.3,
2.108,-59.9736,-0.3,
2.11,-60.23,-0.3,
2.112,-60.5071,-0.3,
2.114,-60.8092,-0.3,
2.116,-61.1449,-0.1,
2.118,-61.5032,-0.1,
2.12,-61.8828,-0.1,
2.122,-62.2899,-0.1,
2.124,-62.7098,0,
2.126,-63.1584,-1.2,
2.128,-63.6089,-1.2,
2.13,-64.066,-0.7,
2.132,-64.5317,-0.8,
2.134,-65.0163,-2.8,
2.136,-65.5058,-2.8,
2.138,-65.9715,-2.6,
2.14,-66.4397,-3.8,
2.142,-66.8877,-4.7,
2.144,-67.3149,-5.6,
2.146,-67.7214,-6.7,
2.148,-68.1059,-7.6,
2.15,-68.4764,-8.6,
2.152,-68.8261,-9.4,
2.154,-69.1594,-10.2,
2.156,-69.4646,-11,
2.158,-69.7557,-11.7,
2.16,-70.0243,-12.6,
2.162,-70.2745,-13.7,
2.164,-70.4949,-22.5,
2.166,-70.667,-30.7,
2.168,-70.7707,-36.4,
2.17,-70.8122,-38.5,
2.172,-70.8055,-36,
2.174,-70.7799,-33.7,
2.176,-70.7585,-32,
2.178,-70.7512,-31.7,
2.18,-70.753,-32.4,
2.182,-70.7628,-33.4,
2.184,-70.7665,-34,
2.186,-70.7665,-34.2,
2.188,-70.7652,-34.3,
2.19,-70.7604,-34.3,
2.192,-70.7579,-33.4,
2.194,-70.7567,-33.4,
2.196,-70.7494,-32.7,
2.198,-70.7372,-32,
2.2,-70.7298,-31,
2.202,-70.7091,-29.5,
2.204,-70.6804,-27.4,
2.206,-70.6395,-24.6,
2.208,-70.5882,-21.5,
2.21,-70.5235,-18.3,
2.212,-70.4515,-15.3,
2.214,-70.3722,-12.5,
2.216,-70.2818,-10.1,
2.218,-70.1659,-10.6,
2.22,-70.0157,-9.8,
2.222,-69.8344,-9.1,
2.224,-69.6068,-8.5,
2.226,-69.3334,-8,
2.228,-69.0154,-7.2,
2.23,-68.6504,-6.3,
2.232,-68.242,-5.4,
2.234,-67.7898,-4.6,
2.236,-67.2954,-3.7,
2.238,-66.7577,-3,
2.24,-66.1766,-2.1,
2.242,-65.5974,-3.7,
2.244,-65.0017,-2.1,
2.246,-64.4182,-1.4,
2.248,-63.8585,-0.7,
2.25,-63.3196,-0.1,
2.252,-62.8178,-0.2,
2.254,-62.3521,-0.4,
2.256,-61.9267,-0.5,
2.258,-61.5349,-0.4,
2.26,-61.1766,-0.4,
2.262,-60.8525,-0.3,
2.264,-60.5589,-0.2,
2.266,-60.3001,-0.1,
2.268,-60.0627,0,
2.27,-59.8528,0,
2.272,-59.6611,0,
2.274,-59.4939,0,
2.276,-59.3456,0,
2.278,-59.2131,0,
2.28,-59.0971,-0.1,
2.282,-58.9964,-0.2,
2.284,-58.9177,-0.2,
2.286,-58.8567,-0.1,
2.288,-58.8139,-0.1,
2.29,-58.7895,-0.1,
2.292,-58.7865,0,
2.294,-58.7889,0.2,
2.296,-58.8011,0.2,
2.298,-58.8225,0,
2.3,-58.8518,0,
2.302,-58.9006,0,
2.304,-58.9702,-0.1,
2.306,-59.0599,-0.2,
2.308,-59.1679,-0.2,
2.31,-59.3016,-0.2,
2.312,-59.4585,-0.3,
2.314,-59.6385,-0.3,
2.316,-59.8448,-0.3,
2.318,-60.0804,-0.4,
2.32,-60.3453,-0.3,
2.322,-60.6352,-0.3,
2.324,-60.949,-0.3,
2.326,-61.2969,-0.1,
2.328,-61.6643,-0.1,
2.33,-62.0549,0,
2.332,-62.462,0,
2.334,-62.8948,-0.2,
2.336,-63.3403,-1,
2.338,-63.8011,-3.2,
2.34,-64.2595,-0.6,
2.342,-64.7356,-1.2,
2.344,-65.2196,-2.6,
2.346,-65.6889,-3.2,
2.348,-66.1742,-3.1,
2.35,-66.6362,-4.2,
2.352,-67.0769,-5.2,
2.354,-67.4944,-6,
2.356,-67.8911,-7.1,
2.358,-68.2726,-7.9,
2.36,-68.6339,-8.9,
2.362,-68.9763,-9.8,
2.364,-69.2986,-10.7,
2.366,-69.5982,-11.4,
2.368,-69.8753,-12.1,
2.37,-70.1366,-13,
2.372,-70.3722,-16.5,
2.374,-70.5742,-26.3,
2.376,-70.7182,-33.5,
2.378,-70.7921,-37.8,
2.38,-70.8086,-38.1,
2.382,-70.7903,-35,
2.384,-70.7671,-32.8,
2.386,-70.7549,-31.8,
2.388,-70.7524,-31.9,
2.39,-70.7567,-32.9,
2.392,-70.7628,-33.7,
2.394,-70.7695,-34,
2.396,-70.764,-34.3,
2.398,-70.764,-34.3,
2.4,-70.7744,-34.3,
2.402,-70.753,-34.1,
2.404,-70.7451,-33.2,
2.406,-70.7414,-32.4,
2.408,-70.7341,-31.5,
2.41,-70.7213,-30.4,
2.412,-70.7005,-28.8,
2.414,-70.6627,-26.4,
2.416,-70.6157,-23.4,
2.418,-70.5632,-20.2,
2.42,-70.4979,-16.9,
2.422,-70.4198,-14.1,
2.424,-70.3337,-11.4,
2.426,-70.2342,-9.9,
2.428,-70.1073,-9.9,
2.43,-69.9449,-9.5,
2.432,-69.7398,-8.9,
2.434,-69.4896,-8.3,
2.436,-69.1997,-7.5,
2.438,-68.8622,-6.9,
2.44,-68.4782,-6.1,
2.442,-68.0528,-5.1,
2.444,-67.5823,-4.2,
2.446,-67.0659,-3.5,
2.448,-66.5086,-2.5,
2.45,-65.9282,-1.7,
2.452,-65.3398,-2.6,
2.454,-64.7484,-2.1,
2.456,-64.1747,-1.3,
2.458,-63.6229,-0.5,
2.46,-63.1053,0.1,
2.462,-62.6286,-0.3,
2.464,-62.1825,-0.3,
2.466,-61.7729,-0.4,
2.468,-61.3951,-0.4,
2.47,-61.0521,-0.3,
2.472,-60.7402,-0.2,
2.474,-60.457,-0.1,
2.476,-60.2043,0,
2.478,-59.9767,0,
2.48,-59.7765,0,
2.482,-59.5909,0,
2.484,-59.4292,0,
2.486,-59.2827,-0.1,
2.488,-59.1576,-0.1,
2.49,-59.0501,-0.2,
2.492,-58.9525,-0.2,
2.494,-58.8829,-0.2,
2.496,-58.8298,-0.1,
2.498,-58.7944,-0.1,
2.5,-58.7743,-0.2,
2.502,-58.781,0,
2.504,-58.7883,0.2,
2.506,-58.803,0.1,
2.508,-58.8292,0,
2.51,-58.8731,0,
2.512,-58.9281,-0.1,
2.514,-59.0062,-0.2,
2.516,-59.1063,-0.2,
2.518,-59.2278,-0.2,
2.52,-59.3724,-0.2,
2.522,-59.539,-0.3,
2.524,-59.7325,-0.3,
2.526,-59.9498,-0.3,
2.528,-60.1982,-0.3,
2.53,-60.4729,-0.3,
2.532,-60.7726,-0.3,
2.534,-61.0991,-0.2,
2.536,-61.458,-0.1,
2.538,-61.8358,0,
2.54,-62.2337,-0.1,
2.542,-62.65,0,
2.544,-63.0901,-1.1,
2.546,-63.5405,-0.7,
2.548,-63.9995,-1,
2.55,-64.4634,-0.7,
2.552,-64.9388,-2.5,
2.554,-65.4259,-2.5,
2.556,-65.8995,-2.3,
2.558,-66.3719,-3.7,
2.56,-66.8272,-4.6,
2.562,-67.2569,-5.6,
2.564,-67.6616,-6.6,
2.566,-68.0565,-7.5,
2.568,-68.4288,-8.5,
2.57,-68.781,-9.3,
2.572,-69.1185,-10.1,
2.574,-69.4316,-11,
2.576,-69.724,-11.7,
2.578,-69.9907,-12.5,
2.58,-70.244,-13.5,
2.582,-70.4692,-21.4,
2.584,-70.6517,-29.9,
2.586,-70.7677,-35.9,
2.588,-70.811,-38.5,
2.59,-70.8049,-36.4,
2.592,-70.7823,-34,
2.594,-70.7585,-32.1,
2.596,-70.7518,-31.6,
2.598,-70.7567,-32.2,
2.6,-70.7591,-33.4,
2.602,-70.7597,-33.9,
2.604,-70.7689,-34.1,
2.606,-70.764,-34.3,
2.608,-70.7622,-34.4,
2.61,-70.753,-34.3,
2.612,-70.7555,-33.8,
2.614,-70.7512,-32.9,
2.616,-70.7414,-32.1,
2.618,-70.7304,-31.1,
2.62,-70.714,-29.7,
2.622,-70.6865,-27.7,
2.624,-70.645,-25,
2.626,-70.5919,-21.8,
2.628,-70.5321,-18.6,
2.63,-70.4625,-15.6,
2.632,-70.3838,-12.9,
2.634,-70.2947,-10.3,
2.636,-70.1805,-10.7,
2.638,-70.042,-9.8,
2.64,-69.8607,-9.2,
2.642,-69.6379,-8.6,
2.644,-69.3694,-8,
2.646,-69.0575,-7.3,
2.648,-68.7029,-6.6,
2.65,-68.3,-5.6,
2.652,-67.852,-4.7,
2.654,-67.3625,-3.8,
2.656,-66.8297,-3,
2.658,-66.2547,-2.2,
2.66,-65.6798,-2.9,
2.662,-65.078,-2.3,
2.664,-64.4927,-1.6,
2.666,-63.9287,-1,
2.668,-63.3959,-0.3,
2.67,-62.896,0,
2.672,-62.4376,-0.3,
2.674,-62.0061,-0.3,
2.676,-61.6197,-0.4,
2.678,-61.2523,-0.3,
2.68,-60.9227,-0.3,
2.682,-60.6212,-0.3,
2.684,-60.3539,-0.1,
2.686,-60.1091,0,
2.688,-59.8869,0,
2.69,-59.6947,0,
2.692,-59.5201,0,
2.694,-59.3651,0,
2.696,-59.229,0,
2.698,-59.1081,-0.2,
2.7,-59.0062,-0.2,
2.702,-58.9244,-0.2,
2.704,-58.8622,-0.2,
2.706,-58.8176,-0.2,
2.708,-58.7938,-0.1,
2.71,-58.7865,0,
2.712,-58.7907,0.2,
2.714,-58.8017,0.2,
2.716,-58.8188,0.1,
2.718,-58.8518,0,
2.72,-58.8945,0,
2.722,-58.9641,-0.1,
2.724,-59.0465,-0.2,
2.726,-59.1588,-0.2,
2.728,-59.287,-0.2,
