Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.832,-63.4178,-0.1,
1.834,-62.9076,-0.1,
1.836,-62.4327,-0.4,
1.838,-62.0104,-0.5,
1.84,-61.6252,-0.4,
1.842,-61.2761,-0.3,
1.844,-60.9618,-0.2,
1.846,-60.6737,-0.1,
1.848,-60.4149,0,
1.85,-60.1762,0,
1.852,-59.9596,0,
1.854,-59.7606,0,
1.856,-59.5854,0,
1.858,-59.4212,0,
1.86,-59.2784,-0.1,
1.862,-59.1472,-0.1,
1.864,-59.0379,-0.2,
1.866,-58.9421,-0.2,
1.868,-58.8677,-0.1,
1.87,-58.8127,-0.1,
1.872,-58.7792,-0.2,
1.874,-58.7608,0,
1.876,-58.7627,0,
1.878,-58.7712,0.2,
1.88,-58.7901,0.1,
1.882,-58.8249,0,
1.884,-58.8689,0,
1.886,-58.9336,-0.1,
1.888,-59.0251,-0.1,
1.89,-59.1338,-0.1,
1.892,-59.268,-0.2,
1.894,-59.4219,-0.2,
1.896,-59.5995,-0.3,
1.898,-59.8021,-0.3,
1.9,-60.0389,-0.3,
1.902,-60.2977,-0.3,
1.904,-60.5852,-0.2,
1.906,-60.8989,-0.2,
1.908,-61.2346,-0.1,
1.91,-61.5929,-0.1,
1.912,-61.9804,0,
1.914,-62.3851,0,
1.916,-62.8136,0,
1.918,-63.261,-1,
1.92,-63.7138,-2.8,
1.922,-64.1716,-0.7,
1.924,-64.6459,-0.9,
1.926,-65.1317,-2.9,
1.928,-65.5968,-3.2,
1.93,-66.0838,-3,
1.932,-66.5495,-3.9,
1.934,-66.9933,-5,
1.936,-67.412,-5.9,
1.938,-67.8148,-6.9,
1.94,-68.1981,-7.8,
1.942,-68.5619,-8.8,
1.944,-68.911,-9.7,
1.946,-69.2387,-10.5,
1.948,-69.5439,-11.3,
1.95,-69.8302,-12,
1.952,-70.0853,-12.8,
1.954,-70.338,-14.8,
1.956,-70.5461,-25,
1.958,-70.7005,-32.5,
1.96,-70.7835,-37.4,
1.962,-70.8116,-38.1,
1.964,-70.7921,-35.3,
1.966,-70.7652,-32.8,
1.968,-70.7536,-31.5,
1.97,-70.7494,-31.5,
1.972,-70.7549,-32.5,
1.974,-70.7597,-33.4,
1.976,-70.7591,-33.7,
1.978,-70.7591,-34,
1.98,-70.7573,-34.1,
1.982,-70.7524,-34.1,
1.984,-70.7524,-34.2,
1.986,-70.7463,-33.3,
1.988,-70.7396,-32.4,
1.99,-70.7353,-31.6,
1.992,-70.7225,-30.5,
1.994,-70.7005,-28.8,
1.996,-70.67,-26.5,
1.998,-70.6224,-23.7,
2,-70.5657,-20.4,
2.002,-70.5052,-17.3,
2.004,-70.4283,-14.4,
2.006,-70.3471,-11.7,
2.008,-70.2464,-9.8,
2.01,-70.125,-10.2,
2.012,-69.9742,-9.6,
2.014,-69.7783,-9.1,
2.016,-69.5415,-8.3,
2.018,-69.2583,-7.7,
2.02,-68.9305,-7,
2.022,-68.5539,-6.2,
2.024,-68.1358,-5.2,
2.026,-67.675,-4.2,
2.028,-67.166,-3.5,
2.03,-66.6197,-2.6,
2.032,-66.035,-1.8,
2.034,-65.4533,-2.7,
2.036,-64.8576,-2,
2.038,-64.2803,-1.3,
2.04,-63.723,-0.5,
2.042,-63.1938,0,
2.044,-62.6939,-0.4,
2.046,-62.2356,-0.3,
2.048,-61.8163,-0.4,
2.05,-61.4281,-0.4,
2.052,-61.0759,-0.3,
2.054,-60.7579,-0.3,
2.056,-60.4771,-0.2,
2.058,-60.2202,-0.1,
2.06,-59.9938,0,
2.062,-59.7936,0,
2.064,-59.6086,0,
2.066,-59.4463,0,
2.068,-59.3034,0,
2.07,-59.1808,0,
2.072,-59.066,0,
2.074,-58.9726,-0.2,
2.076,-58.8988,-0.1,
2.078,-58.8408,-0.1,
2.08,-58.8036,-0.1,
2.082,-58.7816,-0.1,
2.084,-58.7822,0,
2.086,-58.7889,0.2,
2.088,-58.8036,0.1,
2.09,-58.8261,0.1,
2.092,-58.8658,0,
2.094,-58.9177,0,
2.096,-58.9922,-0.2,
2.098,-59.0837,-0.1,
2.1,-59.2027,-0.2,
2.102,-59.3395,-0.3,
2.104,-59.503,-0.3,
2.106,-59.6922,-0.3,
2.108,-59.9046,-0.3,
2.11,-60.1445,-0.3,
2.112,-60.4149,-0.3,
2.114,-60.7127,-0.3,
2.116,-61.035,-0.2,
2.118,-61.3866,-0.2,
2.12,-61.7577,-0.1,
2.122,-62.1562,-0.1,
2.124,-62.5755,0,
2.126,-63.0113,-0.5,
2.128,-63.4618,-0.8,
2.13,-63.9208,-1.7,
2.132,-64.3901,-0.5,
2.134,-64.8619,-1.6,
2.136,-65.3459,-2.4,
2.138,-65.8196,-2.1,
2.14,-66.295,-3.4,
2.142,-66.7491,-4.6,
2.144,-67.1794,-5.5,
2.146,-67.592,-6.4,
2.148,-67.9863,-7.3,
2.15,-68.358,-8.3,
2.152,-68.7169,-9.1,
2.154,-69.0538,-10,
2.156,-69.3724,-10.7,
2.158,-69.6666,-11.6,
2.16,-69.9413,-12.4,
2.162,-70.197,-13.2,
2.164,-70.4277,-19.6,
2.166,-70.6163,-28.3,
2.168,-70.7439,-34.8,
2.17,-70.8025,-38.1,
2.172,-70.8019,-37.1,
2.174,-70.7842,-34.2,
2.176,-70.7616,-32.3,
2.178,-70.7512,-31.7,
2.18,-70.7524,-32,
2.182,-70.7542,-33,
2.184,-70.761,-33.6,
2.186,-70.7628,-33.8,
2.188,-70.7622,-34,
2.19,-70.7573,-34.1,
2.192,-70.7524,-34.4,
2.194,-70.7512,-33.5,
2.196,-70.7457,-32.8,
2.198,-70.742,-32,
2.2,-70.728,-31.2,
2.202,-70.7158,-30,
2.204,-70.6877,-28,
2.206,-70.6554,-25.4,
2.208,-70.6053,-22.4,
2.21,-70.5418,-19.2,
2.212,-70.4723,-16.1,
2.214,-70.3954,-13.3,
2.216,-70.3093,-10.6,
2.218,-70.1988,-10.4,
2.22,-70.0652,-9.8,
2.222,-69.8949,-9.3,
2.224,-69.6813,-8.6,
2.226,-69.4231,-8,
2.228,-69.1216,-7.4,
2.23,-68.7718,-6.7,
2.232,-68.3788,-5.8,
2.234,-67.9393,-4.8,
2.236,-67.459,-4.1,
2.238,-66.9389,-3.2,
2.24,-66.3664,-2.2,
2.242,-65.8006,-1.6,
2.244,-65.1921,-2.6,
2.246,-64.6007,-1.8,
2.248,-64.0318,-1.1,
2.25,-63.4807,-0.2,
2.252,-62.9717,0,
2.254,-62.4834,-0.3,
2.256,-62.0433,-0.4,
2.258,-61.6411,-0.4,
2.26,-61.2676,-0.4,
2.262,-60.9337,-0.3,
2.264,-60.6291,-0.2,
2.266,-60.3594,-0.1,
2.268,-60.1152,-0.1,
2.27,-59.9022,0,
2.272,-59.7105,0,
2.274,-59.5348,0,
2.276,-59.381,0,
2.278,-59.2455,0,
2.28,-59.1234,-0.1,
2.282,-59.0245,-0.1,
2.284,-58.9372,-0.2,
2.286,-58.8713,-0.1,
2.288,-58.8243,-0.1,
2.29,-58.7944,-0.2,
2.292,-58.7859,0,
2.294,-58.7865,0.2,
2.296,-58.7962,0.2,
2.298,-58.8164,0,
2.3,-58.8438,0,
2.302,-58.8878,0,
2.304,-58.9501,0,
2.306,-59.0288,-0.2,
2.308,-59.135,-0.2,
2.31,-59.265,-0.2,
2.312,-59.409,-0.3,
2.314,-59.583,-0.3,
2.316,-59.7832,-0.3,
2.318,-60.0096,-0.3,
2.32,-60.2574,-0.3,
2.322,-60.5425,-0.3,
2.324,-60.8513,-0.2,
2.326,-61.187,-0.2,
2.328,-61.5465,-0.1,
2.33,-61.928,-0.1,
2.332,-62.3424,0,
2.334,-62.7654,-0.1,
2.336,-63.2073,-1,
2.338,-63.6662,-2.1,
2.34,-64.1252,-0.6,
2.342,-64.5952,-0.8,
2.344,-65.0725,-3,
2.346,-65.5553,-2.9,
2.348,-66.0326,-2.8,
2.35,-66.4946,-3.9,
2.352,-66.9402,-4.9,
2.354,-67.365,-5.8,
2.356,-67.7684,-6.8,
2.358,-68.1529,-7.8,
2.36,-68.5179,-8.7,
2.362,-68.8646,-9.6,
2.364,-69.196,-10.4,
2.366,-69.5012,-11.2,
2.368,-69.7832,-11.9,
2.37,-70.0511,-12.7,
2.372,-70.2971,-14,
2.374,-70.5162,-23.6,
2.376,-70.678,-31.3,
2.378,-70.7756,-36.6,
2.38,-70.8061,-38.2,
2.382,-70.7951,-35.6,
2.384,-70.7732,-33.1,
2.386,-70.7567,-31.8,
2.388,-70.75,-31.6,
2.39,-70.7542,-32.3,
2.392,-70.7604,-33.2,
2.394,-70.7591,-33.6,
2.396,-70.761,-33.8,
2.398,-70.7579,-34,
2.4,-70.7573,-34,
2.402,-70.7512,-33.2,
2.404,-70.7433,-32.9,
2.406,-70.7378,-32.4,
2.408,-70.7353,-31.6,
2.41,-70.7213,-30.7,
2.412,-70.703,-29.1,
2.414,-70.6712,-26.9,
2.416,-70.6291,-24,
2.418,-70.5748,-20.8,
2.42,-70.5138,-17.7,
2.422,-70.4411,-14.8,
2.424,-70.3581,-12.2,
2.426,-70.266,-9.9,
2.428,-70.1512,-10.4,
2.43,-69.9999,-9.7,
2.432,-69.8088,-9.1,
2.434,-69.5781,-8.4,
2.436,-69.3034,-7.8,
2.438,-68.9806,-7.1,
2.44,-68.6076,-6.2,
2.442,-68.195,-5.2,
2.444,-67.7391,-4.4,
2.446,-67.2368,-3.6,
2.448,-66.6942,-2.9,
2.45,-66.1101,-2,
2.452,-65.5321,-3.6,
2.454,-64.9388,-2,
2.456,-64.3572,-1.3,
2.458,-63.7981,-0.6,
2.46,-63.2646,0,
2.462,-62.7654,-0.3,
2.464,-62.2984,-0.3,
2.466,-61.873,-0.5,
2.468,-61.4836,-0.4,
2.47,-61.1247,-0.4,
2.472,-60.8012,-0.3,
2.474,-60.5119,-0.2,
2.476,-60.2519,-0.1,
2.478,-60.0188,0,
2.48,-59.8137,0,
2.482,-59.6282,0,
2.484,-59.4634,0,
2.486,-59.3163,0,
2.488,-59.1875,0,
2.49,-59.0746,-0.1,
2.492,-58.9812,-0.1,
2.494,-58.9031,-0.2,
2.496,-58.8438,-0.1,
2.498,-58.8048,-0.1,
2.5,-58.7865,-0.2,
2.502,-58.7792,-0.1,
2.504,-58.7889,0.2,
2.506,-58.7993,0.1,
2.508,-58.8249,0,
2.51,-58.8548,0,
2.512,-58.9098,0,
2.514,-58.98,-0.1,
2.516,-59.0746,-0.1,
2.518,-59.1856,-0.2,
2.52,-59.3205,-0.2,
2.522,-59.4847,-0.3,
2.524,-59.6672,-0.3,
2.526,-59.8747,-0.3,
2.528,-60.114,-0.3,
2.53,-60.3819,-0.3,
2.532,-60.6731,-0.3,
2.534,-60.9917,-0.3,
2.536,-61.3432,-0.2,
2.538,-61.7119,-0.2,
2.54,-62.1074,-0.1,
2.542,-62.5224,-0.1,
2.544,-62.9601,-0.2,
2.546,-63.4117,-0.9,
2.548,-63.8683,-2.5,
2.55,-64.3266,-0.5,
2.552,-64.8058,-1.5,
2.554,-65.2934,-2.4,
2.556,-65.7616,-2.6,
2.558,-66.2401,-3.3,
2.56,-66.696,-4.5,
2.562,-67.1312,-5.4,
2.564,-67.5444,-6.1,
2.566,-67.9399,-7.2,
2.568,-68.3165,-8.3,
2.57,-68.676,-8.9,
2.572,-69.0129,-9.9,
2.574,-69.3327,-10.7,
2.576,-69.6312,-11.4,
2.578,-69.9065,-12.3,
2.58,-70.1634,-13.2,
2.582,-70.3984,-18.1,
2.584,-70.5949,-27.2,
2.586,-70.7298,-34,
2.588,-70.8,-37.8,
2.59,-70.8086,-37.5,
2.592,-70.7854,-34.4,
2.594,-70.7622,-32.4,
2.596,-70.753,-31.6,
2.598,-70.7536,-31.9,
2.6,-70.7579,-32.9,
2.602,-70.7616,-33.5,
2.604,-70.7628,-33.7,
2.606,-70.7616,-33.9,
2.608,-70.7616,-34,
2.61,-70.7549,-34,
2.612,-70.7524,-33.3,
2.614,-70.7445,-32.8,
2.616,-70.7384,-32.1,
2.618,-70.7311,-31.2,
2.62,-70.7158,-30.1,
2.622,-70.692,-28.3,
2.624,-70.6572,-25.8,
2.626,-70.6084,-22.8,
2.628,-70.5516,-19.5,
2.63,-70.4851,-16.5,
2.632,-70.4057,-13.6,
2.634,-70.3166,-10.9,
2.636,-70.2153,-10.2,
2.638,-70.0841,-9.8,
2.64,-69.9162,-9.3,
2.642,-69.7093,-8.8,
2.644,-69.4548,-8.1,
2.646,-69.1606,-7.5,
2.648,-68.8194,-6.8,
2.65,-68.4282,-5.9,
2.652,-67.9967,-5,
2.654,-67.5212,-4.2,
2.656,-67.0006,-3.4,
2.658,-66.4385,-2.3,
2.66,-65.8708,-1.6,
2.662,-65.2684,-2.8,
2.664,-64.6776,-2.1,
2.666,-64.1002,-1.2,
2.668,-63.5497,-0.3,
2.67,-63.0309,0.1,
2.672,-62.5475,-0.3,
2.674,-62.0989,-0.4,
2.676,-61.6899,-0.4,
2.678,-61.3127,-0.4,
2.68,-60.9721,-0.3,
2.682,-60.6664,-0.3,
2.684,-60.3941,-0.2,
2.686,-60.1506,-0.1,
2.688,-59.9291,0,
2.69,-59.7331,0,
2.692,-59.5567,0,
2.694,-59.4023,0,
2.696,-59.2632,0,
2.698,-59.1435,0,
2.7,-59.0361,-0.1,
2.702,-58.9507,-0.2,
2.704,-58.8811,-0.2,
2.706,-58.8292,-0.2,
2.708,-58.7981,-0.2,
2.71,-58.7834,-0.1,
2.712,-58.7846,0,
2.714,-58.7932,0.1,
2.716,-58.8084,0.1,
2.718,-58.8371,0,
2.72,-58.8817,0,
2.722,-58.9378,-0.1,
2.724,-59.019,-0.2,
2.726,-59.1173,-0.2,
2.728,-59.2418,-0.2,
