Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.838,-61.8419,-0.5,
1.84,-61.4513,-0.4,
1.842,-61.1003,-0.4,
1.844,-60.7817,-0.4,
1.846,-60.501,-0.3,
1.848,-60.2513,-0.2,
1.85,-60.0322,-0.1,
1.852,-59.8357,0,
1.854,-59.6581,0,
1.856,-59.5036,0,
1.858,-59.3645,0,
1.86,-59.24,0,
1.862,-59.1277,0,
1.864,-59.0337,-0.1,
1.866,-58.9543,-0.1,
1.868,-58.889,-0.1,
1.87,-58.8451,-0.1,
1.872,-58.82,-0.1,
1.874,-58.8084,-0.1,
1.876,-58.8097,0.2,
1.878,-58.8261,0.2,
1.88,-58.8451,0,
1.882,-58.8811,0,
1.884,-58.9256,0,
1.886,-58.9934,-0.1,
1.888,-59.0837,-0.1,
1.89,-59.196,-0.1,
1.892,-59.3285,-0.3,
1.894,-59.4859,-0.3,
1.896,-59.6721,-0.3,
1.898,-59.8778,-0.2,
1.9,-60.1189,-0.3,
1.902,-60.3789,-0.3,
1.904,-60.6706,-0.3,
1.906,-60.9929,-0.2,
1.908,-61.3402,-0.2,
1.91,-61.7088,-0.1,
1.912,-62.1086,-0.1,
1.914,-62.5267,-0.1,
1.916,-62.9692,-0.3,
1.918,-63.4245,-0.9,
1.92,-63.8854,-2.3,
1.922,-64.3511,-0.6,
1.924,-64.8351,-1.5,
1.926,-65.3258,-2.5,
1.928,-65.8,-2.2,
1.93,-66.2792,-3.3,
1.932,-66.7375,-4.5,
1.934,-67.1733,-5.4,
1.936,-67.5847,-6.2,
1.938,-67.9741,-7.2,
1.94,-68.3489,-8.3,
1.942,-68.7053,-9.1,
1.944,-69.0398,-10,
1.946,-69.3553,-10.7,
1.948,-69.6507,-11.5,
1.95,-69.9236,-12.4,
1.952,-70.1781,-13.3,
1.954,-70.4088,-18.7,
1.956,-70.6035,-27.7,
1.958,-70.7365,-34.3,
1.96,-70.7988,-37.9,
1.962,-70.8037,-37.5,
1.964,-70.7872,-34.3,
1.966,-70.7616,-32.4,
1.968,-70.753,-31.7,
1.97,-70.7542,-32,
1.972,-70.7579,-33,
1.974,-70.761,-33.6,
1.976,-70.7634,-33.9,
1.978,-70.7628,-33.9,
1.98,-70.7573,-34,
1.982,-70.7518,-34.2,
1.984,-70.7488,-33.4,
1.986,-70.742,-32.9,
1.988,-70.7353,-32.1,
1.99,-70.7286,-31.2,
1.992,-70.7115,-30,
1.994,-70.6877,-28.1,
1.996,-70.6542,-25.5,
1.998,-70.6047,-22.5,
2,-70.5449,-19.3,
2.002,-70.4771,-16.2,
2.004,-70.4039,-13.5,
2.006,-70.3117,-10.9,
2.008,-70.2092,-10.3,
2.01,-70.0792,-9.8,
2.012,-69.9065,-9.3,
2.014,-69.702,-8.7,
2.016,-69.4457,-8.1,
2.018,-69.1466,-7.4,
2.02,-68.7999,-6.8,
2.022,-68.4093,-5.8,
2.024,-67.9741,-4.9,
2.026,-67.4919,-4.1,
2.028,-66.9713,-3.3,
2.03,-66.4085,-2.4,
2.032,-65.8421,-1.5,
2.034,-65.2312,-2.7,
2.036,-64.641,-2,
2.038,-64.0703,-1.1,
2.04,-63.5185,-0.3,
2.042,-63.0052,0.1,
2.044,-62.5212,-0.4,
2.046,-62.0787,-0.4,
2.048,-61.6704,-0.5,
2.05,-61.303,-0.4,
2.052,-60.9636,-0.3,
2.054,-60.6645,-0.3,
2.056,-60.3923,-0.2,
2.058,-60.1567,0,
2.06,-59.9376,0,
2.062,-59.7429,0,
2.064,-59.5677,0,
2.066,-59.4115,0,
2.068,-59.276,0,
2.07,-59.1527,-0.1,
2.072,-59.0501,-0.1,
2.074,-58.9641,-0.1,
2.076,-58.8902,-0.1,
2.078,-58.8396,-0.1,
2.08,-58.8078,-0.1,
2.082,-58.7944,0,
2.084,-58.7956,0.1,
2.086,-58.803,0.2,
2.088,-58.8219,0.1,
2.09,-58.8481,0,
2.092,-58.8927,0,
2.094,-58.9525,0,
2.096,-59.0331,-0.1,
2.098,-59.1344,-0.1,
2.1,-59.2607,-0.2,
2.102,-59.4048,-0.3,
2.104,-59.5757,-0.3,
2.106,-59.7679,-0.3,
2.108,-59.9925,-0.3,
2.11,-60.244,-0.3,
2.112,-60.5211,-0.2,
2.114,-60.8275,-0.3,
2.116,-61.1565,-0.2,
2.118,-61.5105,-0.2,
2.12,-61.8913,-0.1,
2.122,-62.2972,0,
2.124,-62.7232,-0.1,
2.126,-63.1688,-1.1,
2.128,-63.6223,-1.6,
2.13,-64.0862,-0.6,
2.132,-64.5604,-0.7,
2.134,-65.0456,-2.8,
2.136,-65.537,-2.8,
2.138,-66.0045,-2.7,
2.14,-66.4763,-3.8,
2.142,-66.9219,-4.7,
2.144,-67.346,-5.7,
2.146,-67.7501,-6.8,
2.148,-68.1365,-7.7,
2.15,-68.5008,-8.6,
2.152,-68.8493,-9.5,
2.154,-69.1808,-10.3,
2.156,-69.4896,-11.2,
2.158,-69.7728,-11.9,
2.16,-70.0383,-12.7,
2.162,-70.2873,-13.9,
2.164,-70.5089,-23.2,
2.166,-70.6798,-31.2,
2.168,-70.7768,-36.6,
2.17,-70.8104,-38.4,
2.172,-70.8006,-35.8,
2.174,-70.7762,-33.5,
2.176,-70.7573,-32,
2.178,-70.7549,-31.7,
2.18,-70.7573,-32.5,
2.182,-70.7628,-33.4,
2.184,-70.7628,-33.9,
2.186,-70.7622,-34.1,
2.188,-70.7604,-34.2,
2.19,-70.764,-34.2,
2.192,-70.7585,-33.2,
2.194,-70.7518,-33.3,
2.196,-70.7445,-32.7,
2.198,-70.7365,-31.9,
2.2,-70.7274,-30.9,
2.202,-70.7054,-29.4,
2.204,-70.6773,-27.1,
2.206,-70.6389,-24.3,
2.208,-70.5827,-21.2,
2.21,-70.5211,-18,
2.212,-70.4509,-15,
2.214,-70.3673,-12.3,
2.216,-70.2727,-10,
2.218,-70.1598,-10.5,
2.22,-70.0127,-9.8,
2.222,-69.8253,-9.1,
2.224,-69.594,-8.5,
2.226,-69.3224,-7.8,
2.228,-69.0007,-7.2,
2.23,-68.6345,-6.3,
2.232,-68.2219,-5.4,
2.234,-67.7696,-4.6,
2.236,-67.2685,-3.6,
2.238,-66.7284,-2.9,
2.24,-66.1461,-1.9,
2.242,-65.5638,-3.7,
2.244,-64.9693,-2.1,
2.246,-64.3871,-1.4,
2.248,-63.8237,-0.6,
2.25,-63.2921,0,
2.252,-62.7849,-0.3,
2.254,-62.3222,-0.3,
2.256,-61.8919,-0.5,
2.258,-61.5038,-0.5,
2.26,-61.1449,-0.3,
2.262,-60.8183,-0.3,
2.264,-60.529,-0.2,
2.266,-60.2696,-0.1,
2.268,-60.0371,-0.1,
2.27,-59.8283,0,
2.272,-59.6428,0,
2.274,-59.4798,0,
2.276,-59.3352,0,
2.278,-59.2046,0,
2.28,-59.0904,-0.1,
2.282,-58.997,-0.2,
2.284,-58.9171,-0.2,
2.286,-58.8591,-0.1,
2.288,-58.8176,-0.1,
2.29,-58.7969,-0.2,
2.292,-58.7938,-0.1,
2.294,-58.7987,0.2,
2.296,-58.8097,0.1,
2.298,-58.8316,0.1,
2.3,-58.8683,0,
2.302,-58.9165,0,
2.304,-58.9867,-0.1,
2.306,-59.0764,-0.1,
2.308,-59.1863,-0.1,
2.31,-59.3193,-0.2,
2.312,-59.4743,-0.3,
2.314,-59.6556,-0.3,
2.316,-59.8662,-0.3,
2.318,-60.1006,-0.3,
2.32,-60.3612,-0.3,
2.322,-60.6542,-0.3,
2.324,-60.9721,-0.2,
2.326,-61.3164,-0.1,
2.328,-61.6826,-0.2,
2.33,-62.0769,-0.1,
2.332,-62.4919,0,
2.334,-62.9265,-0.2,
2.336,-63.3751,-0.9,
2.338,-63.8365,-3,
2.34,-64.301,-0.6,
2.342,-64.7777,-1.3,
2.344,-65.2635,-2.5,
2.346,-65.7323,-2.8,
2.348,-66.2169,-3.2,
2.35,-66.6759,-4.3,
2.352,-67.1129,-5.3,
2.354,-67.5279,-6.1,
2.356,-67.9204,-7.2,
2.358,-68.2982,-8.1,
2.36,-68.6553,-9,
2.362,-68.9946,-9.8,
2.364,-69.3126,-10.6,
2.366,-69.6135,-11.4,
2.368,-69.89,-12.3,
2.37,-70.1488,-13.2,
2.372,-70.3856,-17.3,
2.374,-70.5907,-26.9,
2.376,-70.7274,-33.9,
2.378,-70.8019,-38.1,
2.38,-70.8122,-38,
2.382,-70.7939,-34.8,
2.384,-70.7683,-32.8,
2.386,-70.7555,-31.8,
2.388,-70.7555,-31.9,
2.39,-70.7604,-32.9,
2.392,-70.7622,-33.6,
2.394,-70.7652,-34,
2.396,-70.7677,-34.1,
2.398,-70.7634,-34.1,
2.4,-70.7677,-34.2,
2.402,-70.7542,-33.7,
2.404,-70.7518,-33.1,
2.406,-70.7414,-32.3,
2.408,-70.7341,-31.5,
2.41,-70.7207,-30.4,
2.412,-70.7024,-28.6,
2.414,-70.6639,-26.1,
2.416,-70.6133,-23.1,
2.418,-70.5553,-19.9,
2.42,-70.4924,-16.7,
2.422,-70.4149,-13.9,
2.424,-70.3307,-11.2,
2.426,-70.2281,-10,
2.428,-70.1,-9.9,
2.43,-69.937,-9.4,
2.432,-69.7331,-8.8,
2.434,-69.4841,-8.2,
2.436,-69.1893,-7.6,
2.438,-68.8445,-6.8,
2.44,-68.4593,-6,
2.442,-68.0278,-5.1,
2.444,-67.5536,-4.1,
2.446,-67.036,-3.4,
2.448,-66.4787,-2.5,
2.45,-65.905,-1.6,
2.452,-65.3014,-2.8,
2.454,-64.7093,-2.2,
2.456,-64.1356,-1.2,
2.458,-63.5844,-0.4,
2.46,-63.0602,0.1,
2.462,-62.5737,-0.4,
2.464,-62.1288,-0.4,
2.466,-61.7204,-0.5,
2.468,-61.3426,-0.4,
2.47,-61.0051,-0.4,
2.472,-60.7042,-0.3,
2.474,-60.4326,-0.3,
2.476,-60.1903,-0.1,
2.478,-59.9785,0,
2.48,-59.7881,0,
2.482,-59.6166,0,
2.484,-59.4646,0,
2.486,-59.3266,0,
2.488,-59.2046,0,
2.49,-59.0959,-0.1,
2.492,-59.0056,-0.1,
2.494,-58.9281,-0.1,
2.496,-58.8701,-0.1,
2.498,-58.8298,-0.1,
2.5,-58.8091,-0.1,
2.502,-58.8048,0,
2.504,-58.8127,0.2,
2.506,-58.8268,0.1,
2.508,-58.8524,0,
2.51,-58.8884,0,
2.512,-58.9452,-0.1,
2.514,-59.0239,-0.1,
2.516,-59.1197,-0.2,
2.518,-59.2381,-0.2,
2.52,-59.3803,-0.3,
2.522,-59.5482,-0.3,
2.524,-59.7423,-0.3,
2.526,-59.9571,-0.3,
2.528,-60.2019,-0.3,
2.53,-60.4765,-0.3,
2.532,-60.7719,-0.3,
2.534,-61.0997,-0.2,
2.536,-61.4507,-0.2,
2.538,-61.8303,-0.2,
2.54,-62.2313,-0.1,
2.542,-62.6531,-0.1,
2.544,-63.1004,-1.1,
2.546,-63.5625,-1,
2.548,-64.0251,-0.9,
2.55,-64.492,-0.7,
2.552,-64.9791,-2.4,
2.554,-65.4717,-2.5,
2.556,-65.9483,-2.5,
2.558,-66.4201,-3.7,
2.56,-66.873,-4.6,
2.562,-67.3027,-5.6,
2.564,-67.708,-6.7,
2.566,-68.0956,-7.7,
2.568,-68.4654,-8.5,
2.57,-68.8158,-9.4,
2.572,-69.1435,-10.2,
2.574,-69.456,-11,
2.576,-69.7405,-11.8,
2.578,-70.0127,-12.6,
2.58,-70.2593,-13.5,
2.582,-70.4833,-22,
2.584,-70.6615,-30.2,
2.586,-70.7683,-36,
2.588,-70.811,-38.4,
2.59,-70.8019,-36.1,
2.592,-70.7781,-33.7,
2.594,-70.7591,-32.1,
2.596,-70.7512,-31.7,
2.598,-70.7573,-32.3,
2.6,-70.7628,-33.3,
2.602,-70.7628,-33.8,
2.604,-70.764,-34,
2.606,-70.7634,-34.1,
2.608,-70.7628,-34.2,
2.61,-70.7555,-33.7,
2.612,-70.7549,-33.6,
2.614,-70.7463,-32.8,
2.616,-70.7372,-32,
2.618,-70.7262,-31,
2.62,-70.7103,-29.6,
2.622,-70.6828,-27.4,
2.624,-70.6419,-24.7,
2.626,-70.5864,-21.5,
2.628,-70.5278,-18.3,
2.63,-70.4588,-15.4,
2.632,-70.3807,-12.7,
2.634,-70.2855,-10.2,
2.636,-70.1738,-10.6,
2.638,-70.034,-9.8,
2.64,-69.8509,-9.1,
2.642,-69.6282,-8.5,
2.644,-69.3602,-8,
2.646,-69.0465,-7.2,
2.648,-68.6845,-6.5,
2.65,-68.2799,-5.5,
2.652,-67.8288,-4.7,
2.654,-67.3338,-3.9,
2.656,-66.7992,-3,
2.658,-66.2242,-2.2,
2.66,-65.6413,-3.4,
2.662,-65.042,-2.2,
2.664,-64.4585,-1.4,
2.666,-63.8921,-0.8,
2.668,-63.3519,-0.2,
2.67,-62.8453,-0.2,
2.672,-62.3796,-0.4,
2.674,-61.9457,-0.5,
2.676,-61.5532,-0.5,
2.678,-61.1949,-0.4,
2.68,-60.8733,-0.3,
2.682,-60.5809,-0.3,
2.684,-60.3221,-0.2,
2.686,-60.0865,0,
2.688,-59.8796,0,
2.69,-59.6922,0,
2.692,-59.5238,0,
2.694,-59.3718,0,
2.696,-59.2424,0,
2.698,-59.1234,-0.1,
2.7,-59.0221,-0.2,
2.702,-58.9385,-0.2,
2.704,-58.8744,-0.1,
2.706,-58.8268,-0.2,
2.708,-58.8017,-0.2,
2.71,-58.7914,0,
2.712,-58.795,0.1,
2.714,-58.8078,0.1,
2.716,-58.828,0,
2.718,-58.8622,0,
2.72,-58.9092,0,
2.722,-58.9751,-0.1,
2.724,-59.063,-0.2,
2.726,-59.1679,-0.2,
2.728,-59.2992,-0.3,
