Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.836,-62.3131,-0.4,
1.838,-61.8865,-0.4,
1.84,-61.4873,-0.4,
1.842,-61.1321,-0.4,
1.844,-60.808,-0.3,
1.846,-60.518,-0.3,
1.848,-60.2599,-0.2,
1.85,-60.0292,0,
1.852,-59.8216,0,
1.854,-59.6355,0,
1.856,-59.4719,0,
1.858,-59.3254,0,
1.86,-59.1979,-0.1,
1.862,-59.0813,-0.1,
1.864,-58.9903,-0.1,
1.866,-58.9153,-0.1,
1.868,-58.8554,-0.1,
1.87,-58.8164,-0.1,
1.872,-58.7944,-0.1,
1.874,-58.7914,0,
1.876,-58.7962,0.2,
1.878,-58.8127,0.2,
1.88,-58.8316,0,
1.882,-58.8658,0,
1.884,-58.9165,0,
1.886,-58.9861,-0.1,
1.888,-59.077,-0.1,
1.89,-59.1893,-0.1,
1.892,-59.3211,-0.2,
1.894,-59.4786,-0.2,
1.896,-59.6593,-0.3,
1.898,-59.8686,-0.3,
1.9,-60.1012,-0.3,
1.902,-60.3655,-0.3,
1.904,-60.6529,-0.3,
1.906,-60.9746,-0.2,
1.908,-61.3176,-0.1,
1.91,-61.6869,-0.1,
1.912,-62.0799,-0.1,
1.914,-62.4962,0,
1.916,-62.9283,-0.2,
1.918,-63.3788,-0.9,
1.92,-63.8365,-2.8,
1.922,-64.3022,-0.6,
1.924,-64.7807,-1.4,
1.926,-65.2623,-2.5,
1.928,-65.7347,-2.8,
1.93,-66.2193,-3.2,
1.932,-66.6759,-4.3,
1.934,-67.1105,-5.3,
1.936,-67.5279,-6.1,
1.938,-67.9234,-7.1,
1.94,-68.2982,-8,
1.942,-68.6571,-9,
1.944,-68.9977,-9.8,
1.946,-69.3211,-10.6,
1.948,-69.6178,-11.4,
1.95,-69.8949,-12.2,
1.952,-70.1555,-13,
1.954,-70.3886,-17.5,
1.956,-70.5919,-27,
1.958,-70.728,-34,
1.96,-70.8019,-38.1,
1.962,-70.8104,-37.9,
1.964,-70.789,-34.7,
1.966,-70.7628,-32.5,
1.968,-70.7536,-31.5,
1.97,-70.7549,-31.6,
1.972,-70.7555,-32.8,
1.974,-70.7616,-33.6,
1.976,-70.7622,-34,
1.978,-70.7628,-34.1,
1.98,-70.7616,-34.2,
1.982,-70.7646,-34.2,
1.984,-70.7555,-33.7,
1.986,-70.7463,-33.1,
1.988,-70.7408,-32.2,
1.99,-70.7341,-31.4,
1.992,-70.7188,-30.2,
1.994,-70.6926,-28.3,
1.996,-70.6578,-25.9,
1.998,-70.6108,-22.8,
2,-70.5541,-19.6,
2.002,-70.4881,-16.6,
2.004,-70.4143,-13.9,
2.006,-70.3294,-11.2,
2.008,-70.2251,-10,
2.01,-70.1,-9.9,
2.012,-69.9327,-9.4,
2.014,-69.727,-8.8,
2.016,-69.4786,-8.2,
2.018,-69.1826,-7.5,
2.02,-68.8402,-6.8,
2.022,-68.4532,-6,
2.024,-68.0235,-5.1,
2.026,-67.5493,-4.2,
2.028,-67.0329,-3.3,
2.03,-66.472,-2.5,
2.032,-65.8959,-1.7,
2.034,-65.2983,-2.7,
2.036,-64.7044,-2.1,
2.038,-64.1313,-1.2,
2.04,-63.5844,-0.3,
2.042,-63.0589,0.1,
2.044,-62.5713,-0.3,
2.046,-62.1233,-0.3,
2.048,-61.7107,-0.4,
2.05,-61.3335,-0.4,
2.052,-60.9905,-0.3,
2.054,-60.6816,-0.3,
2.056,-60.4045,-0.2,
2.058,-60.1592,-0.1,
2.06,-59.9352,0,
2.062,-59.7417,0,
2.064,-59.5628,0,
2.066,-59.4084,0,
2.068,-59.2693,0,
2.07,-59.1472,0,
2.072,-59.0434,-0.1,
2.074,-58.9549,-0.2,
2.076,-58.8872,-0.1,
2.078,-58.8359,-0.1,
2.08,-58.8048,-0.1,
2.082,-58.7883,-0.1,
2.084,-58.7907,0.1,
2.086,-58.7993,0.2,
2.088,-58.817,0.1,
2.09,-58.8438,0,
2.092,-58.8847,0,
2.094,-58.9421,0,
2.096,-59.019,-0.1,
2.098,-59.1179,-0.2,
2.1,-59.2394,-0.2,
2.102,-59.3822,-0.3,
2.104,-59.5506,-0.2,
2.106,-59.7417,-0.3,
2.108,-59.9614,-0.3,
2.11,-60.2098,-0.3,
2.112,-60.4875,-0.3,
2.114,-60.7921,-0.3,
2.116,-61.1235,-0.1,
2.118,-61.4763,-0.1,
2.12,-61.8584,-0.1,
2.122,-62.2606,0,
2.124,-62.6836,0,
2.126,-63.1273,-1.2,
2.128,-63.5796,-0.9,
2.13,-64.0422,-0.8,
2.132,-64.5067,-0.7,
2.134,-64.9956,-2.3,
2.136,-65.4808,-2.6,
2.138,-65.9514,-2.5,
2.14,-66.4238,-3.7,
2.142,-66.8724,-4.6,
2.144,-67.299,-5.6,
2.146,-67.7007,-6.6,
2.148,-68.0864,-7.6,
2.15,-68.4575,-8.5,
2.152,-68.8066,-9.3,
2.154,-69.1374,-10.2,
2.156,-69.4475,-11,
2.158,-69.7392,-11.7,
2.16,-70.006,-12.5,
2.162,-70.2556,-13.5,
2.164,-70.4802,-21.8,
2.166,-70.6615,-30.2,
2.168,-70.7689,-36.1,
2.17,-70.8147,-38.6,
2.172,-70.8031,-36.3,
2.174,-70.7811,-33.8,
2.176,-70.7591,-31.9,
2.178,-70.7512,-31.5,
2.18,-70.7506,-32,
2.182,-70.7604,-33.2,
2.184,-70.764,-33.7,
2.186,-70.764,-34,
2.188,-70.7628,-34.1,
2.19,-70.7579,-34.2,
2.192,-70.7536,-33.7,
2.194,-70.7488,-33.4,
2.196,-70.739,-32.7,
2.198,-70.7347,-31.8,
2.2,-70.7243,-30.9,
2.202,-70.7091,-29.4,
2.204,-70.6804,-27.2,
2.206,-70.6407,-24.5,
2.208,-70.5876,-21.4,
2.21,-70.526,-18.2,
2.212,-70.457,-15.3,
2.214,-70.374,-12.6,
2.216,-70.2855,-10.2,
2.218,-70.1732,-10.5,
2.22,-70.0322,-9.8,
2.222,-69.8491,-9.2,
2.224,-69.6263,-8.5,
2.226,-69.3559,-8,
2.228,-69.0404,-7.2,
2.23,-68.6797,-6.5,
2.232,-68.2719,-5.5,
2.234,-67.824,-4.7,
2.236,-67.3314,-3.8,
2.238,-66.7918,-3,
2.24,-66.2187,-2.1,
2.242,-65.6346,-3.5,
2.244,-65.0359,-2.2,
2.246,-64.4505,-1.3,
2.248,-63.8854,-0.8,
2.25,-63.3482,-0.2,
2.252,-62.841,-0.2,
2.254,-62.3723,-0.3,
2.256,-61.942,-0.5,
2.258,-61.5434,-0.4,
2.26,-61.1784,-0.4,
2.262,-60.8525,-0.3,
2.264,-60.5571,-0.3,
2.266,-60.2922,-0.1,
2.268,-60.0609,0,
2.27,-59.846,0,
2.272,-59.6605,0,
2.274,-59.492,0,
2.276,-59.3443,0,
2.278,-59.2137,0,
2.28,-59.099,0,
2.282,-59.0025,-0.1,
2.284,-58.922,-0.1,
2.286,-58.8628,-0.1,
2.288,-58.82,-0.1,
2.29,-58.795,-0.1,
2.292,-58.7901,0,
2.294,-58.795,0.2,
2.296,-58.806,0.2,
2.298,-58.8268,0.1,
2.3,-58.8622,0,
2.302,-58.9067,0,
2.304,-58.9763,-0.1,
2.306,-59.0599,-0.1,
2.308,-59.1679,-0.2,
2.31,-59.2973,-0.2,
2.312,-59.453,-0.3,
2.314,-59.6324,-0.4,
2.316,-59.8344,-0.3,
2.318,-60.0646,-0.3,
2.32,-60.327,-0.3,
2.322,-60.6151,-0.3,
2.324,-60.9306,-0.3,
2.326,-61.2682,-0.1,
2.328,-61.6393,-0.1,
2.33,-62.0305,-0.1,
2.332,-62.4431,0,
2.334,-62.8789,-0.1,
2.336,-63.3244,-0.9,
2.338,-63.7834,-3.1,
2.34,-64.2442,-0.6,
2.342,-64.7173,-1.1,
2.344,-65.2007,-2.7,
2.346,-65.6682,-3.3,
2.348,-66.1565,-3.1,
2.35,-66.6155,-4.2,
2.352,-67.0561,-5.1,
2.354,-67.473,-6,
2.356,-67.8703,-7,
2.358,-68.2494,-7.9,
2.36,-68.6101,-8.8,
2.362,-68.9519,-9.8,
2.364,-69.2772,-10.6,
2.366,-69.5763,-11.3,
2.368,-69.857,-12.1,
2.37,-70.117,-12.9,
2.372,-70.3539,-15.5,
2.374,-70.562,-25.6,
2.376,-70.7127,-33,
2.378,-70.7945,-37.6,
2.38,-70.8122,-38.2,
2.382,-70.7915,-35.3,
2.384,-70.7665,-32.8,
2.386,-70.75,-31.7,
2.388,-70.7524,-31.6,
2.39,-70.7579,-32.6,
2.392,-70.761,-33.5,
2.394,-70.761,-33.8,
2.396,-70.7622,-33.9,
2.398,-70.7604,-34.1,
2.4,-70.7677,-34,
2.402,-70.753,-34.2,
2.404,-70.7451,-33.3,
2.406,-70.7408,-32.3,
2.408,-70.7317,-31.4,
2.41,-70.7213,-30.4,
2.412,-70.6975,-28.7,
2.414,-70.667,-26.2,
2.416,-70.6163,-23.3,
2.418,-70.5614,-20.1,
2.42,-70.5003,-17,
2.422,-70.424,-14.2,
2.424,-70.3404,-11.5,
2.426,-70.2385,-9.9,
2.428,-70.1183,-10,
2.43,-69.9577,-9.6,
2.432,-69.7563,-9,
2.434,-69.5134,-8.3,
2.436,-69.2265,-7.6,
2.438,-68.8908,-7,
2.44,-68.5088,-6.1,
2.442,-68.0827,-5.1,
2.444,-67.6164,-4.2,
2.446,-67.1019,-3.4,
2.448,-66.5489,-2.6,
2.45,-65.9508,-1.7,
2.452,-65.3722,-2.6,
2.454,-64.7813,-2.1,
2.456,-64.2033,-1.2,
2.458,-63.6516,-0.4,
2.46,-63.123,0.1,
2.462,-62.6305,-0.4,
2.464,-62.1751,-0.3,
2.466,-61.7595,-0.4,
2.468,-61.3774,-0.5,
2.47,-61.0326,-0.4,
2.472,-60.7201,-0.3,
2.474,-60.4393,-0.2,
2.476,-60.1891,-0.1,
2.478,-59.9687,0,
2.48,-59.771,0,
2.482,-59.5946,0,
2.484,-59.4365,0,
2.486,-59.2986,0,
2.488,-59.1765,0,
2.49,-59.0721,-0.1,
2.492,-58.9842,-0.1,
2.494,-58.9116,-0.1,
2.496,-58.8585,-0.2,
2.498,-58.8255,-0.2,
2.5,-58.8042,-0.2,
2.502,-58.8072,0,
2.504,-58.8146,0.2,
2.506,-58.8298,0.1,
2.508,-58.8536,0,
2.51,-58.8902,0,
2.512,-58.9421,0,
2.514,-59.0111,-0.1,
2.516,-59.1039,-0.2,
2.518,-59.2168,-0.3,
2.52,-59.3553,-0.3,
2.522,-59.5165,-0.3,
2.524,-59.702,-0.3,
2.526,-59.9175,-0.4,
2.528,-60.1561,-0.4,
2.53,-60.4326,-0.4,
2.532,-60.7292,-0.3,
2.534,-61.0594,-0.2,
2.536,-61.4128,-0.1,
2.538,-61.7937,-0.1,
2.54,-62.1983,-0.1,
2.542,-62.6189,-0.1,
2.544,-63.062,-1,
2.546,-63.5191,-0.8,
2.548,-63.9848,-1,
2.55,-64.4463,-0.5,
2.552,-64.9327,-2.1,
2.554,-65.4149,-2.4,
2.556,-65.8971,-2.1,
2.558,-66.364,-3.6,
2.56,-66.8187,-4.6,
2.562,-67.2496,-5.5,
2.564,-67.6543,-6.6,
2.566,-68.0455,-7.5,
2.568,-68.4178,-8.4,
2.57,-68.7755,-9.2,
2.572,-69.1032,-10.2,
2.574,-69.4164,-10.9,
2.576,-69.7075,-11.7,
2.578,-69.9761,-12.5,
2.58,-70.2336,-13.3,
2.582,-70.4515,-20.8,
2.584,-70.6456,-29.3,
2.586,-70.7567,-35.5,
2.588,-70.8086,-38.4,
2.59,-70.8019,-36.7,
2.592,-70.7848,-34.1,
2.594,-70.7604,-32.1,
2.596,-70.753,-31.5,
2.598,-70.7561,-31.9,
2.6,-70.7591,-33,
2.602,-70.7591,-33.7,
2.604,-70.7634,-33.9,
2.606,-70.761,-34.1,
2.608,-70.7579,-34.2,
2.61,-70.7512,-34.5,
2.612,-70.7512,-33.8,
2.614,-70.7463,-32.9,
2.616,-70.7365,-32,
2.618,-70.7317,-31.1,
2.62,-70.7121,-29.7,
2.622,-70.6847,-27.6,
2.624,-70.6474,-24.9,
2.626,-70.5943,-21.8,
2.628,-70.5333,-18.6,
2.63,-70.4686,-15.7,
2.632,-70.3862,-12.9,
2.634,-70.2983,-10.4,
2.636,-70.1909,-10.6,
2.638,-70.0517,-9.8,
2.64,-69.8772,-9.3,
2.642,-69.6568,-8.6,
2.644,-69.3944,-8,
2.646,-69.0862,-7.3,
2.648,-68.7297,-6.6,
2.65,-68.3299,-5.7,
2.652,-67.8838,-4.8,
2.654,-67.3973,-3.9,
2.656,-66.8639,-3.1,
2.658,-66.2901,-2.3,
2.66,-65.714,-2.3,
2.662,-65.1134,-2.5,
2.664,-64.5293,-1.5,
2.666,-63.9592,-0.9,
2.668,-63.4148,-0.2,
2.67,-62.9033,0,
2.672,-62.4297,-0.3,
2.674,-61.9896,-0.4,
2.676,-61.5892,-0.5,
2.678,-61.223,-0.4,
2.68,-60.891,-0.3,
2.682,-60.5895,-0.3,
2.684,-60.3227,-0.2,
2.686,-60.0871,-0.1,
2.688,-59.8723,0,
2.69,-59.6837,0,
2.692,-59.5134,0,
2.694,-59.3639,0,
2.696,-59.232,0,
2.698,-59.1148,0,
2.7,-59.0154,-0.1,
2.702,-58.9342,-0.1,
2.704,-58.8725,-0.2,
2.706,-58.8243,-0.1,
2.708,-58.8011,-0.2,
2.71,-58.7907,0,
2.712,-58.795,0.2,
2.714,-58.8054,0.1,
2.716,-58.8243,0.1,
2.718,-58.8561,0,
2.72,-58.9018,0,
2.722,-58.9647,-0.1,
2.724,-59.0489,-0.1,
2.726,-59.1533,-0.2,
2.728,-59.2827,-0.2,
