Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.83,-63.8878,-0.7,
1.832,-63.3482,-0.1,
1.834,-62.8453,-0.2,
1.836,-62.3741,-0.2,
1.838,-61.942,-0.6,
1.84,-61.5569,-0.5,
1.842,-61.2065,-0.5,
1.844,-60.8928,-0.4,
1.846,-60.6188,-0.2,
1.848,-60.3734,0,
1.85,-60.1531,0,
1.852,-59.948,0,
1.854,-59.7618,0,
1.856,-59.594,0,
1.858,-59.4365,0,
1.86,-59.2967,-0.1,
1.862,-59.1722,-0.1,
1.864,-59.0624,-0.1,
1.866,-58.9671,-0.1,
1.868,-58.8945,-0.1,
1.87,-58.8347,-0.1,
1.872,-58.8023,-0.1,
1.874,-58.781,0,
1.876,-58.7816,0,
1.878,-58.7901,0.2,
1.88,-58.8097,0.1,
1.882,-58.8408,0,
1.884,-58.8878,0,
1.886,-58.9537,0,
1.888,-59.0404,-0.1,
1.89,-59.1496,-0.2,
1.892,-59.2784,-0.2,
1.894,-59.4377,-0.3,
1.896,-59.6172,-0.3,
1.898,-59.8241,-0.3,
1.9,-60.0584,-0.3,
1.902,-60.3203,-0.2,
1.904,-60.609,-0.2,
1.906,-60.9239,-0.2,
1.908,-61.2602,-0.2,
1.91,-61.6216,-0.1,
1.912,-62.0116,-0.1,
1.914,-62.4254,0,
1.916,-62.8569,-0.1,
1.918,-63.3055,-1,
1.92,-63.7627,-3.1,
1.922,-64.2314,-0.7,
1.924,-64.7051,-1.2,
1.926,-65.1921,-2.6,
1.928,-65.6603,-3.3,
1.93,-66.151,-3,
1.932,-66.6136,-4.1,
1.934,-67.0543,-5,
1.936,-67.4706,-5.9,
1.938,-67.8691,-6.9,
1.94,-68.2494,-7.9,
1.942,-68.6076,-8.8,
1.944,-68.947,-9.7,
1.946,-69.2693,-10.5,
1.948,-69.5732,-11.3,
1.95,-69.8503,-12,
1.952,-70.1085,-12.8,
1.954,-70.352,-15.5,
1.956,-70.5602,-25.6,
1.958,-70.7091,-33,
1.96,-70.7933,-37.7,
1.962,-70.8098,-38.2,
1.964,-70.7909,-35.3,
1.966,-70.7652,-32.9,
1.968,-70.7549,-31.7,
1.97,-70.7488,-31.6,
1.972,-70.7561,-32.5,
1.974,-70.761,-33.4,
1.976,-70.764,-33.8,
1.978,-70.7628,-33.9,
1.98,-70.7591,-34,
1.982,-70.7689,-34.1,
1.984,-70.7536,-34.2,
1.986,-70.7445,-33.4,
1.988,-70.7414,-32.5,
1.99,-70.7329,-31.6,
1.992,-70.7195,-30.4,
1.994,-70.6981,-28.7,
1.996,-70.6657,-26.3,
1.998,-70.6175,-23.4,
2,-70.5626,-20.3,
2.002,-70.5022,-17.3,
2.004,-70.4253,-14.4,
2.006,-70.3429,-11.6,
2.008,-70.2422,-9.8,
2.01,-70.1158,-10.1,
2.012,-69.9602,-9.6,
2.014,-69.7563,-8.9,
2.016,-69.5116,-8.3,
2.018,-69.2229,-7.6,
2.02,-68.8878,-7,
2.022,-68.5063,-6.1,
2.024,-68.0779,-5.2,
2.026,-67.6079,-4.2,
2.028,-67.0952,-3.4,
2.03,-66.5398,-2.5,
2.032,-65.9453,-1.8,
2.034,-65.3691,-2.6,
2.036,-64.7771,-2.1,
2.038,-64.2052,-1.2,
2.04,-63.6516,-0.4,
2.042,-63.1273,0.1,
2.044,-62.6354,-0.4,
2.046,-62.1843,-0.3,
2.048,-61.7687,-0.5,
2.05,-61.3969,-0.5,
2.052,-61.0594,-0.5,
2.054,-60.7622,-0.3,
2.056,-60.4991,-0.2,
2.058,-60.2684,0,
2.06,-60.0566,0,
2.062,-59.8625,0,
2.064,-59.6886,0,
2.066,-59.5274,0,
2.068,-59.3803,0,
2.07,-59.2485,-0.1,
2.072,-59.1295,-0.1,
2.074,-59.0276,-0.1,
2.076,-58.9439,-0.1,
2.078,-58.8792,-0.1,
2.08,-58.8304,-0.1,
2.082,-58.7962,-0.1,
2.084,-58.7871,-0.1,
2.086,-58.7932,0.2,
2.088,-58.8042,0.1,
2.09,-58.8298,0,
2.092,-58.8658,0,
2.094,-58.9189,0,
2.096,-58.9934,-0.1,
2.098,-59.0849,-0.2,
2.1,-59.2033,-0.3,
2.102,-59.3486,-0.2,
2.104,-59.5128,-0.2,
2.106,-59.7044,-0.3,
2.108,-59.9223,-0.3,
2.11,-60.1677,-0.2,
2.112,-60.4405,-0.2,
2.114,-60.7353,-0.2,
2.116,-61.0594,-0.2,
2.118,-61.4098,-0.1,
2.12,-61.7839,-0.2,
2.122,-62.1806,-0.1,
2.124,-62.603,-0.1,
2.126,-63.0443,-0.9,
2.128,-63.5021,-0.7,
2.13,-63.9623,-1.3,
2.132,-64.4298,-0.6,
2.134,-64.915,-2,
2.136,-65.4082,-2.4,
2.138,-65.8824,-2,
2.14,-66.3573,-3.6,
2.142,-66.8108,-4.5,
2.144,-67.2405,-5.5,
2.146,-67.6494,-6.4,
2.148,-68.0364,-7.4,
2.15,-68.4105,-8.3,
2.152,-68.7602,-9.1,
2.154,-69.0929,-10,
2.156,-69.406,-10.8,
2.158,-69.6935,-11.5,
2.16,-69.9657,-12.3,
2.162,-70.2184,-13.3,
2.164,-70.4479,-20.4,
2.166,-70.6279,-29,
2.168,-70.753,-35.4,
2.17,-70.8031,-38.4,
2.172,-70.8025,-36.8,
2.174,-70.7811,-34.2,
2.176,-70.7597,-32.2,
2.178,-70.753,-31.7,
2.18,-70.7561,-32,
2.182,-70.7585,-33,
2.184,-70.7597,-33.5,
2.186,-70.7628,-33.8,
2.188,-70.7616,-34,
2.19,-70.7573,-34,
2.192,-70.7494,-34.4,
2.194,-70.7518,-33.8,
2.196,-70.7433,-33,
2.198,-70.7347,-32.1,
2.2,-70.7286,-31.1,
2.202,-70.7085,-29.8,
2.204,-70.6847,-27.8,
2.206,-70.648,-25.2,
2.208,-70.5962,-22.1,
2.21,-70.5333,-18.9,
2.212,-70.4704,-15.9,
2.214,-70.3911,-13.2,
2.216,-70.3026,-10.5,
2.218,-70.1927,-10.5,
2.22,-70.053,-9.8,
2.222,-69.8747,-9.2,
2.224,-69.6556,-8.6,
2.226,-69.3932,-8,
2.228,-69.0837,-7.3,
2.23,-68.7248,-6.6,
2.232,-68.3232,-5.7,
2.234,-67.8807,-4.8,
2.236,-67.3912,-4,
2.238,-66.859,-3.1,
2.24,-66.2853,-2.2,
2.242,-65.7127,-2.3,
2.244,-65.1122,-2.4,
2.246,-64.5256,-1.6,
2.248,-63.9537,-1,
2.25,-63.416,-0.2,
2.252,-62.9051,0,
2.254,-62.4358,-0.3,
2.256,-62.0061,-0.5,
2.258,-61.6155,-0.6,
2.26,-61.2602,-0.4,
2.262,-60.9526,-0.4,
2.264,-60.678,-0.3,
2.266,-60.432,0,
2.268,-60.2086,0,
2.27,-60.0053,0,
2.272,-59.8204,0,
2.274,-59.6452,0,
2.276,-59.4853,0,
2.278,-59.3382,-0.1,
2.28,-59.2058,-0.1,
2.282,-59.0923,-0.1,
2.284,-58.9952,-0.1,
2.286,-58.9128,-0.1,
2.288,-58.8512,-0.1,
2.29,-58.8054,-0.2,
2.292,-58.7859,0,
2.294,-58.7755,-0.1,
2.296,-58.784,0.1,
2.298,-58.8017,0.1,
2.3,-58.8329,0,
2.302,-58.8756,0,
2.304,-58.9403,-0.1,
2.306,-59.0251,-0.1,
2.308,-59.1307,-0.2,
2.31,-59.2595,-0.3,
2.312,-59.4103,-0.3,
2.314,-59.5879,-0.3,
2.316,-59.7929,-0.3,
2.318,-60.0249,-0.3,
2.32,-60.2831,-0.3,
2.322,-60.5663,-0.2,
2.324,-60.8733,-0.2,
2.326,-61.2108,-0.2,
2.328,-61.5733,-0.1,
2.33,-61.9573,0,
2.332,-62.3662,-0.1,
2.334,-62.7892,-0.1,
2.336,-63.2365,-1,
2.338,-63.6943,-2.6,
2.34,-64.16,-0.7,
2.342,-64.6312,-1,
2.344,-65.1146,-2.7,
2.346,-65.5895,-3.1,
2.348,-66.0808,-3,
2.35,-66.544,-3.8,
2.352,-66.9902,-4.8,
2.354,-67.4162,-5.8,
2.356,-67.8191,-6.8,
2.358,-68.1999,-7.7,
2.36,-68.5643,-8.8,
2.362,-68.9122,-9.6,
2.364,-69.2357,-10.4,
2.366,-69.5415,-11.3,
2.368,-69.8204,-12,
2.37,-70.0829,-12.7,
2.372,-70.3264,-14.6,
2.374,-70.5394,-24.7,
2.376,-70.695,-32.3,
2.378,-70.7848,-37.3,
2.38,-70.8122,-38.3,
2.382,-70.7964,-35.6,
2.384,-70.7726,-33,
2.386,-70.7536,-31.7,
2.388,-70.753,-31.5,
2.39,-70.7542,-32.4,
2.392,-70.7634,-33.4,
2.394,-70.761,-33.8,
2.396,-70.7585,-33.9,
2.398,-70.7634,-34,
2.4,-70.7542,-34.1,
2.402,-70.753,-34.2,
2.404,-70.7469,-33.5,
2.406,-70.7408,-32.7,
2.408,-70.7323,-31.7,
2.41,-70.7243,-30.6,
2.412,-70.7018,-28.9,
2.414,-70.667,-26.6,
2.416,-70.623,-23.8,
2.418,-70.5687,-20.6,
2.42,-70.5083,-17.6,
2.422,-70.435,-14.7,
2.424,-70.3508,-12,
2.426,-70.2586,-9.8,
2.428,-70.1396,-10.3,
2.43,-69.9815,-9.7,
2.432,-69.7868,-9,
2.434,-69.5494,-8.3,
2.436,-69.265,-7.7,
2.438,-68.9324,-7.1,
2.44,-68.5576,-6.2,
2.442,-68.1334,-5.4,
2.444,-67.6683,-4.3,
2.446,-67.1617,-3.5,
2.448,-66.6112,-2.7,
2.45,-66.0222,-1.8,
2.452,-65.4405,-2.8,
2.454,-64.8497,-2,
2.456,-64.2711,-1.3,
2.458,-63.7151,-0.5,
2.46,-63.1896,0,
2.462,-62.6982,-0.4,
2.464,-62.249,-0.5,
2.466,-61.8468,-0.6,
2.468,-61.4903,-0.5,
2.47,-61.1711,-0.4,
2.472,-60.8934,-0.3,
2.474,-60.6426,-0.1,
2.476,-60.4137,0,
2.478,-60.2055,0,
2.48,-60.0115,0,
2.482,-59.8253,0,
2.484,-59.6513,0,
2.486,-59.492,-0.1,
2.488,-59.3419,-0.1,
2.49,-59.207,-0.1,
2.492,-59.0874,0,
2.494,-58.9861,-0.1,
2.496,-58.8982,-0.2,
2.498,-58.8341,-0.1,
2.5,-58.7889,-0.2,
2.502,-58.77,-0.2,
2.504,-58.7663,-0.1,
2.506,-58.7779,0,
2.508,-58.7993,0,
2.51,-58.8323,0,
2.512,-58.8847,-0.1,
2.514,-58.9598,-0.2,
2.516,-59.055,-0.2,
2.518,-59.1704,-0.2,
2.52,-59.3126,-0.2,
2.522,-59.4792,-0.3,
2.524,-59.6721,-0.3,
2.526,-59.8888,-0.3,
2.528,-60.1292,-0.3,
2.53,-60.4033,-0.2,
2.532,-60.6975,-0.2,
2.534,-61.0185,-0.2,
2.536,-61.3615,0,
2.538,-61.7284,0,
2.54,-62.122,-0.1,
2.542,-62.5279,-0.1,
2.544,-62.9619,-0.4,
2.546,-63.4123,-1,
2.548,-63.8811,-2.5,
2.55,-64.3486,-0.6,
2.552,-64.832,-1.6,
2.554,-65.324,-2.5,
2.556,-65.8055,-2,
2.558,-66.2846,-3.4,
2.56,-66.7467,-4.5,
2.562,-67.1813,-5.5,
2.564,-67.5963,-6.2,
2.566,-67.9918,-7.1,
2.568,-68.3672,-8.2,
2.57,-68.7206,-9,
2.572,-69.0605,-9.9,
2.574,-69.3773,-10.7,
2.576,-69.6678,-11.5,
2.578,-69.9437,-12.3,
2.58,-70.1994,-13.2,
2.582,-70.4289,-19.6,
2.584,-70.6157,-28.5,
2.586,-70.7463,-34.9,
2.588,-70.8012,-38.2,
2.59,-70.8025,-37.1,
2.592,-70.7823,-34.2,
2.594,-70.7591,-32.2,
2.596,-70.7536,-31.5,
2.598,-70.7536,-31.8,
2.6,-70.7555,-32.8,
2.602,-70.7628,-33.5,
2.604,-70.7616,-33.9,
2.606,-70.761,-34,
2.608,-70.7573,-34.1,
2.61,-70.7494,-34.5,
2.612,-70.7512,-33.6,
2.614,-70.7433,-33.1,
2.616,-70.7365,-32.2,
2.618,-70.7292,-31.3,
2.62,-70.7158,-30,
2.622,-70.6883,-28.1,
2.624,-70.6511,-25.4,
2.626,-70.6004,-22.4,
2.628,-70.5425,-19.3,
2.63,-70.4796,-16.3,
2.632,-70.4027,-13.5,
2.634,-70.3154,-10.8,
2.636,-70.2104,-10.4,
2.638,-70.0731,-9.8,
2.64,-69.9028,-9.3,
2.642,-69.688,-8.7,
2.644,-69.4286,-8.1,
2.646,-69.124,-7.5,
2.648,-68.773,-6.7,
2.65,-68.3769,-5.8,
2.652,-67.9375,-4.9,
2.654,-67.4541,-4,
2.656,-66.9261,-3.3,
2.658,-66.3597,-2.3,
2.66,-65.7915,-1.7,
2.662,-65.183,-2.7,
2.664,-64.5982,-1.8,
2.666,-64.03,-1.1,
2.668,-63.485,-0.3,
2.67,-62.9674,0,
2.672,-62.4901,-0.2,
2.674,-62.0525,-0.4,
2.676,-61.6429,-0.5,
2.678,-61.2767,-0.5,
2.68,-60.9508,-0.5,
2.682,-60.6682,-0.3,
2.684,-60.407,-0.2,
2.686,-60.1824,0,
2.688,-59.9767,0,
2.69,-59.7923,0,
2.692,-59.6275,0,
2.694,-59.4707,0,
2.696,-59.3321,0,
2.698,-59.2064,-0.1,
2.7,-59.0953,-0.1,
2.702,-59.0013,-0.2,
2.704,-58.9232,-0.2,
2.706,-58.8634,-0.1,
2.708,-58.8237,-0.2,
2.71,-58.7987,0,
2.712,-58.7956,-0.1,
2.714,-58.8036,0.1,
2.716,-58.8182,0.1,
2.718,-58.8438,0,
2.72,-58.8878,0,
2.722,-58.9439,-0.2,
2.724,-59.0245,-0.2,
2.726,-59.124,-0.2,
2.728,-59.2497,-0.2,
