Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.838,-61.8877,-0.5,
1.84,-61.4958,-0.4,
1.842,-61.1388,-0.4,
1.844,-60.8177,-0.4,
1.846,-60.5327,-0.2,
1.848,-60.2782,-0.1,
1.85,-60.0511,0,
1.852,-59.8436,0,
1.854,-59.6642,0,
1.856,-59.5,0,
1.858,-59.3498,0,
1.86,-59.2229,0,
1.862,-59.1075,0,
1.864,-59.0093,-0.1,
1.866,-58.9262,-0.1,
1.868,-58.8652,-0.1,
1.87,-58.8207,-0.1,
1.872,-58.7944,-0.1,
1.874,-58.7859,-0.1,
1.876,-58.7889,0.2,
1.878,-58.8005,0.2,
1.88,-58.8213,0,
1.882,-58.8542,0,
1.884,-58.9055,0,
1.886,-58.9714,-0.1,
1.888,-59.0624,-0.1,
1.89,-59.1716,-0.1,
1.892,-59.3034,-0.2,
1.894,-59.4634,-0.3,
1.896,-59.6471,-0.3,
1.898,-59.8534,-0.3,
1.9,-60.0932,-0.3,
1.902,-60.3606,-0.2,
1.904,-60.6517,-0.3,
1.906,-60.9721,-0.2,
1.908,-61.3152,-0.2,
1.91,-61.6814,-0.1,
1.912,-62.0769,-0.1,
1.914,-62.4901,0,
1.916,-62.9253,-0.2,
1.918,-63.3733,-0.9,
1.92,-63.831,-3,
1.922,-64.298,-0.6,
1.924,-64.7722,-1.4,
1.926,-65.2593,-2.5,
1.928,-65.7256,-2.9,
1.93,-66.2114,-3.2,
1.932,-66.6722,-4.4,
1.934,-67.1074,-5.3,
1.936,-67.5206,-6.1,
1.938,-67.9198,-7.1,
1.94,-68.2976,-8.1,
1.942,-68.6565,-8.9,
1.944,-68.9946,-9.7,
1.946,-69.315,-10.5,
1.948,-69.6129,-11.4,
1.95,-69.8882,-12.2,
1.952,-70.1463,-13,
1.954,-70.3838,-17.2,
1.956,-70.5858,-26.8,
1.958,-70.7225,-33.8,
1.96,-70.7976,-38,
1.962,-70.8128,-38.1,
1.964,-70.7909,-34.9,
1.966,-70.7683,-32.6,
1.968,-70.7536,-31.6,
1.97,-70.7549,-31.8,
1.972,-70.761,-32.9,
1.974,-70.7622,-33.7,
1.976,-70.7628,-34,
1.978,-70.7634,-34.2,
1.98,-70.764,-34.3,
1.982,-70.7652,-34.3,
1.984,-70.7536,-33.7,
1.986,-70.7469,-33.1,
1.988,-70.7414,-32.2,
1.99,-70.7329,-31.4,
1.992,-70.7201,-30.2,
1.994,-70.692,-28.4,
1.996,-70.6584,-26,
1.998,-70.6139,-23.1,
2,-70.5614,-19.8,
2.002,-70.4942,-16.8,
2.004,-70.4161,-14,
2.006,-70.3313,-11.2,
2.008,-70.2257,-10,
2.01,-70.0945,-9.8,
2.012,-69.9309,-9.4,
2.014,-69.7258,-8.8,
2.016,-69.475,-8.2,
2.018,-69.1759,-7.6,
2.02,-68.8359,-6.7,
2.022,-68.4483,-6.1,
2.024,-68.0193,-5.1,
2.026,-67.542,-4.1,
2.028,-67.0293,-3.4,
2.03,-66.4714,-2.5,
2.032,-65.8934,-1.6,
2.034,-65.3001,-2.7,
2.036,-64.7063,-2.1,
2.038,-64.1338,-1.1,
2.04,-63.5826,-0.3,
2.042,-63.0602,0.1,
2.044,-62.5798,-0.4,
2.046,-62.1282,-0.3,
2.048,-61.7149,-0.5,
2.05,-61.3371,-0.5,
2.052,-60.9929,-0.3,
2.054,-60.6883,-0.3,
2.056,-60.4149,-0.1,
2.058,-60.172,-0.1,
2.06,-59.9516,0,
2.062,-59.7551,0,
2.064,-59.5818,0,
2.066,-59.4249,0,
2.068,-59.2851,0,
2.07,-59.1649,0,
2.072,-59.0605,-0.1,
2.074,-58.9702,-0.1,
2.076,-58.8988,-0.2,
2.078,-58.8451,-0.2,
2.08,-58.8109,-0.1,
2.082,-58.7901,-0.1,
2.084,-58.792,0,
2.086,-58.7962,0.2,
2.088,-58.8127,0.1,
2.09,-58.8402,0,
2.092,-58.8799,0,
2.094,-58.9372,0,
2.096,-59.0117,-0.2,
2.098,-59.1118,-0.1,
2.1,-59.2296,-0.2,
2.102,-59.3742,-0.2,
2.104,-59.5396,-0.3,
2.106,-59.7368,-0.3,
2.108,-59.9559,-0.3,
2.11,-60.1994,-0.3,
2.112,-60.4778,-0.3,
2.114,-60.7878,-0.3,
2.116,-61.1125,-0.2,
2.118,-61.4732,-0.2,
2.12,-61.8504,-0.1,
2.122,-62.2588,0,
2.124,-62.6836,0,
2.126,-63.1279,-1.2,
2.128,-63.5796,-0.9,
2.13,-64.0404,-0.8,
2.132,-64.5079,-0.6,
2.134,-64.9895,-2.3,
2.136,-65.4765,-2.6,
2.138,-65.9496,-2.4,
2.14,-66.4177,-3.7,
2.142,-66.862,-4.6,
2.144,-67.2905,-5.6,
2.146,-67.6982,-6.6,
2.148,-68.0834,-7.6,
2.15,-68.4508,-8.4,
2.152,-68.8011,-9.3,
2.154,-69.1332,-10,
2.156,-69.4426,-11,
2.158,-69.7301,-11.8,
2.16,-69.9956,-12.4,
2.162,-70.2489,-13.4,
2.164,-70.4698,-21.4,
2.166,-70.6462,-29.8,
2.168,-70.7683,-35.9,
2.17,-70.8098,-38.6,
2.172,-70.8025,-36.5,
2.174,-70.7835,-34,
2.176,-70.7591,-32.2,
2.178,-70.7555,-31.7,
2.18,-70.7579,-32.2,
2.182,-70.7634,-33.2,
2.184,-70.7616,-33.8,
2.186,-70.7604,-34,
2.188,-70.7622,-34.1,
2.19,-70.7616,-34.2,
2.192,-70.753,-33.7,
2.194,-70.7542,-33.4,
2.196,-70.7451,-32.6,
2.198,-70.7378,-31.8,
2.2,-70.7262,-31,
2.202,-70.7115,-29.5,
2.204,-70.6804,-27.4,
2.206,-70.6419,-24.7,
2.208,-70.5895,-21.7,
2.21,-70.5296,-18.4,
2.212,-70.4594,-15.4,
2.214,-70.3777,-12.7,
2.216,-70.2855,-10.2,
2.218,-70.1738,-10.6,
2.22,-70.0322,-9.8,
2.222,-69.8473,-9.1,
2.224,-69.6251,-8.5,
2.226,-69.3529,-7.9,
2.228,-69.0386,-7.2,
2.23,-68.6748,-6.5,
2.232,-68.2683,-5.5,
2.234,-67.8209,-4.7,
2.236,-67.3283,-3.8,
2.238,-66.7937,-3,
2.24,-66.2187,-2.1,
2.242,-65.6413,-3.3,
2.244,-65.0395,-2.2,
2.246,-64.4579,-1.4,
2.248,-63.8976,-0.8,
2.25,-63.3562,-0.2,
2.252,-62.8514,-0.1,
2.254,-62.3857,-0.2,
2.256,-61.9566,-0.4,
2.258,-61.563,-0.4,
2.26,-61.2047,-0.4,
2.262,-60.8861,-0.4,
2.264,-60.6011,-0.3,
2.266,-60.349,-0.1,
2.268,-60.1189,0,
2.27,-59.9132,0,
2.272,-59.7319,0,
2.274,-59.561,0,
2.276,-59.4072,0,
2.278,-59.2735,0,
2.28,-59.1515,-0.1,
2.282,-59.0465,-0.1,
2.284,-58.9574,-0.1,
2.286,-58.8847,-0.2,
2.288,-58.8323,-0.1,
2.29,-58.7981,-0.1,
2.292,-58.7846,-0.1,
2.294,-58.7822,0,
2.296,-58.792,0.1,
2.298,-58.8133,0.1,
2.3,-58.8445,0,
2.302,-58.8921,0,
2.304,-58.9604,-0.1,
2.306,-59.0483,-0.1,
2.308,-59.1539,-0.2,
2.31,-59.287,-0.3,
2.312,-59.4432,-0.4,
2.314,-59.6227,-0.3,
2.316,-59.829,-0.4,
2.318,-60.0633,-0.3,
2.32,-60.3215,-0.2,
2.322,-60.6126,-0.2,
2.324,-60.9239,-0.2,
2.326,-61.2602,-0.2,
2.328,-61.6234,-0.1,
2.33,-62.0128,-0.1,
2.332,-62.4242,-0.1,
2.334,-62.8569,-0.1,
2.336,-63.3055,-0.9,
2.338,-63.7633,-3.2,
2.34,-64.2271,-0.7,
2.342,-64.7008,-1.1,
2.344,-65.1891,-2.7,
2.346,-65.659,-3.3,
2.348,-66.1473,-3.1,
2.35,-66.6087,-4.1,
2.352,-67.0537,-5,
2.354,-67.473,-6,
2.356,-67.8716,-7,
2.358,-68.2518,-7.9,
2.36,-68.6144,-8.8,
2.362,-68.9537,-9.7,
2.364,-69.2754,-10.6,
2.366,-69.5757,-11.3,
2.368,-69.8546,-12.1,
2.37,-70.1177,-12.9,
2.372,-70.3532,-15.6,
2.374,-70.5589,-25.5,
2.376,-70.7085,-32.9,
2.378,-70.7933,-37.6,
2.38,-70.8098,-38.2,
2.382,-70.7939,-35.3,
2.384,-70.7665,-32.9,
2.386,-70.7536,-31.7,
2.388,-70.7524,-31.7,
2.39,-70.7555,-32.7,
2.392,-70.7628,-33.6,
2.394,-70.7646,-33.9,
2.396,-70.7616,-34.1,
2.398,-70.7585,-34.1,
2.4,-70.7695,-34.2,
2.402,-70.753,-34.3,
2.404,-70.7451,-33.3,
2.406,-70.7408,-32.4,
2.408,-70.7359,-31.5,
2.41,-70.7231,-30.4,
2.412,-70.6999,-28.7,
2.414,-70.6688,-26.3,
2.416,-70.6194,-23.4,
2.418,-70.5614,-20.3,
2.42,-70.5003,-17.1,
2.422,-70.4265,-14.3,
2.424,-70.3386,-11.5,
2.426,-70.2422,-9.8,
2.428,-70.1158,-10,
2.43,-69.9559,-9.6,
2.432,-69.7539,-9,
2.434,-69.511,-8.3,
2.436,-69.2186,-7.6,
2.438,-68.8841,-6.9,
2.44,-68.5021,-6.2,
2.442,-68.0772,-5.2,
2.444,-67.6079,-4.3,
2.446,-67.0976,-3.4,
2.448,-66.5434,-2.7,
2.45,-65.9483,-1.7,
2.452,-65.3746,-2.6,
2.454,-64.7795,-2.1,
2.456,-64.2052,-1.3,
2.458,-63.6504,-0.5,
2.46,-63.1285,0.1,
2.462,-62.6396,-0.4,
2.464,-62.1843,-0.3,
2.466,-61.7687,-0.5,
2.468,-61.3847,-0.5,
2.47,-61.0411,-0.4,
2.472,-60.7329,-0.4,
2.474,-60.4594,-0.3,
2.476,-60.2141,-0.1,
2.478,-59.9992,0,
2.48,-59.8015,0,
2.482,-59.6245,0,
2.484,-59.4664,0,
2.486,-59.3242,0,
2.488,-59.1972,-0.1,
2.49,-59.0843,-0.1,
2.492,-58.9909,-0.1,
2.494,-58.9146,-0.2,
2.496,-58.8554,-0.2,
2.498,-58.8139,-0.1,
2.5,-58.7871,-0.1,
2.502,-58.7859,0,
2.504,-58.7926,0.2,
2.506,-58.8078,0.1,
2.508,-58.831,0,
2.51,-58.8701,0,
2.512,-58.9238,-0.1,
2.514,-58.9989,-0.1,
2.516,-59.0935,-0.2,
2.518,-59.2119,-0.2,
2.52,-59.3504,-0.3,
2.522,-59.5165,-0.3,
2.524,-59.7105,-0.3,
2.526,-59.9266,-0.3,
2.528,-60.1683,-0.3,
2.53,-60.4417,-0.3,
2.532,-60.7384,-0.2,
2.534,-61.068,-0.2,
2.536,-61.4153,-0.2,
2.538,-61.7967,-0.1,
2.54,-62.1953,-0.1,
2.542,-62.617,-0.1,
2.544,-63.0516,-1,
2.546,-63.5094,-0.7,
2.548,-63.9702,-1.2,
2.55,-64.4359,-0.5,
2.552,-64.9156,-2,
2.554,-65.4063,-2.5,
2.556,-65.8836,-2.1,
2.558,-66.3548,-3.6,
2.56,-66.8083,-4.6,
2.562,-67.238,-5.6,
2.564,-67.6488,-6.5,
2.566,-68.04,-7.4,
2.568,-68.4117,-8.3,
2.57,-68.7651,-9.2,
2.572,-69.1014,-10.1,
2.574,-69.4139,-10.9,
2.576,-69.7032,-11.6,
2.578,-69.9687,-12.4,
2.58,-70.2208,-13.3,
2.582,-70.4509,-20.6,
2.584,-70.6371,-29.1,
2.586,-70.7579,-35.5,
2.588,-70.8086,-38.5,
2.59,-70.8055,-36.9,
2.592,-70.7848,-34.2,
2.594,-70.7616,-32.1,
2.596,-70.7549,-31.6,
2.598,-70.7579,-32.1,
2.6,-70.7573,-33.2,
2.602,-70.7634,-33.8,
2.604,-70.7646,-34.1,
2.606,-70.7683,-34.2,
2.608,-70.7591,-34.3,
2.61,-70.7524,-34.7,
2.612,-70.7542,-33.9,
2.614,-70.7469,-33,
2.616,-70.7402,-32.1,
2.618,-70.7304,-31.1,
2.62,-70.7127,-29.8,
2.622,-70.6847,-27.7,
2.624,-70.6499,-25.1,
2.626,-70.5962,-22,
2.628,-70.5376,-18.8,
2.63,-70.4698,-15.7,
2.632,-70.3911,-13,
2.634,-70.2965,-10.4,
2.636,-70.1903,-10.5,
2.638,-70.0487,-9.8,
2.64,-69.8741,-9.2,
2.642,-69.6556,-8.6,
2.644,-69.3901,-8,
2.646,-69.0794,-7.3,
2.648,-68.7199,-6.6,
2.65,-68.322,-5.6,
2.652,-67.8783,-4.8,
2.654,-67.3882,-4,
2.656,-66.8602,-3.1,
2.658,-66.2883,-2.3,
2.66,-65.7152,-2.4,
2.662,-65.1158,-2.4,
2.664,-64.5268,-1.6,
2.666,-63.9629,-1,
2.668,-63.419,-0.2,
2.67,-62.9094,0,
2.672,-62.4327,-0.2,
2.674,-61.9981,-0.4,
2.676,-61.5923,-0.4,
2.678,-61.2273,-0.4,
2.68,-60.894,-0.4,
2.682,-60.5986,-0.3,
2.684,-60.341,-0.1,
2.686,-60.1036,0,
2.688,-59.893,0,
2.69,-59.7044,0,
2.692,-59.5366,0,
2.694,-59.3828,0,
2.696,-59.2485,0,
2.698,-59.1325,-0.1,
2.7,-59.0324,-0.2,
2.702,-58.9446,-0.1,
2.704,-58.8799,-0.2,
2.706,-58.8298,-0.1,
2.708,-58.7993,-0.1,
2.71,-58.7877,0,
2.712,-58.7901,0.1,
2.714,-58.8011,0.1,
2.716,-58.8182,0,
2.718,-58.8469,0,
2.72,-58.8945,0,
2.722,-58.9562,-0.1,
2.724,-59.0392,-0.2,
2.726,-59.1429,-0.1,
2.728,-59.2705,-0.2,
