Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.834,-62.8429,-0.2,
1.836,-62.3723,-0.3,
1.838,-61.9371,-0.4,
1.84,-61.5392,-0.4,
1.842,-61.1791,-0.4,
1.844,-60.8501,-0.3,
1.846,-60.5571,-0.2,
1.848,-60.294,-0.1,
1.85,-60.056,0,
1.852,-59.843,0,
1.854,-59.6532,0,
1.856,-59.4847,0,
1.858,-59.3376,0,
1.86,-59.2058,0,
1.862,-59.0904,-0.1,
1.864,-58.9934,-0.1,
1.866,-58.9146,-0.1,
1.868,-58.8554,-0.2,
1.87,-58.8158,-0.1,
1.872,-58.7956,-0.1,
1.874,-58.7889,0,
1.876,-58.7981,0.2,
1.878,-58.8091,0.2,
1.88,-58.8286,0.1,
1.882,-58.8615,0,
1.884,-58.9061,0,
1.886,-58.9732,0,
1.888,-59.0581,-0.1,
1.89,-59.1673,-0.2,
1.892,-59.2955,-0.2,
1.894,-59.4487,-0.2,
1.896,-59.6263,-0.3,
1.898,-59.8265,-0.3,
1.9,-60.0578,-0.3,
1.902,-60.3154,-0.3,
1.904,-60.6004,-0.3,
1.906,-60.9154,-0.3,
1.908,-61.2572,-0.2,
1.91,-61.6258,-0.1,
1.912,-62.0183,-0.1,
1.914,-62.4358,-0.1,
1.916,-62.8703,-0.1,
1.918,-63.3183,-0.9,
1.92,-63.7755,-3.1,
1.922,-64.2394,-0.6,
1.924,-64.7148,-1,
1.926,-65.1982,-2.6,
1.928,-65.6621,-3.2,
1.93,-66.1498,-3,
1.932,-66.6112,-4.1,
1.934,-67.0512,-5.2,
1.936,-67.4693,-6.1,
1.938,-67.8691,-7,
1.94,-68.2463,-7.9,
1.942,-68.6052,-8.9,
1.944,-68.9494,-9.8,
1.946,-69.2754,-10.6,
1.948,-69.5763,-11.4,
1.95,-69.8564,-12.2,
1.952,-70.1189,-12.9,
1.954,-70.3606,-16,
1.956,-70.5669,-26,
1.958,-70.7182,-33.3,
1.96,-70.7982,-37.8,
1.962,-70.8128,-38.2,
1.964,-70.7951,-35.2,
1.966,-70.764,-32.8,
1.968,-70.7536,-31.7,
1.97,-70.753,-31.7,
1.972,-70.7579,-32.8,
1.974,-70.7616,-33.7,
1.976,-70.7652,-34,
1.978,-70.7622,-34.1,
1.98,-70.7616,-34.2,
1.982,-70.7726,-34.1,
1.984,-70.7573,-34.3,
1.986,-70.75,-33.4,
1.988,-70.7402,-32.5,
1.99,-70.7347,-31.6,
1.992,-70.7231,-30.5,
1.994,-70.6999,-28.8,
1.996,-70.6621,-26.4,
1.998,-70.6188,-23.5,
2,-70.5644,-20.2,
2.002,-70.5003,-17.2,
2.004,-70.4228,-14.3,
2.006,-70.341,-11.6,
2.008,-70.2409,-9.8,
2.01,-70.1177,-10,
2.012,-69.9565,-9.5,
2.014,-69.7551,-9,
2.016,-69.5128,-8.3,
2.018,-69.2241,-7.6,
2.02,-68.8878,-7,
2.022,-68.5069,-6.1,
2.024,-68.0809,-5.1,
2.026,-67.6164,-4.1,
2.028,-67.1043,-3.5,
2.03,-66.5508,-2.5,
2.032,-65.9514,-1.6,
2.034,-65.3825,-2.6,
2.036,-64.7826,-2.1,
2.038,-64.2101,-1.2,
2.04,-63.6534,-0.5,
2.042,-63.1273,0.1,
2.044,-62.6354,-0.4,
2.046,-62.1806,-0.4,
2.048,-61.7656,-0.4,
2.05,-61.3835,-0.4,
2.052,-61.0338,-0.3,
2.054,-60.7182,-0.3,
2.056,-60.4399,-0.2,
2.058,-60.1897,-0.1,
2.06,-59.9645,0,
2.062,-59.7679,0,
2.064,-59.5873,0,
2.066,-59.4267,0,
2.068,-59.2894,0,
2.07,-59.1692,0,
2.072,-59.0636,0,
2.074,-58.9745,-0.1,
2.076,-58.9061,-0.2,
2.078,-58.8542,-0.1,
2.08,-58.8237,-0.2,
2.082,-58.806,-0.1,
2.084,-58.8091,0,
2.086,-58.8176,0.3,
2.088,-58.8298,0.1,
2.09,-58.8548,0,
2.092,-58.889,0,
2.094,-58.9439,0,
2.096,-59.0129,-0.1,
2.098,-59.1032,-0.2,
2.1,-59.218,-0.2,
2.102,-59.3541,-0.3,
2.104,-59.5165,-0.3,
2.106,-59.7008,-0.3,
2.108,-59.9156,-0.4,
2.11,-60.1598,-0.3,
2.112,-60.4289,-0.3,
2.114,-60.7274,-0.3,
2.116,-61.06,-0.1,
2.118,-61.4153,-0.2,
2.12,-61.7937,-0.1,
2.122,-62.1922,-0.1,
2.124,-62.6201,-0.1,
2.126,-63.0669,-1,
2.128,-63.5167,-0.7,
2.13,-63.9793,-1.1,
2.132,-64.4481,-0.5,
2.134,-64.9315,-2.1,
2.136,-65.4143,-2.4,
2.138,-65.8873,-2.1,
2.14,-66.3597,-3.6,
2.142,-66.8095,-4.6,
2.144,-67.2392,-5.6,
2.146,-67.6494,-6.5,
2.148,-68.037,-7.4,
2.15,-68.4117,-8.3,
2.152,-68.7651,-9.1,
2.154,-69.1002,-10.1,
2.156,-69.4139,-10.9,
2.158,-69.7051,-11.7,
2.16,-69.9779,-12.4,
2.162,-70.2324,-13.4,
2.164,-70.457,-20.9,
2.166,-70.6365,-29.5,
2.168,-70.7622,-35.7,
2.17,-70.8122,-38.5,
2.172,-70.8086,-36.6,
2.174,-70.7848,-34,
2.176,-70.7597,-32.1,
2.178,-70.7518,-31.6,
2.18,-70.7536,-32.1,
2.182,-70.7561,-33.2,
2.184,-70.7616,-33.7,
2.186,-70.7665,-34,
2.188,-70.7652,-34.1,
2.19,-70.7622,-34.2,
2.192,-70.7549,-34.6,
2.194,-70.753,-33.8,
2.196,-70.7488,-32.9,
2.198,-70.739,-32,
2.2,-70.7262,-31.1,
2.202,-70.7152,-29.8,
2.204,-70.6847,-27.7,
2.206,-70.6462,-25.1,
2.208,-70.5956,-22,
2.21,-70.5357,-18.8,
2.212,-70.4668,-15.8,
2.214,-70.388,-13.1,
2.216,-70.2965,-10.5,
2.218,-70.1915,-10.5,
2.22,-70.0536,-9.8,
2.222,-69.8747,-9.2,
2.224,-69.655,-8.6,
2.226,-69.3926,-8,
2.228,-69.0825,-7.3,
2.23,-68.7267,-6.6,
2.232,-68.3275,-5.7,
2.234,-67.8856,-4.7,
2.236,-67.3973,-3.9,
2.238,-66.8663,-3.1,
2.24,-66.2944,-2.2,
2.242,-65.7213,-2.3,
2.244,-65.1189,-2.4,
2.246,-64.5311,-1.6,
2.248,-63.961,-1,
2.25,-63.4178,-0.2,
2.252,-62.9051,0,
2.254,-62.4315,-0.3,
2.256,-61.9914,-0.4,
2.258,-61.5892,-0.4,
2.26,-61.2248,-0.4,
2.262,-60.8885,-0.4,
2.264,-60.5937,-0.3,
2.266,-60.3246,-0.1,
2.268,-60.0816,0,
2.27,-59.868,0,
2.272,-59.6751,0,
2.274,-59.503,0,
2.276,-59.3498,0,
2.278,-59.2174,0,
2.28,-59.1014,0,
2.282,-59.0025,-0.1,
2.284,-58.9201,-0.1,
2.286,-58.8573,-0.2,
2.288,-58.8121,-0.2,
2.29,-58.7895,-0.2,
2.292,-58.7828,0,
2.294,-58.7859,0.2,
2.296,-58.7975,0.2,
2.298,-58.8188,0,
2.3,-58.853,0,
2.302,-58.8982,0,
2.304,-58.9647,0,
2.306,-59.0489,-0.1,
2.308,-59.1539,-0.2,
2.31,-59.2815,-0.2,
2.312,-59.4347,-0.3,
2.314,-59.6098,-0.3,
2.316,-59.8076,-0.3,
2.318,-60.0334,-0.3,
2.32,-60.2886,-0.3,
2.322,-60.5724,-0.3,
2.324,-60.8836,-0.2,
2.326,-61.2193,-0.2,
2.328,-61.5831,-0.2,
2.33,-61.9719,-0.1,
2.332,-62.3808,0,
2.334,-62.8136,0,
2.336,-63.2597,-1,
2.338,-63.7206,-2.8,
2.34,-64.1808,-0.7,
2.342,-64.6513,-0.9,
2.344,-65.1347,-3,
2.346,-65.6035,-3.1,
2.348,-66.0912,-2.9,
2.35,-66.5532,-3.9,
2.352,-66.9927,-5,
2.354,-67.415,-6,
2.356,-67.8178,-6.9,
2.358,-68.1993,-7.9,
2.36,-68.5643,-8.8,
2.362,-68.9104,-9.7,
2.364,-69.2363,-10.6,
2.366,-69.5415,-11.3,
2.368,-69.8259,-12.1,
2.37,-70.089,-12.8,
2.372,-70.3337,-14.7,
2.374,-70.5437,-24.9,
2.376,-70.7018,-32.5,
2.378,-70.7927,-37.5,
2.38,-70.8165,-38.4,
2.382,-70.7958,-35.6,
2.384,-70.7732,-33.1,
2.386,-70.7561,-31.8,
2.388,-70.7561,-31.6,
2.39,-70.7591,-32.6,
2.392,-70.7622,-33.5,
2.394,-70.7658,-33.9,
2.396,-70.7652,-34.1,
2.398,-70.7622,-34.2,
2.4,-70.7585,-34.2,
2.402,-70.7585,-34.3,
2.404,-70.7506,-33.3,
2.406,-70.7439,-32.5,
2.408,-70.7365,-31.7,
2.41,-70.7237,-30.7,
2.412,-70.7048,-29,
2.414,-70.6706,-26.8,
2.416,-70.6291,-23.9,
2.418,-70.5742,-20.7,
2.42,-70.5058,-17.5,
2.422,-70.4381,-14.6,
2.424,-70.3502,-11.9,
2.426,-70.2574,-9.8,
2.428,-70.1354,-10.3,
2.43,-69.9822,-9.6,
2.432,-69.7862,-9,
2.434,-69.5451,-8.3,
2.436,-69.265,-7.7,
2.438,-68.9348,-7,
2.44,-68.5582,-6.2,
2.442,-68.1395,-5.3,
2.444,-67.6781,-4.2,
2.446,-67.1727,-3.5,
2.448,-66.6246,-2.7,
2.45,-66.0368,-1.9,
2.452,-65.4558,-2.8,
2.454,-64.857,-2,
2.456,-64.2796,-1.4,
2.458,-63.7218,-0.5,
2.46,-63.1914,0,
2.462,-62.6952,-0.4,
2.464,-62.2344,-0.4,
2.466,-61.8144,-0.4,
2.468,-61.4293,-0.4,
2.47,-61.0753,-0.3,
2.472,-60.7579,-0.3,
2.474,-60.4704,-0.3,
2.476,-60.2178,-0.1,
2.478,-59.9895,-0.1,
2.48,-59.7856,0,
2.482,-59.6068,0,
2.484,-59.4469,0,
2.486,-59.3028,0,
2.488,-59.1814,0,
2.49,-59.0721,-0.1,
2.492,-58.9824,-0.2,
2.494,-58.9098,-0.2,
2.496,-58.8554,-0.2,
2.498,-58.8225,-0.2,
2.5,-58.8036,-0.1,
2.502,-58.8072,0,
2.504,-58.8127,0.2,
2.506,-58.8274,0.2,
2.508,-58.8463,0.1,
2.51,-58.8841,0,
2.512,-58.9342,0,
2.514,-59.0007,-0.1,
2.516,-59.0917,-0.1,
2.518,-59.2046,-0.2,
2.52,-59.3401,-0.3,
2.522,-59.4969,-0.3,
2.524,-59.68,-0.3,
2.526,-59.8912,-0.4,
2.528,-60.1305,-0.3,
2.53,-60.4002,-0.3,
2.532,-60.6926,-0.3,
2.534,-61.0198,-0.3,
2.536,-61.3646,-0.2,
2.538,-61.7455,-0.2,
2.54,-62.1459,-0.1,
2.542,-62.5639,-0.1,
2.544,-63.004,-0.5,
2.546,-63.4605,-0.8,
2.548,-63.9195,-1.8,
2.55,-64.3871,-0.5,
2.552,-64.865,-1.7,
2.554,-65.3532,-2.3,
2.556,-65.8269,-2.1,
2.558,-66.2987,-3.4,
2.56,-66.7546,-4.6,
2.562,-67.1874,-5.5,
2.564,-67.5993,-6.3,
2.566,-67.9881,-7.3,
2.568,-68.3641,-8.3,
2.57,-68.7206,-9.1,
2.572,-69.0556,-10.1,
2.574,-69.3724,-10.7,
2.576,-69.6672,-11.7,
2.578,-69.9419,-12.4,
2.58,-70.1964,-13.3,
2.582,-70.4259,-19.6,
2.584,-70.62,-28.4,
2.586,-70.7469,-35,
2.588,-70.8061,-38.3,
2.59,-70.8061,-37.4,
2.592,-70.7842,-34.3,
2.594,-70.7616,-32.3,
2.596,-70.753,-31.7,
2.598,-70.7542,-32.1,
2.6,-70.7579,-33.1,
2.602,-70.7597,-33.8,
2.604,-70.764,-34.1,
2.606,-70.7628,-34.1,
2.608,-70.7585,-34.2,
2.61,-70.7555,-34.6,
2.612,-70.753,-33.7,
2.614,-70.7463,-32.9,
2.616,-70.7414,-32.1,
2.618,-70.7311,-31.3,
2.62,-70.7146,-30.1,
2.622,-70.6889,-28.1,
2.624,-70.6493,-25.6,
2.626,-70.6023,-22.6,
2.628,-70.5455,-19.3,
2.63,-70.4796,-16.3,
2.632,-70.3996,-13.5,
2.634,-70.3142,-10.8,
2.636,-70.2062,-10.4,
2.638,-70.0725,-9.8,
2.64,-69.8991,-9.3,
2.642,-69.6898,-8.6,
2.644,-69.4286,-8.1,
2.646,-69.1271,-7.4,
2.648,-68.7792,-6.7,
2.65,-68.3812,-5.8,
2.652,-67.943,-4.9,
2.654,-67.4602,-4,
2.656,-66.9359,-3.2,
2.658,-66.3689,-2.3,
2.66,-65.8031,-1.7,
2.662,-65.1927,-2.7,
2.664,-64.6013,-1.9,
2.666,-64.0324,-1.1,
2.668,-63.4856,-0.3,
2.67,-62.9668,0,
2.672,-62.4889,-0.3,
2.674,-62.0433,-0.4,
2.676,-61.6393,-0.5,
2.678,-61.2676,-0.4,
2.68,-60.9343,-0.3,
2.682,-60.6249,-0.3,
2.684,-60.3557,-0.2,
2.686,-60.1146,-0.1,
2.688,-59.8985,0,
2.69,-59.7081,0,
2.692,-59.5335,0,
2.694,-59.381,0,
2.696,-59.2485,0,
2.698,-59.1295,0,
2.7,-59.0276,-0.2,
2.702,-58.9439,-0.2,
2.704,-58.8823,-0.2,
2.706,-58.8359,-0.2,
2.708,-58.8084,-0.2,
2.71,-58.7987,0,
2.712,-58.8036,0.2,
2.714,-58.8146,0.2,
2.716,-58.8298,0.1,
2.718,-58.8603,0,
2.72,-58.8988,0,
2.722,-58.9592,-0.1,
2.724,-59.0367,-0.2,
2.726,-59.1374,-0.2,
2.728,-59.2607,-0.2,
