Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.838,-61.8663,-0.5,
1.84,-61.4757,-0.4,
1.842,-61.1174,-0.4,
1.844,-60.797,-0.3,
1.846,-60.5064,-0.2,
1.848,-60.2501,-0.1,
1.85,-60.0188,0,
1.852,-59.8125,0,
1.854,-59.6318,0,
1.856,-59.4682,0,
1.858,-59.3236,0,
1.86,-59.1948,0,
1.862,-59.0837,0,
1.864,-58.9946,-0.2,
1.866,-58.9195,-0.1,
1.868,-58.8628,-0.1,
1.87,-58.8274,-0.1,
1.872,-58.8097,-0.1,
1.874,-58.8072,0,
1.876,-58.8133,0.2,
1.878,-58.8237,0.2,
1.88,-58.8445,0.1,
1.882,-58.8719,0,
1.884,-58.9214,0,
1.886,-58.9867,-0.1,
1.888,-59.0721,-0.2,
1.89,-59.1814,-0.2,
1.892,-59.3132,-0.3,
1.894,-59.4701,-0.3,
1.896,-59.6471,-0.3,
1.898,-59.8534,-0.3,
1.9,-60.092,-0.4,
1.902,-60.3581,-0.3,
1.904,-60.6542,-0.2,
1.906,-60.9782,-0.3,
1.908,-61.3255,-0.1,
1.91,-61.6954,-0.1,
1.912,-62.0928,-0.1,
1.914,-62.5108,0,
1.916,-62.9472,-0.2,
1.918,-63.3934,-0.8,
1.92,-63.8603,-2.7,
1.922,-64.3254,-0.5,
1.924,-64.8082,-1.5,
1.926,-65.2965,-2.5,
1.928,-65.7695,-2.5,
1.93,-66.248,-3.3,
1.932,-66.7021,-4.4,
1.934,-67.1397,-5.3,
1.936,-67.5536,-6.2,
1.938,-67.9454,-7.1,
1.94,-68.3232,-8.1,
1.942,-68.6784,-9,
1.944,-69.0172,-9.8,
1.946,-69.334,-10.7,
1.948,-69.6288,-11.4,
1.95,-69.9046,-12.3,
1.952,-70.1598,-13.1,
1.954,-70.3948,-17.8,
1.956,-70.5943,-27.2,
1.958,-70.7298,-34,
1.96,-70.8006,-38.1,
1.962,-70.8116,-37.9,
1.964,-70.789,-34.8,
1.966,-70.7695,-32.6,
1.968,-70.7573,-31.7,
1.97,-70.7561,-31.9,
1.972,-70.7573,-33,
1.974,-70.7628,-33.7,
1.976,-70.7652,-34,
1.978,-70.7628,-34.2,
1.98,-70.7634,-34.3,
1.982,-70.7573,-34.3,
1.984,-70.7542,-33.6,
1.986,-70.7469,-33,
1.988,-70.742,-32.2,
1.99,-70.7335,-31.4,
1.992,-70.717,-30.2,
1.994,-70.695,-28.3,
1.996,-70.6596,-25.8,
1.998,-70.6096,-22.8,
2,-70.5541,-19.7,
2.002,-70.4894,-16.6,
2.004,-70.4143,-13.8,
2.006,-70.3246,-11.1,
2.008,-70.2232,-10,
2.01,-70.0938,-9.8,
2.012,-69.9248,-9.3,
2.014,-69.7142,-8.7,
2.016,-69.4615,-8.2,
2.018,-69.1649,-7.5,
2.02,-68.8213,-6.8,
2.022,-68.4319,-5.9,
2.024,-67.9985,-5,
2.026,-67.5212,-4.2,
2.028,-67.0006,-3.3,
2.03,-66.4385,-2.4,
2.032,-65.8659,-1.6,
2.034,-65.2635,-2.7,
2.036,-64.6684,-2.1,
2.038,-64.0978,-1.1,
2.04,-63.5515,-0.3,
2.042,-63.0296,0.1,
2.044,-62.5517,-0.3,
2.046,-62.0989,-0.4,
2.048,-61.6936,-0.4,
2.05,-61.3164,-0.4,
2.052,-60.974,-0.3,
2.054,-60.6712,-0.3,
2.056,-60.3966,-0.1,
2.058,-60.1518,-0.1,
2.06,-59.9297,0,
2.062,-59.7331,0,
2.064,-59.5592,0,
2.066,-59.4023,0,
2.068,-59.2632,0,
2.07,-59.1441,0,
2.072,-59.0392,0,
2.074,-58.9513,-0.2,
2.076,-58.8805,-0.1,
2.078,-58.8298,-0.1,
2.08,-58.7993,-0.1,
2.082,-58.7865,-0.1,
2.084,-58.7877,0.1,
2.086,-58.7969,0.2,
2.088,-58.8133,0.1,
2.09,-58.8426,0,
2.092,-58.8866,0,
2.094,-58.9433,0,
2.096,-59.0239,-0.1,
2.098,-59.1209,-0.1,
2.1,-59.2424,-0.2,
2.102,-59.3883,-0.3,
2.104,-59.558,-0.3,
2.106,-59.7514,-0.3,
2.108,-59.9712,-0.3,
2.11,-60.2202,-0.3,
2.112,-60.4997,-0.3,
2.114,-60.8031,-0.3,
2.116,-61.1357,-0.2,
2.118,-61.4934,-0.2,
2.12,-61.873,-0.1,
2.122,-62.2807,0,
2.124,-62.7025,-0.1,
2.126,-63.1456,-1.2,
2.128,-63.6009,-1.1,
2.13,-64.0617,-0.8,
2.132,-64.5348,-0.6,
2.134,-65.0176,-2.5,
2.136,-65.5113,-2.7,
2.138,-65.9758,-2.5,
2.14,-66.4446,-3.7,
2.142,-66.8919,-4.6,
2.144,-67.3186,-5.6,
2.146,-67.7226,-6.7,
2.148,-68.1065,-7.6,
2.15,-68.4764,-8.6,
2.152,-68.8243,-9.3,
2.154,-69.1551,-10.2,
2.156,-69.464,-11,
2.158,-69.7521,-11.8,
2.16,-70.0212,-12.5,
2.162,-70.2666,-13.6,
2.164,-70.4918,-22.3,
2.166,-70.6657,-30.5,
2.168,-70.7756,-36.3,
2.17,-70.8122,-38.6,
2.172,-70.8061,-36.2,
2.174,-70.7805,-33.7,
2.176,-70.7591,-32,
2.178,-70.7506,-31.6,
2.18,-70.7555,-32.2,
2.182,-70.7585,-33.3,
2.184,-70.7652,-33.9,
2.186,-70.764,-34.1,
2.188,-70.7665,-34.2,
2.19,-70.7597,-34.2,
2.192,-70.7542,-33.3,
2.194,-70.7512,-33.3,
2.196,-70.7427,-32.6,
2.198,-70.7359,-31.8,
2.2,-70.7274,-31,
2.202,-70.7103,-29.4,
2.204,-70.6792,-27.3,
2.206,-70.6413,-24.5,
2.208,-70.5882,-21.5,
2.21,-70.5241,-18.3,
2.212,-70.454,-15.3,
2.214,-70.3752,-12.5,
2.216,-70.2794,-10,
2.218,-70.1665,-10.5,
2.22,-70.0224,-9.8,
2.222,-69.8357,-9.1,
2.224,-69.608,-8.5,
2.226,-69.3376,-7.9,
2.228,-69.0196,-7.2,
2.23,-68.6577,-6.4,
2.232,-68.2488,-5.6,
2.234,-67.7965,-4.6,
2.236,-67.3009,-3.7,
2.238,-66.7626,-2.9,
2.24,-66.1839,-2.1,
2.242,-65.6065,-3.6,
2.244,-65.0078,-2,
2.246,-64.4206,-1.3,
2.248,-63.8573,-0.7,
2.25,-63.3208,-0.1,
2.252,-62.8197,-0.2,
2.254,-62.3534,-0.3,
2.256,-61.917,-0.5,
2.258,-61.5196,-0.4,
2.26,-61.1614,-0.4,
2.262,-60.8354,-0.3,
2.264,-60.5467,-0.3,
2.266,-60.2776,-0.1,
2.268,-60.0456,-0.1,
2.27,-59.8393,0,
2.272,-59.6483,0,
2.274,-59.4835,0,
2.276,-59.3358,0,
2.278,-59.2033,0,
2.28,-59.0904,0,
2.282,-58.9958,0,
2.284,-58.9177,-0.1,
2.286,-58.8585,-0.1,
2.288,-58.8164,-0.1,
2.29,-58.7962,-0.2,
2.292,-58.7877,0,
2.294,-58.795,0.2,
2.296,-58.8078,0.2,
2.298,-58.8255,0.1,
2.3,-58.8603,0,
2.302,-58.9104,0,
2.304,-58.9763,-0.1,
2.306,-59.063,-0.1,
2.308,-59.174,-0.2,
2.31,-59.3053,-0.2,
2.312,-59.4603,-0.3,
2.314,-59.6391,-0.3,
2.316,-59.846,-0.3,
2.318,-60.0804,-0.3,
2.32,-60.3392,-0.3,
2.322,-60.6297,-0.3,
2.324,-60.949,-0.2,
2.326,-61.2877,-0.2,
2.328,-61.6576,-0.1,
2.33,-62.0519,-0.1,
2.332,-62.4645,0,
2.334,-62.8935,-0.1,
2.336,-63.347,-1,
2.338,-63.8036,-3.2,
2.34,-64.2693,-0.5,
2.342,-64.7441,-1.3,
2.344,-65.2324,-2.6,
2.346,-65.7018,-3.1,
2.348,-66.1864,-3.1,
2.35,-66.6441,-4.2,
2.352,-67.0848,-5.2,
2.354,-67.4986,-6,
2.356,-67.8972,-7.2,
2.358,-68.2732,-8,
2.36,-68.6339,-8.8,
2.362,-68.9751,-9.8,
2.364,-69.2998,-10.7,
2.366,-69.5946,-11.4,
2.368,-69.8729,-12.2,
2.37,-70.1305,-13,
2.372,-70.3709,-16.4,
2.374,-70.5748,-26.3,
2.376,-70.7182,-33.5,
2.378,-70.7982,-38,
2.38,-70.811,-38.2,
2.382,-70.7903,-35.1,
2.384,-70.7707,-32.9,
2.386,-70.7549,-31.7,
2.388,-70.7567,-31.7,
2.39,-70.7591,-32.8,
2.392,-70.7628,-33.6,
2.394,-70.7658,-34,
2.396,-70.7646,-34.2,
2.398,-70.7622,-34.3,
2.4,-70.775,-34.2,
2.402,-70.7549,-34,
2.404,-70.7451,-33.2,
2.406,-70.7408,-32.4,
2.408,-70.7347,-31.5,
2.41,-70.7213,-30.4,
2.412,-70.6969,-28.6,
2.414,-70.6639,-26.2,
2.416,-70.6175,-23.2,
2.418,-70.5638,-20,
2.42,-70.4991,-16.9,
2.422,-70.4228,-14.1,
2.424,-70.3374,-11.4,
2.426,-70.2379,-9.9,
2.428,-70.1097,-9.9,
2.43,-69.9449,-9.6,
2.432,-69.7417,-8.9,
2.434,-69.4963,-8.2,
2.436,-69.204,-7.6,
2.438,-68.8689,-6.8,
2.44,-68.4837,-6.1,
2.442,-68.0547,-5.2,
2.444,-67.5823,-4.2,
2.446,-67.0671,-3.5,
2.448,-66.5135,-2.6,
2.45,-65.9282,-1.8,
2.452,-65.3386,-2.7,
2.454,-64.7459,-2.1,
2.456,-64.1734,-1.2,
2.458,-63.6174,-0.4,
2.46,-63.0968,0.1,
2.462,-62.6085,-0.3,
2.464,-62.1593,-0.3,
2.466,-61.7424,-0.5,
2.468,-61.3622,-0.4,
2.47,-61.0149,-0.4,
2.472,-60.7066,-0.3,
2.474,-60.4265,-0.2,
2.476,-60.1762,-0.1,
2.478,-59.9535,-0.1,
2.48,-59.7563,0,
2.482,-59.5799,0,
2.484,-59.42,0,
2.486,-59.2809,0,
2.488,-59.1612,0,
2.49,-59.0538,0,
2.492,-58.9665,-0.2,
2.494,-58.8945,-0.2,
2.496,-58.8451,-0.1,
2.498,-58.8115,-0.1,
2.5,-58.7914,-0.2,
2.502,-58.7962,0,
2.504,-58.8048,0.2,
2.506,-58.8164,0.1,
2.508,-58.8438,0,
2.51,-58.8817,0,
2.512,-58.9372,-0.1,
2.514,-59.0086,-0.1,
2.516,-59.11,-0.1,
2.518,-59.2235,-0.3,
2.52,-59.3706,-0.3,
2.522,-59.5293,-0.3,
2.524,-59.7246,-0.3,
2.526,-59.9376,-0.4,
2.528,-60.1848,-0.3,
2.53,-60.4607,-0.4,
2.532,-60.761,-0.3,
2.534,-61.0881,-0.2,
2.536,-61.4452,-0.2,
2.538,-61.8211,-0.1,
2.54,-62.2258,-0.1,
2.542,-62.6469,0,
2.544,-63.087,-1.1,
2.546,-63.546,-0.7,
2.548,-64.0086,-0.9,
2.55,-64.4737,-0.5,
2.552,-64.9559,-2.3,
2.554,-65.446,-2.6,
2.556,-65.9251,-2.3,
2.558,-66.3933,-3.7,
2.56,-66.8419,-4.6,
2.562,-67.2685,-5.6,
2.564,-67.6769,-6.6,
2.566,-68.0657,-7.5,
2.568,-68.4319,-8.4,
2.57,-68.7834,-9.3,
2.572,-69.1191,-10.2,
2.574,-69.431,-11,
2.576,-69.7215,-11.7,
2.578,-69.9889,-12.5,
2.58,-70.2409,-13.4,
2.582,-70.4662,-21.1,
2.584,-70.6474,-29.6,
2.586,-70.7677,-35.8,
2.588,-70.8122,-38.6,
2.59,-70.8067,-36.6,
2.592,-70.7842,-34.1,
2.594,-70.7616,-32.1,
2.596,-70.7512,-31.6,
2.598,-70.7542,-32.1,
2.6,-70.7604,-33.2,
2.602,-70.761,-33.8,
2.604,-70.7646,-34,
2.606,-70.7677,-34.2,
2.608,-70.761,-34.2,
2.61,-70.7536,-34.3,
2.612,-70.7555,-33.7,
2.614,-70.7494,-32.9,
2.616,-70.7402,-32,
2.618,-70.7311,-31.1,
2.62,-70.7127,-29.7,
2.622,-70.6859,-27.7,
2.624,-70.6499,-25,
2.626,-70.5968,-21.9,
2.628,-70.5345,-18.7,
2.63,-70.4674,-15.7,
2.632,-70.3874,-13,
2.634,-70.2965,-10.3,
2.636,-70.1872,-10.6,
2.638,-70.045,-9.9,
2.64,-69.8674,-9.2,
2.642,-69.6465,-8.6,
2.644,-69.3816,-8,
2.646,-69.0685,-7.3,
2.648,-68.7077,-6.5,
2.65,-68.3055,-5.6,
2.652,-67.8581,-4.7,
2.654,-67.3686,-3.9,
2.656,-66.8346,-3.1,
2.658,-66.2621,-2.2,
2.66,-65.6841,-3,
2.662,-65.0816,-2.3,
2.664,-64.4969,-1.4,
2.666,-63.9317,-0.8,
2.668,-63.3904,-0.2,
2.67,-62.8844,-0.1,
2.672,-62.4089,-0.3,
2.674,-61.975,-0.4,
2.676,-61.5752,-0.4,
2.678,-61.209,-0.4,
2.68,-60.8769,-0.4,
2.682,-60.5809,-0.3,
2.684,-60.3136,-0.1,
2.686,-60.0792,-0.1,
2.688,-59.8637,0,
2.69,-59.6758,0,
2.692,-59.5055,0,
2.694,-59.359,0,
2.696,-59.2259,0,
2.698,-59.1094,-0.1,
2.7,-59.0117,-0.2,
2.702,-58.9305,-0.1,
2.704,-58.8689,-0.1,
2.706,-58.8237,-0.2,
2.708,-58.7993,-0.1,
2.71,-58.7877,0,
2.712,-58.7944,0.2,
2.714,-58.8036,0.2,
2.716,-58.8261,0.1,
2.718,-58.8585,0,
2.72,-58.9031,0,
2.722,-58.9678,-0.1,
2.724,-59.0544,-0.2,
2.726,-59.157,-0.2,
2.728,-59.2845,-0.3,
