Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.876,-39.4592,0,
1.878,-39.6594,0,
1.88,-39.8937,0,
1.882,-40.1495,0,
1.884,-40.437,0,
1.886,-40.7501,0,
1.888,-41.09,0,
1.89,-41.4654,0,
1.892,-41.856,0,
1.894,-42.2796,0.1,
1.896,-42.7184,0.2,
1.898,-43.1896,0.2,
1.9,-43.6718,0.3,
1.902,-44.1772,0.2,
1.904,-44.6881,0.4,
1.906,-45.2215,0.3,
1.908,-45.7665,0.3,
1.91,-46.3238,0.3,
1.912,-46.8981,0.3,
1.914,-47.4829,0.3,
1.916,-48.0859,0.2,
1.918,-48.6816,0.9,
1.92,-49.2816,-0.4,
1.922,-49.8559,-1.2,
1.924,-50.4266,5.5,
1.926,-50.9893,2.9,
1.928,-51.5411,1,
1.93,-52.0825,1.7,
1.932,-52.6086,0.1,
1.934,-53.1133,-0.2,
1.936,-53.5949,1.1,
1.938,-54.0411,0.3,
1.94,-54.4622,0,
1.942,-54.8565,0,
1.944,-55.2294,0,
1.946,-55.5725,-0.2,
1.948,-55.8923,-0.3,
1.95,-56.1859,-0.3,
1.952,-56.4617,-0.2,
1.954,-56.7144,-0.3,
1.956,-56.9409,-0.4,
1.958,-57.1392,-29,
1.96,-57.2143,-51.8,
1.962,-57.1563,-16.4,
1.964,-57.1002,-6.8,
1.966,-57.0843,-5.5,
1.968,-57.1069,-11.4,
1.97,-57.1435,-19.6,
1.972,-57.1508,-19.6,
1.974,-57.1447,-16.8,
1.976,-57.1398,-17.8,
1.978,-57.1392,-18.7,
1.98,-57.1386,-18.7,
1.982,-57.1337,-17.7,
1.984,-57.127,-15,
1.986,-57.1227,-12.5,
1.988,-57.1111,-10.4,
1.99,-57.1044,-9.4,
1.992,-57.0959,-7.6,
1.994,-57.0794,-4.1,
1.996,-57.0556,-1.2,
1.998,-57.0202,0,
2,-56.9708,0.2,
2.002,-56.8975,0.2,
2.004,-56.7962,0.5,
2.006,-56.6595,1.3,
2.008,-56.4739,1.5,
2.01,-56.239,1.7,
2.012,-55.9558,1.8,
2.014,-55.617,1.9,
2.016,-55.2288,2.1,
2.018,-54.7875,2.2,
2.02,-54.2986,2.2,
2.022,-53.7689,2.1,
2.024,-53.1988,-0.2,
2.026,-52.5939,0.4,
2.028,-51.9433,-0.8,
2.03,-51.2707,0.7,
2.032,-50.5725,3.1,
2.034,-49.8589,0,
2.036,-49.1265,1.7,
2.038,-48.4008,-0.1,
2.04,-47.6782,-0.2,
2.042,-46.9732,-0.1,
2.044,-46.2902,-0.1,
2.046,-45.6323,-0.3,
2.048,-45.003,-0.4,
2.05,-44.4012,-0.4,
2.052,-43.8299,-0.4,
2.054,-43.2867,-0.4,
2.056,-42.7831,-0.5,
2.058,-42.3174,-0.3,
2.06,-41.8908,-0.4,
2.062,-41.4977,-0.2,
2.064,-41.137,-0.2,
2.066,-40.8117,-0.1,
2.068,-40.5169,0,
2.07,-40.2465,0,
2.072,-40.0006,0,
2.074,-39.7814,0,
2.076,-39.5837,0.1,
2.078,-39.4061,0.1,
2.08,-39.2529,0.1,
2.082,-39.1155,0.2,
2.084,-38.9996,0.2,
2.086,-38.9007,0.3,
2.088,-38.8189,0.2,
2.09,-38.7567,0.1,
2.092,-38.7109,0.2,
2.094,-38.6913,0.1,
2.096,-38.681,0.1,
2.098,-38.6871,0.8,
2.1,-38.6968,0.6,
2.102,-38.7152,0.6,
2.104,-38.7451,0.4,
2.106,-38.7921,0.2,
2.108,-38.858,0.1,
2.11,-38.9416,0.1,
2.112,-39.0533,0.1,
2.114,-39.1845,0,
2.116,-39.3402,0,
2.118,-39.5245,0,
2.12,-39.7332,0,
2.122,-39.9713,-0.1,
2.124,-40.2368,0,
2.126,-40.5322,0,
2.128,-40.8526,0,
2.13,-41.2048,0,
2.132,-41.5789,0,
2.134,-41.9848,0.1,
2.136,-42.4145,0.2,
2.138,-42.8625,0.1,
2.14,-43.3337,0.2,
2.142,-43.8281,0.3,
2.144,-44.3304,0.2,
2.146,-44.8553,0.4,
2.148,-45.39,0.3,
2.15,-45.9381,0.3,
2.152,-46.5045,0.3,
2.154,-47.0819,0.2,
2.156,-47.6708,0.2,
2.158,-48.2592,0.3,
2.16,-48.8757,0.7,
2.162,-49.4702,-0.1,
2.164,-50.0482,0,
2.166,-50.6176,0,
2.168,-51.1767,1.2,
2.17,-51.7285,1.5,
2.172,-52.2643,2.7,
2.174,-52.7838,1.7,
2.176,-53.2836,-0.5,
2.178,-53.7493,0,
2.18,-54.1851,-0.1,
2.182,-54.5996,0.1,
2.184,-54.9853,0,
2.186,-55.3442,-0.1,
2.188,-55.6756,-0.2,
2.19,-55.9875,-0.2,
2.192,-56.2725,-0.2,
2.194,-56.538,-0.2,
2.196,-56.7803,-0.3,
2.198,-57.0001,-0.9,
2.2,-57.1752,-38.1,
2.202,-57.2015,-42.1,
2.204,-57.1398,-12.7,
2.206,-57.0947,-6.2,
2.208,-57.0922,-6.3,
2.21,-57.1227,-14,
2.212,-57.1465,-20.8,
2.214,-57.149,-18.8,
2.216,-57.1441,-16.8,
2.218,-57.1411,-18.6,
2.22,-57.1368,-18.9,
2.222,-57.1362,-18.6,
2.224,-57.1313,-17.1,
2.226,-57.124,-14.3,
2.228,-57.1166,-11.9,
2.23,-57.1087,-10.1,
2.232,-57.1026,-9.3,
2.234,-57.0941,-6.9,
2.236,-57.0751,-3,
2.238,-57.0483,-0.8,
2.24,-57.008,0,
2.242,-56.9525,0.5,
2.244,-56.8688,0.8,
2.246,-56.7602,1,
2.248,-56.6094,1.4,
2.25,-56.4092,1.5,
2.252,-56.159,1.7,
2.254,-55.8611,1.9,
2.256,-55.5059,2,
2.258,-55.0982,2.1,
2.26,-54.6404,2.2,
2.262,-54.1357,2.2,
2.264,-53.5943,2,
2.266,-53.0078,1.8,
2.268,-52.3925,3.5,
2.27,-51.7443,-0.6,
2.272,-51.0601,0.9,
2.274,-50.357,0.1,
2.276,-49.6374,1.4,
2.278,-48.8928,1.6,
2.28,-48.1738,-0.1,
2.282,-47.4609,0,
2.284,-46.7681,-0.2,
2.286,-46.0906,-0.2,
2.288,-45.4455,-0.2,
2.29,-44.8229,-0.2,
2.292,-44.2321,-0.4,
2.294,-43.6682,-0.4,
2.296,-43.139,-0.4,
2.298,-42.6422,-0.4,
2.3,-42.1819,-0.3,
2.302,-41.7639,-0.3,
2.304,-41.3775,-0.3,
2.306,-41.0308,-0.2,
2.308,-40.7116,-0.1,
2.31,-40.4247,0,
2.312,-40.1617,0,
2.314,-39.9243,0,
2.316,-39.7143,0,
2.318,-39.5226,0,
2.32,-39.3548,0.1,
2.322,-39.204,0.2,
2.324,-39.0728,0.2,
2.326,-38.9617,0.2,
2.328,-38.8696,0.2,
2.33,-38.7921,0.1,
2.332,-38.7341,0.2,
2.334,-38.6956,0.1,
2.336,-38.6773,0.2,
2.338,-38.6743,0.4,
2.34,-38.6834,0.6,
2.342,-38.6968,0.6,
2.344,-38.7188,0.5,
2.346,-38.7542,0.4,
2.348,-38.8067,0.2,
2.35,-38.8775,0.1,
2.352,-38.9746,0,
2.354,-39.0875,0,
2.356,-39.2285,0,
2.358,-39.3908,0,
2.36,-39.5867,-0.1,
2.362,-39.8071,0,
2.364,-40.0518,0,
2.366,-40.3277,0,
2.368,-40.6298,0,
2.37,-40.9619,0,
2.372,-41.3207,0,
2.374,-41.7071,0,
2.376,-42.1173,0,
2.378,-42.5524,0.1,
2.38,-43.0096,0.1,
2.382,-43.4942,0.3,
2.384,-43.98,0.3,
2.386,-44.4897,0.2,
2.388,-45.0201,0.3,
2.39,-45.5615,0.3,
2.392,-46.1144,0.3,
2.394,-46.6821,0.2,
2.396,-47.2643,0.2,
2.398,-47.8625,0.2,
2.4,-48.4582,1.8,
2.402,-49.0661,1.3,
2.404,-49.6588,-0.9,
2.406,-50.2258,1,
2.408,-50.7903,0.1,
2.41,-51.3439,1.5,
2.412,-51.8908,1.5,
2.414,-52.4273,2.1,
2.416,-52.9382,1,
2.418,-53.4319,-0.3,
2.42,-53.8891,0.1,
2.422,-54.3188,-0.2,
2.424,-54.7247,0,
2.426,-55.1031,0,
2.428,-55.4589,-0.2,
2.43,-55.7849,-0.2,
2.432,-56.0864,-0.1,
2.434,-56.3659,-0.1,
2.436,-56.6265,-0.2,
2.438,-56.8615,-0.4,
2.44,-57.0757,-3.5,
2.442,-57.2051,-50.9,
2.444,-57.1838,-27,
2.446,-57.1148,-10.3,
2.448,-57.0861,-4.8,
2.45,-57.0989,-8.4,
2.452,-57.1319,-17.7,
2.454,-57.1508,-21,
2.456,-57.1465,-17.4,
2.458,-57.1429,-17.3,
2.46,-57.1411,-18.9,
2.462,-57.1423,-18.5,
2.464,-57.135,-18.4,
2.466,-57.1301,-16.4,
2.468,-57.1215,-13.5,
2.47,-57.1148,-11.1,
2.472,-57.1081,-9.9,
2.474,-57.1026,-8.9,
2.476,-57.0892,-5.8,
2.478,-57.0672,-2,
2.48,-57.0355,-0.3,
2.482,-56.9946,0.1,
2.484,-56.9274,0.4,
2.486,-56.8365,1.7,
2.488,-56.7156,1.2,
2.49,-56.5484,1.5,
2.492,-56.3293,1.5,
2.494,-56.0638,1.7,
2.496,-55.7488,2,
2.498,-55.3765,2,
2.5,-54.9536,2,
2.502,-54.4818,2.2,
2.504,-53.9691,2.1,
2.506,-53.413,2,
2.508,-52.8204,-0.2,
2.51,-52.1917,0.6,
2.512,-51.5313,-0.9,
2.514,-50.8422,0.9,
2.516,-50.1348,1,
2.518,-49.4067,0.1,
2.52,-48.6938,1.5,
2.522,-47.9559,0.3,
2.524,-47.2436,0,
2.526,-46.5582,-0.2,
2.528,-45.8898,-0.2,
2.53,-45.2526,-0.2,
2.532,-44.638,-0.3,
2.534,-44.0545,-0.4,
2.536,-43.5021,-0.4,
2.538,-42.9772,-0.4,
2.54,-42.4975,-0.3,
2.542,-42.0532,-0.4,
2.544,-41.6436,-0.3,
2.546,-41.2701,-0.3,
2.548,-40.9332,-0.1,
2.55,-40.6256,-0.1,
2.552,-40.3466,0,
2.554,-40.0939,0,
2.556,-39.862,0,
2.558,-39.6545,0.1,
2.56,-39.4677,0.1,
2.562,-39.3078,0.1,
2.564,-39.1638,0.1,
2.566,-39.0405,0.2,
2.568,-38.9312,0.2,
2.57,-38.8427,0.1,
2.572,-38.7737,0.1,
2.574,-38.7237,0.1,
2.576,-38.6913,0.1,
2.578,-38.6785,0.5,
2.58,-38.6785,0.6,
2.582,-38.6895,0.7,
2.584,-38.706,0.6,
2.586,-38.7298,0.4,
2.588,-38.7707,0.3,
2.59,-38.8287,0.1,
2.592,-38.9068,0.1,
2.594,-39.0051,0,
2.596,-39.132,0,
2.598,-39.2779,0,
2.6,-39.4525,0,
2.602,-39.6508,0,
2.604,-39.8779,-0.1,
2.606,-40.1342,0,
2.608,-40.4174,0,
2.61,-40.7299,0,
2.612,-41.0711,0,
2.614,-41.4404,0,
2.616,-41.8334,0,
2.618,-42.2479,0,
2.62,-42.6898,0.1,
2.622,-43.1555,0.1,
2.624,-43.6376,0.1,
2.626,-44.1351,0.2,
2.628,-44.6527,0.3,
2.63,-45.1843,0.3,
2.632,-45.7281,0.2,
2.634,-46.2841,0.3,
2.636,-46.8585,0.2,
2.638,-47.4456,0.2,
2.64,-48.0493,0.2,
2.642,-48.6444,1,
2.644,-49.2455,0.6,
2.646,-49.8333,-1.3,
2.648,-50.4022,6,
2.65,-50.9649,2.7,
2.652,-51.5179,1.7,
2.654,-52.0635,1,
2.656,-52.5878,0,
2.658,-53.0926,0,
2.66,-53.5723,0.4,
2.662,-54.0203,0.2,
2.664,-54.4439,0,
2.666,-54.8406,0,
2.668,-55.2105,-0.1,
2.67,-55.5578,-0.2,
2.672,-55.8795,-0.2,
2.674,-56.1743,-0.2,
2.676,-56.4495,-0.2,
2.678,-56.6985,-0.3,
2.68,-56.9299,-0.4,
2.682,-57.1282,-22.1,
2.684,-57.2131,-52,
2.686,-57.1642,-18.1,
2.688,-57.102,-7.6,
2.69,-57.0892,-5.4,
2.692,-57.1087,-10.8,
2.694,-57.1392,-19.4,
2.696,-57.1514,-20.1,
2.698,-57.1435,-17.1,
2.7,-57.1441,-17.9,
2.702,-57.1392,-18.9,
2.704,-57.1368,-19.1,
2.706,-57.135,-18,
2.708,-57.1295,-15.3,
2.71,-57.1209,-12.8,
2.712,-57.1124,-10.6,
2.714,-57.1075,-9.7,
2.716,-57.0989,-8.2,
2.718,-57.0843,-4.5,
2.72,-57.0599,-1.3,
2.722,-57.0239,0,
2.724,-56.9763,0.1,
2.726,-56.903,0.2,
2.728,-56.806,0.6,
