Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.822,-66.2731,-2.1,
1.824,-65.6994,-3,
1.826,-65.1,-2.3,
1.828,-64.5141,-1.4,
1.83,-63.9483,-0.9,
1.832,-63.4057,-0.1,
1.834,-62.8979,0,
1.836,-62.4224,-0.3,
1.838,-61.9909,-0.5,
1.84,-61.5984,-0.5,
1.842,-61.242,-0.5,
1.844,-60.9282,-0.4,
1.846,-60.6457,-0.2,
1.848,-60.3966,0,
1.85,-60.1714,0,
1.852,-59.9651,0,
1.854,-59.7765,0,
1.856,-59.602,0,
1.858,-59.4451,0,
1.86,-59.3011,-0.2,
1.862,-59.1729,-0.2,
1.864,-59.0587,-0.2,
1.866,-58.9635,-0.2,
1.868,-58.886,-0.2,
1.87,-58.8286,-0.2,
1.872,-58.7932,-0.3,
1.874,-58.7749,0,
1.876,-58.7743,0,
1.878,-58.7871,0.1,
1.88,-58.8061,0,
1.882,-58.8366,0,
1.884,-58.8817,0,
1.886,-58.944,-0.2,
1.888,-59.0301,-0.1,
1.89,-59.1387,-0.2,
1.892,-59.2693,-0.3,
1.894,-59.4256,-0.3,
1.896,-59.605,-0.3,
1.898,-59.8119,-0.3,
1.9,-60.0414,-0.3,
1.902,-60.3032,-0.3,
1.904,-60.5834,-0.3,
1.906,-60.8922,-0.2,
1.908,-61.2285,-0.2,
1.91,-61.5844,-0.2,
1.912,-61.9658,-0.1,
1.914,-62.3778,-0.2,
1.916,-62.8045,-0.2,
1.918,-63.2555,-1,
1.92,-63.7139,-2.8,
1.922,-64.1735,-0.6,
1.924,-64.6465,-1.2,
1.926,-65.1378,-2.8,
1.928,-65.6042,-3.2,
1.93,-66.0973,-2.9,
1.932,-66.5594,-4,
1.934,-67.0055,-5,
1.936,-67.4285,-5.8,
1.938,-67.8307,-6.9,
1.94,-68.2122,-7.7,
1.942,-68.5753,-8.8,
1.944,-68.9239,-9.7,
1.946,-69.248,-10.5,
1.948,-69.5537,-11.3,
1.95,-69.8333,-12,
1.952,-70.0963,-12.8,
1.954,-70.3386,-16,
1.956,-70.5413,-26.3,
1.958,-70.6939,-33.4,
1.96,-70.7696,-37.6,
1.962,-70.7818,-37.8,
1.964,-70.7653,-34.7,
1.966,-70.7433,-32.7,
1.968,-70.7348,-31.9,
1.97,-70.7335,-32,
1.972,-70.7348,-33,
1.974,-70.7348,-33.7,
1.976,-70.7433,-34.1,
1.978,-70.7384,-34.2,
1.98,-70.736,-34.3,
1.982,-70.7396,-34.3,
1.984,-70.7311,-34.6,
1.986,-70.7232,-33.6,
1.988,-70.7165,-32.8,
1.99,-70.7116,-31.8,
1.992,-70.7006,-30.6,
1.994,-70.6756,-29.2,
1.996,-70.6481,-27,
1.998,-70.6011,-24.2,
2,-70.5492,-21.1,
2.002,-70.4821,-18,
2.004,-70.407,-15,
2.006,-70.3246,-11.9,
2.008,-70.2178,-9.7,
2.01,-70.0988,-10.1,
2.012,-69.9444,-9.6,
2.014,-69.7509,-8.9,
2.016,-69.5147,-8.2,
2.018,-69.2333,-7.6,
2.02,-68.908,-6.9,
2.022,-68.5308,-6,
2.024,-68.1151,-5.2,
2.026,-67.6513,-4.2,
2.028,-67.1477,-3.5,
2.03,-66.6002,-2.7,
2.032,-66.0106,-1.8,
2.034,-65.4369,-2.4,
2.036,-64.8479,-2.1,
2.038,-64.265,-1.3,
2.04,-63.7121,-0.5,
2.042,-63.1817,0,
2.044,-62.6842,-0.4,
2.046,-62.2283,-0.4,
2.048,-61.8145,-0.6,
2.05,-61.4373,-0.5,
2.052,-61.1022,-0.4,
2.054,-60.7989,-0.4,
2.056,-60.5364,-0.2,
2.058,-60.299,-0.1,
2.06,-60.0878,0,
2.062,-59.8888,0,
2.064,-59.7118,0,
2.066,-59.5452,0,
2.068,-59.3957,-0.1,
2.07,-59.2559,-0.2,
2.072,-59.1326,-0.3,
2.074,-59.0276,-0.3,
2.076,-58.9373,-0.2,
2.078,-58.8689,-0.2,
2.08,-58.8189,-0.2,
2.082,-58.7853,-0.3,
2.084,-58.7798,-0.2,
2.086,-58.7841,0.1,
2.088,-58.7963,0,
2.09,-58.8195,0,
2.092,-58.8561,0,
2.094,-58.911,-0.1,
2.096,-58.9831,-0.2,
2.098,-59.0764,-0.2,
2.1,-59.1942,-0.3,
2.102,-59.3371,-0.3,
2.104,-59.5,-0.3,
2.106,-59.6892,-0.4,
2.108,-59.909,-0.3,
2.11,-60.1519,-0.3,
2.112,-60.4174,-0.2,
2.114,-60.7097,-0.2,
2.116,-61.0308,-0.3,
2.118,-61.3726,-0.2,
2.12,-61.74,-0.2,
2.122,-62.1355,-0.2,
2.124,-62.5554,-0.1,
2.126,-62.9912,-0.7,
2.128,-63.4459,-0.8,
2.13,-63.908,-1.1,
2.132,-64.3767,-0.5,
2.134,-64.8601,-1.8,
2.136,-65.3521,-2.3,
2.138,-65.8269,-2,
2.14,-66.303,-3.3,
2.142,-66.7589,-4.4,
2.144,-67.1935,-5.5,
2.146,-67.6055,-6.4,
2.148,-67.9992,-7.3,
2.15,-68.3709,-8.2,
2.152,-68.723,-9.1,
2.154,-69.0618,-10,
2.156,-69.378,-10.7,
2.158,-69.6679,-11.6,
2.16,-69.9431,-12.4,
2.162,-70.1958,-13.3,
2.164,-70.4223,-20.7,
2.166,-70.6066,-29.3,
2.168,-70.7244,-35.3,
2.17,-70.7787,-38,
2.172,-70.7799,-36.6,
2.174,-70.7586,-33.9,
2.176,-70.7403,-32.4,
2.178,-70.7323,-32.1,
2.18,-70.7317,-32.5,
2.182,-70.7372,-33.2,
2.184,-70.7378,-33.7,
2.186,-70.739,-34,
2.188,-70.7378,-34.1,
2.19,-70.7384,-34.3,
2.192,-70.7268,-34.8,
2.194,-70.7268,-34,
2.196,-70.7213,-33.2,
2.198,-70.7177,-32.4,
2.2,-70.7079,-31.4,
2.202,-70.6927,-30.1,
2.204,-70.6695,-28.3,
2.206,-70.631,-26,
2.208,-70.581,-23,
2.21,-70.5218,-19.8,
2.212,-70.4546,-16.7,
2.214,-70.3692,-13.7,
2.216,-70.2794,-10.7,
2.218,-70.1739,-10.4,
2.22,-70.039,-9.7,
2.222,-69.8723,-9.1,
2.224,-69.6593,-8.6,
2.226,-69.403,-8,
2.228,-69.1027,-7.3,
2.23,-68.7517,-6.6,
2.232,-68.3611,-5.6,
2.234,-67.9265,-4.8,
2.236,-67.4431,-4,
2.238,-66.9182,-3.2,
2.24,-66.3531,-2.3,
2.242,-65.7836,-1.9,
2.244,-65.1787,-2.5,
2.246,-64.5891,-1.7,
2.248,-64.0166,-1,
2.25,-63.4752,-0.3,
2.252,-62.9589,0,
2.254,-62.4798,-0.3,
2.256,-62.0434,-0.6,
2.258,-61.643,-0.5,
2.26,-61.2859,-0.5,
2.262,-60.963,-0.5,
2.264,-60.6829,-0.3,
2.266,-60.4326,-0.1,
2.268,-60.2056,0,
2.27,-60.0011,0,
2.272,-59.8113,0,
2.274,-59.6398,0,
2.276,-59.4811,0,
2.278,-59.3346,-0.1,
2.28,-59.204,-0.2,
2.282,-59.085,-0.3,
2.284,-58.9873,-0.3,
2.286,-58.9062,-0.3,
2.288,-58.8451,-0.2,
2.29,-58.8048,-0.3,
2.292,-58.7835,0,
2.294,-58.7786,-0.1,
2.296,-58.7841,0,
2.298,-58.8048,0,
2.3,-58.8329,0,
2.302,-58.875,-0.1,
2.304,-58.9422,-0.2,
2.306,-59.0197,-0.3,
2.308,-59.1253,-0.3,
2.31,-59.2553,-0.3,
2.312,-59.4073,-0.3,
2.314,-59.5843,-0.4,
2.316,-59.7851,-0.4,
2.318,-60.0152,-0.3,
2.32,-60.2697,-0.3,
2.322,-60.5474,-0.2,
2.324,-60.8532,-0.3,
2.326,-61.1803,-0.3,
2.328,-61.5386,-0.3,
2.33,-61.9176,-0.3,
2.332,-62.3211,-0.1,
2.334,-62.7501,-0.2,
2.336,-63.2006,-1.1,
2.338,-63.6553,-2.5,
2.34,-64.1173,-0.6,
2.342,-64.5904,-1.1,
2.344,-65.075,-2.8,
2.346,-65.5523,-3,
2.348,-66.0393,-2.9,
2.35,-66.505,-3.9,
2.352,-66.95,-4.8,
2.354,-67.3791,-5.7,
2.356,-67.7807,-6.8,
2.358,-68.1634,-7.7,
2.36,-68.5314,-8.7,
2.362,-68.8762,-9.7,
2.364,-69.2077,-10.5,
2.366,-69.5153,-11.2,
2.368,-69.7954,-12,
2.37,-70.0615,-12.7,
2.372,-70.3081,-14.7,
2.374,-70.5187,-25.2,
2.376,-70.675,-32.6,
2.378,-70.7635,-37.3,
2.38,-70.7842,-38.1,
2.382,-70.7714,-35.2,
2.384,-70.7482,-33.2,
2.386,-70.7366,-32.2,
2.388,-70.736,-32.2,
2.39,-70.736,-33,
2.392,-70.7433,-33.7,
2.394,-70.7433,-34.1,
2.396,-70.7403,-34.3,
2.398,-70.7403,-34.4,
2.4,-70.7342,-34.4,
2.402,-70.7342,-34.2,
2.404,-70.7293,-33.7,
2.406,-70.7244,-33,
2.408,-70.7171,-32.2,
2.41,-70.7091,-31,
2.412,-70.6878,-29.5,
2.414,-70.6579,-27.5,
2.416,-70.6157,-24.8,
2.418,-70.5572,-21.7,
2.42,-70.4949,-18.5,
2.422,-70.4174,-15.5,
2.424,-70.335,-12.4,
2.426,-70.2331,-9.7,
2.428,-70.1171,-10.4,
2.43,-69.97,-9.6,
2.432,-69.7814,-9,
2.434,-69.5525,-8.2,
2.436,-69.276,-7.7,
2.438,-68.955,-7,
2.44,-68.5869,-6.2,
2.442,-68.1743,-5.3,
2.444,-67.719,-4.5,
2.446,-67.2173,-3.6,
2.448,-66.6759,-2.8,
2.45,-66.0918,-1.9,
2.452,-65.5138,-3,
2.454,-64.9193,-2,
2.456,-64.3389,-1.4,
2.458,-63.7774,-0.7,
2.46,-63.2451,0,
2.462,-62.7428,-0.3,
2.464,-62.2838,-0.3,
2.466,-61.8572,-0.4,
2.468,-61.4629,-0.4,
2.47,-61.1095,-0.4,
2.472,-60.786,-0.4,
2.474,-60.501,-0.3,
2.476,-60.241,-0.1,
2.478,-60.0139,-0.1,
2.48,-59.8021,0,
2.482,-59.6203,0,
2.484,-59.4573,0,
2.486,-59.312,0,
2.488,-59.182,0,
2.49,-59.0709,0,
2.492,-58.977,-0.2,
2.494,-58.8988,-0.3,
2.496,-58.8427,-0.2,
2.498,-58.8054,-0.3,
2.5,-58.7902,-0.3,
2.502,-58.7853,-0.1,
2.504,-58.7926,0.1,
2.506,-58.8048,0,
2.508,-58.828,0,
2.51,-58.861,0,
2.512,-58.9129,-0.1,
2.514,-58.9837,-0.1,
2.516,-59.0764,-0.2,
2.518,-59.1912,-0.3,
2.52,-59.3279,-0.3,
2.522,-59.4884,-0.3,
2.524,-59.6734,-0.4,
2.526,-59.8852,-0.3,
2.528,-60.125,-0.4,
2.53,-60.3905,-0.4,
2.532,-60.6878,-0.3,
2.534,-61.0039,-0.3,
2.536,-61.3506,-0.2,
2.538,-61.718,-0.2,
2.54,-62.1172,-0.1,
2.542,-62.5304,-0.2,
2.544,-62.965,-0.5,
2.546,-63.4154,-0.8,
2.548,-63.8708,-1.4,
2.55,-64.3401,-0.6,
2.552,-64.8131,-1.6,
2.554,-65.2984,-2.4,
2.556,-65.7683,-2.2,
2.558,-66.2475,-3.3,
2.56,-66.7052,-4.5,
2.562,-67.1392,-5.4,
2.564,-67.5542,-6.2,
2.566,-67.9467,-7.2,
2.568,-68.3233,-8.1,
2.57,-68.6791,-9,
2.572,-69.0191,-10,
2.574,-69.3401,-10.7,
2.576,-69.6355,-11.5,
2.578,-69.912,-12.4,
2.58,-70.1659,-13.3,
2.582,-70.3997,-19.7,
2.584,-70.5919,-28.5,
2.586,-70.7207,-35,
2.588,-70.7836,-38.1,
2.59,-70.7842,-37.3,
2.592,-70.7641,-34.3,
2.594,-70.7421,-32.6,
2.596,-70.7323,-32.2,
2.598,-70.7342,-32.5,
2.6,-70.7421,-33.4,
2.602,-70.7433,-33.9,
2.604,-70.7427,-34.1,
2.606,-70.7415,-34.3,
2.608,-70.7372,-34.4,
2.61,-70.7335,-34.6,
2.612,-70.7317,-33.8,
2.614,-70.7232,-33.3,
2.616,-70.7232,-32.5,
2.618,-70.7158,-31.5,
2.62,-70.6957,-30.4,
2.622,-70.6786,-28.6,
2.624,-70.642,-26.3,
2.626,-70.5938,-23.5,
2.628,-70.5352,-20.3,
2.63,-70.4625,-17.1,
2.632,-70.385,-14.1,
2.634,-70.2923,-11.1,
2.636,-70.1867,-10.3,
2.638,-70.0579,-9.8,
2.64,-69.8913,-9.3,
2.642,-69.6862,-8.6,
2.644,-69.4372,-8,
2.646,-69.143,-7.4,
2.648,-68.8018,-6.7,
2.65,-68.4124,-5.8,
2.652,-67.9827,-4.9,
2.654,-67.5078,-4.1,
2.656,-66.9872,-3.4,
2.658,-66.4257,-2.5,
2.66,-65.8593,-1.6,
2.662,-65.2532,-2.8,
2.664,-64.6654,-2,
2.666,-64.0917,-1.2,
2.668,-63.5399,-0.3,
2.67,-63.0218,0.1,
2.672,-62.539,-0.4,
2.674,-62.0959,-0.4,
2.676,-61.6833,-0.5,
2.678,-61.3231,-0.5,
2.68,-60.996,-0.5,
2.682,-60.7012,-0.4,
2.684,-60.4491,-0.2,
2.686,-60.2233,-0.1,
2.688,-60.0182,0,
2.69,-59.8363,0,
2.692,-59.6648,0,
2.694,-59.5086,0,
2.696,-59.3627,-0.1,
2.698,-59.2315,-0.2,
2.7,-59.1167,-0.2,
2.702,-59.0148,-0.2,
2.704,-58.9306,-0.3,
2.706,-58.8659,-0.3,
2.708,-58.8244,-0.3,
2.71,-58.7975,-0.1,
2.712,-58.7896,-0.1,
2.714,-58.7969,0.1,
2.716,-58.8128,0,
2.718,-58.839,0,
2.72,-58.8762,-0.1,
2.722,-58.933,-0.2,
2.724,-59.0099,-0.2,
2.726,-59.1106,-0.2,
2.728,-59.2351,-0.4,
