Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.824,-65.675,-3.3,
1.826,-65.0738,-2.2,
1.828,-64.4878,-1.4,
1.83,-63.9251,-0.7,
1.832,-63.38,-0.1,
1.834,-62.8722,-0.1,
1.836,-62.4016,-0.3,
1.838,-61.9665,-0.5,
1.84,-61.5661,-0.4,
1.842,-61.2035,-0.4,
1.844,-60.8745,-0.4,
1.846,-60.5797,-0.3,
1.848,-60.3185,-0.3,
1.85,-60.0835,-0.1,
1.852,-59.8791,0,
1.854,-59.7033,0,
1.856,-59.5434,0,
1.858,-59.4054,0,
1.86,-59.2766,0,
1.862,-59.1674,0,
1.864,-59.0685,-0.1,
1.866,-58.9867,-0.2,
1.868,-58.919,-0.2,
1.87,-58.8762,-0.2,
1.872,-58.8433,-0.2,
1.874,-58.8299,-0.1,
1.876,-58.8292,0,
1.878,-58.8402,0.2,
1.88,-58.8537,0,
1.882,-58.8793,0,
1.884,-58.9196,0,
1.886,-58.9776,-0.1,
1.888,-59.0587,-0.2,
1.89,-59.157,-0.3,
1.892,-59.2852,-0.3,
1.894,-59.4347,-0.3,
1.896,-59.6074,-0.3,
1.898,-59.8083,-0.3,
1.9,-60.0292,-0.3,
1.902,-60.2801,-0.4,
1.904,-60.5608,-0.3,
1.906,-60.8684,-0.4,
1.908,-61.2066,-0.4,
1.91,-61.5709,-0.3,
1.912,-61.9634,-0.2,
1.914,-62.3717,-0.2,
1.916,-62.813,-0.2,
1.918,-63.2696,-1,
1.92,-63.7285,-2.9,
1.922,-64.1991,-0.5,
1.924,-64.6825,-1.3,
1.926,-65.1708,-2.8,
1.928,-65.6438,-3.1,
1.93,-66.14,-2.8,
1.932,-66.6027,-4.1,
1.934,-67.0452,-5.1,
1.936,-67.4657,-5.9,
1.938,-67.8692,-6.9,
1.94,-68.2494,-7.8,
1.942,-68.612,-8.8,
1.944,-68.9525,-9.7,
1.946,-69.2748,-10.6,
1.948,-69.5757,-11.4,
1.95,-69.8498,-12.1,
1.952,-70.1098,-12.8,
1.954,-70.3466,-16.5,
1.956,-70.5486,-26.4,
1.958,-70.6914,-33.4,
1.96,-70.7671,-37.5,
1.962,-70.7818,-37.7,
1.964,-70.7653,-34.7,
1.966,-70.7525,-33,
1.968,-70.7396,-32.4,
1.97,-70.7354,-32.4,
1.972,-70.7403,-33.2,
1.974,-70.7451,-33.7,
1.976,-70.7464,-34.1,
1.978,-70.7378,-34.2,
1.98,-70.7427,-34.5,
1.982,-70.7494,-34.5,
1.984,-70.7348,-34.6,
1.986,-70.7317,-33.6,
1.988,-70.7232,-32.8,
1.99,-70.7146,-31.9,
1.992,-70.7049,-30.8,
1.994,-70.6859,-29.3,
1.996,-70.6548,-27.2,
1.998,-70.6054,-24.4,
2,-70.548,-21.2,
2.002,-70.4851,-18,
2.004,-70.4027,-14.8,
2.006,-70.3161,-11.8,
2.008,-70.2135,-9.8,
2.01,-70.0908,-10,
2.012,-69.9358,-9.5,
2.014,-69.7411,-8.8,
2.016,-69.5067,-8.2,
2.018,-69.2235,-7.6,
2.02,-68.8982,-6.8,
2.022,-68.5186,-6.1,
2.024,-68.0987,-5.1,
2.026,-67.6348,-4.3,
2.028,-67.1264,-3.5,
2.03,-66.5728,-2.6,
2.032,-65.9789,-1.8,
2.034,-65.4082,-2.6,
2.036,-64.8144,-2.2,
2.038,-64.2376,-1.3,
2.04,-63.6773,-0.5,
2.042,-63.1585,0,
2.044,-62.6568,-0.4,
2.046,-62.2021,-0.3,
2.048,-61.7895,-0.5,
2.05,-61.4019,-0.4,
2.052,-61.0558,-0.4,
2.054,-60.7403,-0.4,
2.056,-60.4644,-0.3,
2.058,-60.2221,-0.2,
2.06,-60.0084,-0.1,
2.062,-59.8223,0,
2.064,-59.6557,0,
2.066,-59.5086,0,
2.068,-59.3767,0,
2.07,-59.2583,0,
2.072,-59.1527,-0.1,
2.074,-59.0618,-0.2,
2.076,-58.9831,-0.2,
2.078,-58.922,-0.1,
2.08,-58.8793,-0.1,
2.082,-58.8494,-0.2,
2.084,-58.8421,-0.1,
2.086,-58.8421,0.1,
2.088,-58.8567,0.1,
2.09,-58.8714,0,
2.092,-58.9031,0,
2.094,-58.9477,-0.1,
2.096,-59.0136,-0.2,
2.098,-59.1002,-0.3,
2.1,-59.2119,-0.3,
2.102,-59.348,-0.3,
2.104,-59.5061,-0.3,
2.106,-59.6898,-0.3,
2.108,-59.8961,-0.4,
2.11,-60.1317,-0.4,
2.112,-60.3942,-0.4,
2.114,-60.6884,-0.4,
2.116,-61.0106,-0.4,
2.118,-61.3622,-0.3,
2.12,-61.7406,-0.2,
2.122,-62.1428,-0.2,
2.124,-62.5719,-0.1,
2.126,-63.0126,-0.8,
2.128,-63.4716,-0.9,
2.13,-63.9422,-0.8,
2.132,-64.414,-0.5,
2.134,-64.8949,-1.9,
2.136,-65.3893,-2.3,
2.138,-65.8697,-2.1,
2.14,-66.3469,-3.5,
2.142,-66.7986,-4.4,
2.144,-67.2326,-5.5,
2.146,-67.6427,-6.5,
2.148,-68.034,-7.4,
2.15,-68.4063,-8.2,
2.152,-68.7591,-9.2,
2.154,-69.0929,-10.1,
2.156,-69.4054,-10.9,
2.158,-69.6978,-11.6,
2.16,-69.9651,-12.4,
2.162,-70.219,-13.4,
2.164,-70.443,-21.5,
2.166,-70.6237,-29.9,
2.168,-70.736,-35.7,
2.17,-70.7824,-38.2,
2.172,-70.7781,-36.4,
2.174,-70.7586,-33.9,
2.176,-70.7415,-32.5,
2.178,-70.7366,-32.2,
2.18,-70.7372,-32.7,
2.182,-70.739,-33.4,
2.184,-70.7421,-33.9,
2.186,-70.7451,-34.1,
2.188,-70.7421,-34.3,
2.19,-70.739,-34.4,
2.192,-70.7329,-34.9,
2.194,-70.7293,-34.1,
2.196,-70.725,-33.2,
2.198,-70.7207,-32.3,
2.2,-70.7116,-31.4,
2.202,-70.6945,-30.1,
2.204,-70.6713,-28.3,
2.206,-70.631,-25.9,
2.208,-70.5834,-22.9,
2.21,-70.5193,-19.7,
2.212,-70.4467,-16.5,
2.214,-70.3643,-13.5,
2.216,-70.2727,-10.6,
2.218,-70.1635,-10.5,
2.22,-70.0298,-9.7,
2.222,-69.8552,-9.1,
2.224,-69.6435,-8.6,
2.226,-69.3865,-7.9,
2.228,-69.0838,-7.3,
2.23,-68.7328,-6.5,
2.232,-68.3367,-5.6,
2.234,-67.9015,-4.8,
2.236,-67.4169,-4,
2.238,-66.8896,-3.1,
2.24,-66.3207,-2.2,
2.242,-65.7494,-2.3,
2.244,-65.1482,-2.4,
2.246,-64.5592,-1.6,
2.248,-63.9922,-1,
2.25,-63.4435,-0.2,
2.252,-62.9326,0,
2.254,-62.456,-0.3,
2.256,-62.0135,-0.4,
2.258,-61.6125,-0.5,
2.26,-61.2444,-0.5,
2.262,-60.9148,-0.5,
2.264,-60.6182,-0.5,
2.266,-60.3643,-0.4,
2.268,-60.1397,-0.2,
2.27,-59.9444,-0.1,
2.272,-59.7747,0,
2.274,-59.6197,0,
2.276,-59.486,0,
2.278,-59.3651,0,
2.28,-59.2541,-0.1,
2.282,-59.1576,-0.1,
2.284,-59.0697,-0.1,
2.286,-58.9971,-0.1,
2.288,-58.9409,-0.1,
2.29,-58.9,-0.2,
2.292,-58.8775,0,
2.294,-58.8683,-0.1,
2.296,-58.8708,0.1,
2.298,-58.8811,0,
2.3,-58.9025,0,
2.302,-58.9355,-0.1,
2.304,-58.9849,-0.2,
2.306,-59.0526,-0.2,
2.308,-59.1442,-0.2,
2.31,-59.2614,-0.3,
2.312,-59.4018,-0.3,
2.314,-59.5696,-0.3,
2.316,-59.7552,-0.4,
2.318,-59.9712,-0.4,
2.32,-60.216,-0.5,
2.322,-60.4973,-0.4,
2.324,-60.8037,-0.5,
2.326,-61.1407,-0.4,
2.328,-61.5075,-0.4,
2.33,-61.8963,-0.3,
2.332,-62.3174,-0.2,
2.334,-62.7514,-0.2,
2.336,-63.2085,-1.1,
2.338,-63.6803,-2.8,
2.34,-64.1479,-0.6,
2.342,-64.6282,-1.1,
2.344,-65.1189,-2.9,
2.346,-65.5926,-3.1,
2.348,-66.0863,-2.9,
2.35,-66.5539,-3.8,
2.352,-66.9994,-4.9,
2.354,-67.4199,-5.9,
2.356,-67.8228,-6.8,
2.358,-68.2024,-7.7,
2.36,-68.5674,-8.7,
2.362,-68.9092,-9.7,
2.364,-69.2345,-10.5,
2.366,-69.5373,-11.4,
2.368,-69.8144,-12,
2.37,-70.0725,-12.9,
2.372,-70.3173,-15,
2.374,-70.5242,-25.4,
2.376,-70.6829,-32.8,
2.378,-70.7659,-37.4,
2.38,-70.7848,-38,
2.382,-70.7732,-35.2,
2.384,-70.7494,-33.2,
2.386,-70.7378,-32.2,
2.388,-70.736,-32.3,
2.39,-70.7403,-33.1,
2.392,-70.7451,-33.7,
2.394,-70.7464,-34.1,
2.396,-70.7427,-34.2,
2.398,-70.7378,-34.4,
2.4,-70.7372,-34.4,
2.402,-70.7342,-34.5,
2.404,-70.7311,-33.7,
2.406,-70.7256,-32.8,
2.408,-70.7189,-32,
2.41,-70.7049,-30.8,
2.412,-70.6823,-29.4,
2.414,-70.656,-27.3,
2.416,-70.6103,-24.6,
2.418,-70.5584,-21.4,
2.42,-70.4906,-18.3,
2.422,-70.4113,-15.2,
2.424,-70.3277,-12.2,
2.426,-70.2276,-9.6,
2.428,-70.1104,-10.2,
2.43,-69.9596,-9.6,
2.432,-69.7686,-9,
2.434,-69.5379,-8.2,
2.436,-69.2595,-7.6,
2.438,-68.9385,-7,
2.44,-68.5686,-6.1,
2.442,-68.1524,-5.2,
2.444,-67.6952,-4.4,
2.446,-67.1935,-3.5,
2.448,-66.646,-2.8,
2.45,-66.065,-1.8,
2.452,-65.4839,-2.8,
2.454,-64.8913,-2,
2.456,-64.3114,-1.3,
2.458,-63.7548,-0.6,
2.46,-63.2238,0,
2.462,-62.7239,-0.4,
2.464,-62.2649,-0.4,
2.466,-61.8426,-0.5,
2.468,-61.4501,-0.5,
2.47,-61.0967,-0.4,
2.472,-60.7799,-0.4,
2.474,-60.4949,-0.4,
2.476,-60.2453,-0.3,
2.478,-60.0255,-0.2,
2.48,-59.8314,-0.1,
2.482,-59.6624,0,
2.484,-59.511,0,
2.486,-59.3719,0,
2.488,-59.2504,0,
2.49,-59.1454,-0.1,
2.492,-59.049,-0.2,
2.494,-58.9721,-0.2,
2.496,-58.911,-0.2,
2.498,-58.8683,-0.2,
2.5,-58.8366,-0.2,
2.502,-58.8317,-0.2,
2.504,-58.8329,0.1,
2.506,-58.8421,0,
2.508,-58.8598,0,
2.51,-58.8897,0,
2.512,-58.9348,-0.1,
2.514,-59.0008,-0.2,
2.516,-59.0856,-0.3,
2.518,-59.1936,-0.3,
2.52,-59.3285,-0.3,
2.522,-59.4866,-0.3,
2.524,-59.6679,-0.3,
2.526,-59.8736,-0.3,
2.528,-60.1043,-0.4,
2.53,-60.3679,-0.5,
2.532,-60.6597,-0.4,
2.534,-60.9795,-0.4,
2.536,-61.3268,-0.3,
2.538,-61.701,-0.2,
2.54,-62.1001,-0.2,
2.542,-62.5207,-0.1,
2.544,-62.9632,-0.4,
2.546,-63.4228,-1,
2.548,-63.8836,-1.4,
2.55,-64.3517,-0.5,
2.552,-64.8382,-1.7,
2.554,-65.3283,-2.3,
2.556,-65.8062,-2,
2.558,-66.2847,-3.2,
2.56,-66.7394,-4.5,
2.562,-67.174,-5.4,
2.564,-67.5872,-6.3,
2.566,-67.9802,-7.2,
2.568,-68.355,-8.2,
2.57,-68.709,-9,
2.572,-69.0465,-9.9,
2.574,-69.3633,-10.7,
2.576,-69.6581,-11.6,
2.578,-69.9267,-12.4,
2.58,-70.1848,-13.3,
2.582,-70.4125,-20,
2.584,-70.6011,-28.8,
2.586,-70.7232,-35,
2.588,-70.7836,-38.1,
2.59,-70.7824,-37.1,
2.592,-70.7628,-34.2,
2.594,-70.7451,-32.6,
2.596,-70.7366,-32.3,
2.598,-70.7378,-32.7,
2.6,-70.739,-33.5,
2.602,-70.7476,-33.9,
2.604,-70.7451,-34.1,
2.606,-70.7421,-34.3,
2.608,-70.7409,-34.5,
2.61,-70.7323,-34.8,
2.612,-70.7287,-34,
2.614,-70.7274,-33.3,
2.616,-70.7201,-32.4,
2.618,-70.711,-31.5,
2.62,-70.6988,-30.3,
2.622,-70.6756,-28.6,
2.624,-70.6383,-26.3,
2.626,-70.5865,-23.3,
2.628,-70.5285,-20.1,
2.63,-70.4558,-16.9,
2.632,-70.374,-13.9,
2.634,-70.288,-10.8,
2.636,-70.1806,-10.5,
2.638,-70.0487,-9.8,
2.64,-69.8833,-9.2,
2.642,-69.6752,-8.6,
2.644,-69.4207,-8,
2.646,-69.1247,-7.4,
2.648,-68.7816,-6.7,
2.65,-68.3892,-5.8,
2.652,-67.9595,-4.9,
2.654,-67.4822,-4.1,
2.656,-66.9573,-3.3,
2.658,-66.3952,-2.4,
2.66,-65.8324,-1.7,
2.662,-65.2288,-2.6,
2.664,-64.638,-1.9,
2.666,-64.0679,-1.1,
2.668,-63.518,-0.3,
2.67,-63.001,0,
2.672,-62.5207,-0.3,
2.674,-62.0714,-0.5,
2.676,-61.6668,-0.5,
2.678,-61.2902,-0.5,
2.68,-60.9563,-0.5,
2.682,-60.6566,-0.4,
2.684,-60.3936,-0.4,
2.686,-60.1623,-0.3,
2.688,-59.9639,-0.1,
2.69,-59.7887,0,
2.692,-59.6355,0,
2.694,-59.5037,0,
2.696,-59.3877,0,
2.698,-59.2827,0,
2.7,-59.19,-0.1,
2.702,-59.107,-0.1,
2.704,-59.0392,-0.1,
2.706,-58.9843,-0.1,
2.708,-58.9428,-0.2,
2.71,-58.9196,0,
2.712,-58.911,-0.1,
2.714,-58.9141,0.2,
2.716,-58.9202,0.1,
2.718,-58.9373,0,
2.72,-58.958,0,
2.722,-58.9989,-0.1,
2.724,-59.0551,-0.2,
2.726,-59.1338,-0.3,
2.728,-59.2437,-0.3,
