Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.818,-67.373,-3.8,
1.82,-66.8432,-3,
1.822,-66.2761,-2.2,
1.824,-65.7012,-2.9,
1.826,-65.1,-2.2,
1.828,-64.5196,-1.5,
1.83,-63.9538,-0.9,
1.832,-63.4081,-0.2,
1.834,-62.8997,0,
1.836,-62.4279,-0.3,
1.838,-61.9896,-0.5,
1.84,-61.5893,-0.4,
1.842,-61.2224,-0.5,
1.844,-60.8953,-0.4,
1.846,-60.5999,-0.3,
1.848,-60.3356,-0.2,
1.85,-60.0927,-0.1,
1.852,-59.8797,0,
1.854,-59.6905,0,
1.856,-59.5208,0,
1.858,-59.3694,0,
1.86,-59.2309,0,
1.862,-59.1112,-0.1,
1.864,-59.0105,-0.2,
1.866,-58.9293,-0.2,
1.868,-58.8622,-0.3,
1.87,-58.8164,-0.3,
1.872,-58.7938,-0.3,
1.874,-58.7859,0,
1.876,-58.7877,0.1,
1.878,-58.8006,0.1,
1.88,-58.8189,0,
1.882,-58.85,0,
1.884,-58.8994,-0.1,
1.886,-58.9611,-0.2,
1.888,-59.0496,-0.2,
1.89,-59.1564,-0.2,
1.892,-59.287,-0.3,
1.894,-59.4439,-0.3,
1.896,-59.6209,-0.3,
1.898,-59.8229,-0.3,
1.9,-60.0542,-0.3,
1.902,-60.313,-0.3,
1.904,-60.5974,-0.3,
1.906,-60.9081,-0.3,
1.908,-61.2432,-0.3,
1.91,-61.6076,-0.2,
1.912,-61.9903,-0.2,
1.914,-62.3998,-0.1,
1.916,-62.8301,-0.2,
1.918,-63.2726,-0.9,
1.92,-63.7298,-2.9,
1.922,-64.1875,-0.6,
1.924,-64.6612,-1.3,
1.926,-65.1439,-2.9,
1.928,-65.6109,-3.2,
1.93,-66.1028,-2.9,
1.932,-66.5673,-4,
1.934,-67.0098,-5.1,
1.936,-67.4309,-5.9,
1.938,-67.8356,-6.8,
1.94,-68.2177,-7.8,
1.942,-68.5833,-8.8,
1.944,-68.9281,-9.7,
1.946,-69.2547,-10.6,
1.948,-69.558,-11.4,
1.95,-69.8406,-12,
1.952,-70.1006,-12.8,
1.954,-70.3393,-16.1,
1.956,-70.5468,-26.2,
1.958,-70.6945,-33.4,
1.96,-70.7683,-37.6,
1.962,-70.7848,-37.8,
1.964,-70.7659,-34.8,
1.966,-70.7451,-32.8,
1.968,-70.7317,-32,
1.97,-70.7293,-32.1,
1.972,-70.7329,-33,
1.974,-70.7378,-33.6,
1.976,-70.7433,-33.9,
1.978,-70.7396,-34.2,
1.98,-70.7372,-34.3,
1.982,-70.7372,-34.3,
1.984,-70.7268,-34.5,
1.986,-70.725,-33.4,
1.988,-70.7165,-32.6,
1.99,-70.7134,-31.7,
1.992,-70.7006,-30.6,
1.994,-70.6853,-29.2,
1.996,-70.653,-27.2,
1.998,-70.6078,-24.5,
2,-70.5529,-21.3,
2.002,-70.4864,-18.1,
2.004,-70.4076,-15.1,
2.006,-70.3197,-12,
2.008,-70.2221,-9.7,
2.01,-70.0994,-10.1,
2.012,-69.9431,-9.6,
2.014,-69.7478,-8.9,
2.016,-69.5122,-8.3,
2.018,-69.2321,-7.6,
2.02,-68.9043,-6.9,
2.022,-68.5302,-6.1,
2.024,-68.1151,-5.2,
2.026,-67.6537,-4.2,
2.028,-67.1526,-3.5,
2.03,-66.6027,-2.7,
2.032,-66.0106,-1.8,
2.034,-65.4351,-2.5,
2.036,-64.8424,-2.1,
2.038,-64.2638,-1.3,
2.04,-63.7108,-0.6,
2.042,-63.1817,0,
2.044,-62.6989,-0.4,
2.046,-62.2527,-0.4,
2.048,-61.8511,-0.4,
2.05,-61.4788,-0.4,
2.052,-61.1382,-0.3,
2.054,-60.8263,-0.3,
2.056,-60.5498,-0.1,
2.058,-60.2892,-0.1,
2.06,-60.0567,0,
2.062,-59.8473,0,
2.064,-59.6532,0,
2.066,-59.4842,0,
2.068,-59.3297,0,
2.07,-59.1955,-0.1,
2.072,-59.074,-0.3,
2.074,-58.9727,-0.2,
2.076,-58.8909,-0.3,
2.078,-58.828,-0.3,
2.08,-58.7884,-0.3,
2.082,-58.7621,-0.3,
2.084,-58.7658,-0.2,
2.086,-58.7713,0,
2.088,-58.7865,0,
2.09,-58.8134,0,
2.092,-58.8549,-0.1,
2.094,-58.9123,-0.1,
2.096,-58.9892,-0.2,
2.098,-59.0886,-0.2,
2.1,-59.2107,-0.3,
2.102,-59.3542,-0.3,
2.104,-59.5189,-0.3,
2.106,-59.713,-0.3,
2.108,-59.9261,-0.4,
2.11,-60.1665,-0.4,
2.112,-60.4394,-0.3,
2.114,-60.7372,-0.3,
2.116,-61.0595,-0.3,
2.118,-61.4074,-0.2,
2.12,-61.7803,-0.2,
2.122,-62.1758,-0.1,
2.124,-62.5921,-0.1,
2.126,-63.0279,-0.8,
2.128,-63.4704,-0.8,
2.13,-63.9287,-1,
2.132,-64.3865,-0.5,
2.134,-64.8711,-1.8,
2.136,-65.3521,-2.2,
2.138,-65.8282,-2,
2.14,-66.2993,-3.5,
2.142,-66.7577,-4.5,
2.144,-67.1905,-5.4,
2.146,-67.6031,-6.4,
2.148,-67.998,-7.3,
2.15,-68.3745,-8.3,
2.152,-68.7334,-9.1,
2.154,-69.0703,-10,
2.156,-69.3883,-10.8,
2.158,-69.6825,-11.6,
2.16,-69.9547,-12.3,
2.162,-70.2129,-13.3,
2.164,-70.44,-21.3,
2.166,-70.6225,-29.9,
2.168,-70.7421,-35.8,
2.17,-70.7897,-38.3,
2.172,-70.7836,-36.4,
2.174,-70.761,-33.9,
2.176,-70.7403,-32.4,
2.178,-70.7366,-32.1,
2.18,-70.7354,-32.6,
2.182,-70.7372,-33.5,
2.184,-70.7451,-34,
2.186,-70.7421,-34.3,
2.188,-70.7403,-34.3,
2.19,-70.7403,-34.4,
2.192,-70.7311,-35,
2.194,-70.7281,-34.1,
2.196,-70.7244,-33.2,
2.198,-70.7177,-32.3,
2.2,-70.7116,-31.4,
2.202,-70.6988,-30.3,
2.204,-70.6731,-28.5,
2.206,-70.6365,-26.2,
2.208,-70.5871,-23.2,
2.21,-70.5279,-20,
2.212,-70.4546,-16.7,
2.214,-70.3698,-13.6,
2.216,-70.2782,-10.6,
2.218,-70.169,-10.5,
2.22,-70.0329,-9.8,
2.222,-69.862,-9.2,
2.224,-69.649,-8.5,
2.226,-69.3908,-8,
2.228,-69.0893,-7.4,
2.23,-68.7438,-6.6,
2.232,-68.352,-5.7,
2.234,-67.9186,-4.8,
2.236,-67.4364,-4,
2.238,-66.9146,-3.1,
2.24,-66.3518,-2.3,
2.242,-65.7824,-1.9,
2.244,-65.1775,-2.5,
2.246,-64.5897,-1.8,
2.248,-64.0258,-1,
2.25,-63.4807,-0.3,
2.252,-62.9619,0.1,
2.254,-62.4914,-0.4,
2.256,-62.058,-0.5,
2.258,-61.6656,-0.4,
2.26,-61.3048,-0.4,
2.262,-60.9765,-0.3,
2.264,-60.6786,-0.3,
2.266,-60.4088,-0.2,
2.268,-60.1641,-0.1,
2.27,-59.9425,0,
2.272,-59.7448,0,
2.274,-59.5666,0,
2.276,-59.4073,0,
2.278,-59.2632,0,
2.28,-59.1369,-0.1,
2.282,-59.027,-0.2,
2.284,-58.9379,-0.3,
2.286,-58.8671,-0.3,
2.288,-58.8146,-0.3,
2.29,-58.7829,-0.3,
2.292,-58.7725,0,
2.294,-58.7749,0,
2.296,-58.7884,0,
2.298,-58.8054,0,
2.3,-58.8347,0,
2.302,-58.883,-0.1,
2.304,-58.9483,-0.1,
2.306,-59.0368,-0.2,
2.308,-59.1417,-0.2,
2.31,-59.2693,-0.3,
2.312,-59.4213,-0.3,
2.314,-59.5995,-0.4,
2.316,-59.8009,-0.4,
2.318,-60.0298,-0.4,
2.32,-60.2825,-0.3,
2.322,-60.5639,-0.3,
2.324,-60.8727,-0.3,
2.326,-61.2072,-0.3,
2.328,-61.5667,-0.3,
2.33,-61.953,-0.1,
2.332,-62.3559,-0.1,
2.334,-62.7813,-0.1,
2.336,-63.2232,-1,
2.338,-63.6712,-2.7,
2.34,-64.1302,-0.6,
2.342,-64.5989,-1.1,
2.344,-65.0768,-3,
2.346,-65.5529,-3.1,
2.348,-66.0363,-3,
2.35,-66.5026,-3.9,
2.352,-66.9475,-4.8,
2.354,-67.3742,-5.9,
2.356,-67.777,-6.8,
2.358,-68.1658,-7.8,
2.36,-68.5338,-8.7,
2.362,-68.8842,-9.5,
2.364,-69.2125,-10.5,
2.366,-69.522,-11.4,
2.368,-69.8089,-12,
2.37,-70.0731,-12.7,
2.372,-70.3173,-14.9,
2.374,-70.5297,-25.5,
2.376,-70.6817,-33,
2.378,-70.7696,-37.7,
2.38,-70.7891,-38.2,
2.382,-70.7738,-35.2,
2.384,-70.7512,-33.1,
2.386,-70.7348,-32,
2.388,-70.7335,-32,
2.39,-70.7335,-33,
2.392,-70.7396,-33.7,
2.394,-70.7433,-34,
2.396,-70.7409,-34.3,
2.398,-70.7403,-34.4,
2.4,-70.7342,-34.4,
2.402,-70.7329,-34.1,
2.404,-70.7287,-33.5,
2.406,-70.7238,-32.8,
2.408,-70.7152,-31.9,
2.41,-70.7073,-30.9,
2.412,-70.689,-29.5,
2.414,-70.6566,-27.5,
2.416,-70.6133,-24.8,
2.418,-70.5572,-21.7,
2.42,-70.4925,-18.4,
2.422,-70.418,-15.4,
2.424,-70.3332,-12.3,
2.426,-70.2324,-9.8,
2.428,-70.1153,-10.4,
2.43,-69.9645,-9.7,
2.432,-69.7753,-9.1,
2.434,-69.5446,-8.3,
2.436,-69.2705,-7.7,
2.438,-68.9483,-7.1,
2.44,-68.5821,-6.2,
2.442,-68.1688,-5.3,
2.444,-67.7184,-4.4,
2.446,-67.2185,-3.7,
2.448,-66.6759,-2.9,
2.45,-66.0943,-2,
2.452,-65.5126,-3.1,
2.454,-64.9224,-2.1,
2.456,-64.3444,-1.4,
2.458,-63.7847,-0.7,
2.46,-63.2525,-0.2,
2.462,-62.7642,-0.3,
2.464,-62.3241,-0.4,
2.466,-61.9152,-0.4,
2.468,-61.5435,-0.3,
2.47,-61.1992,-0.3,
2.472,-60.8831,-0.2,
2.474,-60.5926,-0.1,
2.476,-60.3356,0,
2.478,-60.0927,0,
2.48,-59.8778,0,
2.482,-59.6844,0,
2.484,-59.5067,0,
2.486,-59.3474,0,
2.488,-59.2058,0,
2.49,-59.0795,-0.1,
2.492,-58.9757,-0.3,
2.494,-58.8909,-0.3,
2.496,-58.8244,-0.4,
2.498,-58.7823,-0.4,
2.5,-58.7627,-0.3,
2.502,-58.7584,-0.2,
2.504,-58.7652,0,
2.506,-58.7798,0,
2.508,-58.8097,0,
2.51,-58.8494,0,
2.512,-58.9049,-0.1,
2.514,-58.9794,-0.2,
2.516,-59.0752,-0.3,
2.518,-59.1961,-0.3,
2.52,-59.3371,-0.3,
2.522,-59.5,-0.3,
2.524,-59.688,-0.4,
2.526,-59.8992,-0.4,
2.528,-60.1403,-0.4,
2.53,-60.4088,-0.3,
2.532,-60.7006,-0.3,
2.534,-61.0204,-0.3,
2.536,-61.3659,-0.2,
2.538,-61.7345,-0.2,
2.54,-62.1276,-0.1,
2.542,-62.5365,-0.1,
2.544,-62.9723,-0.4,
2.546,-63.4179,-0.9,
2.548,-63.8726,-1.5,
2.55,-64.3291,-0.5,
2.552,-64.8009,-1.7,
2.554,-65.2898,-2.2,
2.556,-65.7647,-2.2,
2.558,-66.2414,-3.3,
2.56,-66.6985,-4.5,
2.562,-67.1367,-5.4,
2.564,-67.5524,-6.2,
2.566,-67.9491,-7.2,
2.568,-68.3294,-8.2,
2.57,-68.6895,-9,
2.572,-69.0301,-9.9,
2.574,-69.3505,-10.8,
2.576,-69.6526,-11.6,
2.578,-69.9254,-12.3,
2.58,-70.18,-13.3,
2.582,-70.4149,-20.2,
2.584,-70.6042,-29.1,
2.586,-70.7281,-35.4,
2.588,-70.7842,-38.3,
2.59,-70.786,-37,
2.592,-70.7647,-34.1,
2.594,-70.7409,-32.5,
2.596,-70.7323,-32,
2.598,-70.7354,-32.4,
2.6,-70.7372,-33.3,
2.602,-70.7433,-33.9,
2.604,-70.7421,-34.2,
2.606,-70.7415,-34.4,
2.608,-70.7421,-34.4,
2.61,-70.7299,-34.6,
2.612,-70.7317,-33.7,
2.614,-70.7256,-33.1,
2.616,-70.7213,-32.3,
2.618,-70.7122,-31.5,
2.62,-70.7012,-30.4,
2.622,-70.6786,-28.8,
2.624,-70.6426,-26.4,
2.626,-70.5913,-23.5,
2.628,-70.5327,-20.3,
2.63,-70.4632,-17.1,
2.632,-70.3826,-14,
2.634,-70.2935,-11,
2.636,-70.1836,-10.4,
2.638,-70.053,-9.9,
2.64,-69.8858,-9.3,
2.642,-69.6801,-8.7,
2.644,-69.4274,-8.2,
2.646,-69.132,-7.5,
2.648,-68.7908,-6.8,
2.65,-68.4038,-5.9,
2.652,-67.976,-5,
2.654,-67.4993,-4.1,
2.656,-66.9817,-3.3,
2.658,-66.4239,-2.5,
2.66,-65.8605,-1.6,
2.662,-65.2538,-2.8,
2.664,-64.663,-2.1,
2.666,-64.0899,-1.2,
2.668,-63.5442,-0.4,
2.67,-63.0211,0.1,
2.672,-62.5377,-0.4,
2.674,-62.0928,-0.4,
2.676,-61.6833,-0.5,
2.678,-61.3067,-0.4,
2.68,-60.9679,-0.4,
2.682,-60.6597,-0.3,
2.684,-60.3875,-0.3,
2.686,-60.1385,-0.2,
2.688,-59.9163,-0.1,
2.69,-59.7198,-0.1,
2.692,-59.5434,0,
2.694,-59.3883,0,
2.696,-59.251,0,
2.698,-59.1314,-0.1,
2.7,-59.0288,-0.1,
2.702,-58.9428,-0.2,
2.704,-58.872,-0.3,
2.706,-58.8244,-0.3,
2.708,-58.7945,-0.2,
2.71,-58.7859,-0.1,
2.712,-58.789,0.1,
2.714,-58.7987,0,
2.716,-58.814,0,
2.718,-58.8421,0,
2.72,-58.8866,-0.1,
2.722,-58.9458,-0.2,
2.724,-59.027,-0.3,
2.726,-59.1314,-0.2,
2.728,-59.2522,-0.3,
