Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.818,-67.2423,-3.7,
1.82,-66.704,-2.8,
1.822,-66.126,-1.9,
1.824,-65.5474,-3.3,
1.826,-64.9523,-2.2,
1.828,-64.3743,-1.5,
1.83,-63.814,-0.6,
1.832,-63.2812,-0.1,
1.834,-62.7794,-0.3,
1.836,-62.3144,-0.4,
1.838,-61.892,-0.5,
1.84,-61.4995,-0.5,
1.842,-61.1461,-0.5,
1.844,-60.8306,-0.5,
1.846,-60.5523,-0.3,
1.848,-60.3094,-0.3,
1.85,-60.0921,-0.1,
1.852,-59.8992,0,
1.854,-59.7271,0,
1.856,-59.5672,0,
1.858,-59.4219,0,
1.86,-59.2913,-0.1,
1.862,-59.1723,-0.2,
1.864,-59.0758,-0.2,
1.866,-58.9867,-0.2,
1.868,-58.9165,-0.2,
1.87,-58.8671,-0.2,
1.872,-58.836,-0.2,
1.874,-58.8225,-0.2,
1.876,-58.8231,0,
1.878,-58.8305,0.1,
1.88,-58.8451,0,
1.882,-58.8762,0,
1.884,-58.9159,-0.1,
1.886,-58.9739,-0.2,
1.888,-59.0587,-0.3,
1.89,-59.1601,-0.3,
1.892,-59.2949,-0.4,
1.894,-59.4524,-0.3,
1.896,-59.6343,-0.4,
1.898,-59.84,-0.4,
1.9,-60.0725,-0.4,
1.902,-60.3411,-0.3,
1.904,-60.6341,-0.4,
1.906,-60.9496,-0.2,
1.908,-61.2945,-0.3,
1.91,-61.668,-0.3,
1.912,-62.0659,-0.1,
1.914,-62.484,-0.1,
1.916,-62.9217,-0.3,
1.918,-63.3727,-1,
1.92,-63.8366,-2,
1.922,-64.298,-0.5,
1.924,-64.779,-1.5,
1.926,-65.2636,-2.4,
1.928,-65.7403,-2.4,
1.93,-66.2206,-3,
1.932,-66.6802,-4.4,
1.934,-67.1184,-5.3,
1.936,-67.5341,-6.2,
1.938,-67.9326,-7.1,
1.94,-68.3123,-8,
1.942,-68.6669,-9,
1.944,-69.0081,-9.9,
1.946,-69.3279,-10.6,
1.948,-69.6258,-11.5,
1.95,-69.9016,-12.3,
1.952,-70.1562,-13.1,
1.954,-70.3893,-19.2,
1.956,-70.5834,-28.2,
1.958,-70.7171,-34.7,
1.96,-70.7744,-37.9,
1.962,-70.7775,-37.2,
1.964,-70.761,-34.2,
1.966,-70.7415,-32.6,
1.968,-70.7329,-32.1,
1.97,-70.7311,-32.4,
1.972,-70.7366,-33.3,
1.974,-70.7366,-33.8,
1.976,-70.7396,-34.1,
1.978,-70.7415,-34.3,
1.98,-70.7378,-34.4,
1.982,-70.7378,-34.4,
1.984,-70.7287,-33.7,
1.986,-70.7219,-33.2,
1.988,-70.7171,-32.5,
1.99,-70.7097,-31.6,
1.992,-70.6939,-30.5,
1.994,-70.675,-28.8,
1.996,-70.6402,-26.5,
1.998,-70.5932,-23.6,
2,-70.5352,-20.5,
2.002,-70.4668,-17.3,
2.004,-70.3869,-14.2,
2.006,-70.2953,-11.1,
2.008,-70.1897,-10.3,
2.01,-70.0573,-9.8,
2.012,-69.8919,-9.3,
2.014,-69.688,-8.7,
2.016,-69.439,-8.2,
2.018,-69.1479,-7.5,
2.02,-68.8091,-6.8,
2.022,-68.4282,-5.9,
2.024,-68.0016,-4.9,
2.026,-67.531,-4.1,
2.028,-67.0177,-3.3,
2.03,-66.4586,-2.5,
2.032,-65.8935,-1.6,
2.034,-65.2935,-2.7,
2.036,-64.6996,-2.2,
2.038,-64.1283,-1.2,
2.04,-63.5778,-0.4,
2.042,-63.0535,0.1,
2.044,-62.5731,-0.3,
2.046,-62.1215,-0.4,
2.048,-61.7089,-0.5,
2.05,-61.3317,-0.5,
2.052,-60.9875,-0.5,
2.054,-60.6872,-0.4,
2.056,-60.4162,-0.3,
2.058,-60.1812,-0.1,
2.06,-59.9688,0,
2.062,-59.7783,0,
2.064,-59.6105,0,
2.066,-59.4567,0,
2.068,-59.3181,0,
2.07,-59.1936,-0.1,
2.072,-59.0838,-0.2,
2.074,-58.994,-0.2,
2.076,-58.9232,-0.3,
2.078,-58.8665,-0.2,
2.08,-58.8317,-0.2,
2.082,-58.8122,-0.2,
2.084,-58.8097,0,
2.086,-58.817,0.1,
2.088,-58.8305,0,
2.09,-58.8537,0,
2.092,-58.8866,0,
2.094,-58.9379,-0.2,
2.096,-59.0124,-0.2,
2.098,-59.1039,-0.2,
2.1,-59.2266,-0.3,
2.102,-59.367,-0.3,
2.104,-59.5379,-0.3,
2.106,-59.7313,-0.4,
2.108,-59.9523,-0.4,
2.11,-60.1995,-0.3,
2.112,-60.4741,-0.4,
2.114,-60.7787,-0.3,
2.116,-61.1046,-0.3,
2.118,-61.4617,-0.3,
2.12,-61.8468,-0.2,
2.122,-62.2515,-0.1,
2.124,-62.6757,-0.2,
2.126,-63.1194,-1.2,
2.128,-63.5796,-1.5,
2.13,-64.0423,-0.6,
2.132,-64.5104,-0.8,
2.134,-64.9938,-2.4,
2.136,-65.4851,-2.6,
2.138,-65.9575,-2.7,
2.14,-66.4287,-3.7,
2.142,-66.8773,-4.4,
2.144,-67.3034,-5.6,
2.146,-67.7099,-6.6,
2.148,-68.0968,-7.6,
2.15,-68.4685,-8.4,
2.152,-68.814,-9.4,
2.154,-69.146,-10.3,
2.156,-69.4567,-11,
2.158,-69.7423,-11.8,
2.16,-70.0091,-12.6,
2.162,-70.2599,-13.7,
2.164,-70.4766,-23.3,
2.166,-70.6432,-31.2,
2.168,-70.7506,-36.5,
2.17,-70.783,-38.2,
2.172,-70.7702,-35.7,
2.174,-70.7543,-33.5,
2.176,-70.7409,-32.4,
2.178,-70.736,-32.2,
2.18,-70.7372,-32.9,
2.182,-70.7458,-33.7,
2.184,-70.7409,-34,
2.186,-70.7421,-34.2,
2.188,-70.739,-34.3,
2.19,-70.736,-34.4,
2.192,-70.7311,-33.5,
2.194,-70.7281,-33.6,
2.196,-70.7238,-33,
2.198,-70.7195,-32.2,
2.2,-70.7079,-31.2,
2.202,-70.6914,-29.9,
2.204,-70.6664,-28,
2.206,-70.6273,-25.4,
2.208,-70.5718,-22.3,
2.21,-70.5089,-19.2,
2.212,-70.4345,-15.9,
2.214,-70.3441,-12.9,
2.216,-70.2508,-10,
2.218,-70.136,-10.5,
2.22,-69.9895,-9.8,
2.222,-69.8095,-9.1,
2.224,-69.5843,-8.4,
2.226,-69.3188,-7.9,
2.228,-69.0056,-7.3,
2.23,-68.6474,-6.4,
2.232,-68.2451,-5.4,
2.234,-67.7984,-4.7,
2.236,-67.3083,-3.8,
2.238,-66.7742,-2.9,
2.24,-66.1986,-2.1,
2.242,-65.6237,-3.7,
2.244,-65.0255,-2.1,
2.246,-64.4457,-1.4,
2.248,-63.8836,-0.7,
2.25,-63.3428,-0.2,
2.252,-62.8386,-0.1,
2.254,-62.3662,-0.3,
2.256,-61.9372,-0.5,
2.258,-61.5392,-0.4,
2.26,-61.1779,-0.4,
2.262,-60.8483,-0.4,
2.264,-60.5541,-0.2,
2.266,-60.2898,-0.2,
2.268,-60.0524,-0.1,
2.27,-59.8412,-0.1,
2.272,-59.6496,0,
2.274,-59.4835,0,
2.276,-59.3377,0,
2.278,-59.2071,0,
2.28,-59.0911,-0.1,
2.282,-58.9977,-0.2,
2.284,-58.9214,-0.3,
2.286,-58.8628,-0.2,
2.288,-58.8231,-0.3,
2.29,-58.8,-0.2,
2.292,-58.7981,-0.1,
2.294,-58.8061,0.1,
2.296,-58.8122,0.1,
2.298,-58.8323,0,
2.3,-58.8604,0,
2.302,-58.9055,-0.1,
2.304,-58.966,-0.2,
2.306,-59.049,-0.2,
2.308,-59.1552,-0.3,
2.31,-59.2901,-0.3,
2.312,-59.4451,-0.4,
2.314,-59.6239,-0.4,
2.316,-59.8284,-0.4,
2.318,-60.0615,-0.4,
2.32,-60.3252,-0.3,
2.322,-60.6139,-0.3,
2.324,-60.9301,-0.3,
2.326,-61.2725,-0.3,
2.328,-61.6375,-0.3,
2.33,-62.036,-0.2,
2.332,-62.4468,-0.1,
2.334,-62.8856,-0.3,
2.336,-63.33,-0.9,
2.338,-63.7859,-2.5,
2.34,-64.2492,-0.5,
2.342,-64.7228,-1.4,
2.344,-65.2111,-2.6,
2.346,-65.6774,-3.1,
2.348,-66.1596,-3,
2.35,-66.624,-4.2,
2.352,-67.0623,-5.2,
2.354,-67.4804,-6,
2.356,-67.8777,-7,
2.358,-68.2586,-8,
2.36,-68.6199,-8.8,
2.362,-68.9623,-9.8,
2.364,-69.2846,-10.5,
2.366,-69.5855,-11.5,
2.368,-69.8638,-12.1,
2.37,-70.1238,-13,
2.372,-70.3618,-17.2,
2.374,-70.559,-27,
2.376,-70.6994,-33.9,
2.378,-70.7763,-37.7,
2.38,-70.7848,-37.7,
2.382,-70.7653,-34.7,
2.384,-70.7458,-32.8,
2.386,-70.7317,-32.1,
2.388,-70.7342,-32.2,
2.39,-70.7335,-33.1,
2.392,-70.7427,-33.7,
2.394,-70.7384,-34.1,
2.396,-70.739,-34.2,
2.398,-70.7354,-34.3,
2.4,-70.7494,-34.3,
2.402,-70.725,-34.1,
2.404,-70.7232,-33.3,
2.406,-70.7189,-32.5,
2.408,-70.7122,-31.6,
2.41,-70.6994,-30.6,
2.412,-70.678,-29.1,
2.414,-70.645,-26.8,
2.416,-70.5999,-24,
2.418,-70.5456,-20.8,
2.42,-70.4772,-17.7,
2.422,-70.393,-14.5,
2.424,-70.3069,-11.5,
2.426,-70.2013,-10,
2.428,-70.0768,-9.9,
2.43,-69.9193,-9.5,
2.432,-69.7204,-8.9,
2.434,-69.4762,-8.3,
2.436,-69.1894,-7.6,
2.438,-68.8579,-6.9,
2.44,-68.4783,-6,
2.442,-68.0547,-5.2,
2.444,-67.5908,-4.2,
2.446,-67.0812,-3.5,
2.448,-66.5294,-2.6,
2.45,-65.949,-1.6,
2.452,-65.3643,-2.7,
2.454,-64.7729,-2.3,
2.456,-64.1942,-1.3,
2.458,-63.6437,-0.5,
2.46,-63.1164,0,
2.462,-62.6281,-0.4,
2.464,-62.1734,-0.4,
2.466,-61.7595,-0.6,
2.468,-61.3823,-0.5,
2.47,-61.0418,-0.5,
2.472,-60.7427,-0.4,
2.474,-60.4772,-0.3,
2.476,-60.241,-0.2,
2.478,-60.0323,-0.1,
2.48,-59.8449,0,
2.482,-59.6758,0,
2.484,-59.5244,0,
2.486,-59.3804,0,
2.488,-59.2553,-0.2,
2.49,-59.1399,-0.2,
2.492,-59.0423,-0.2,
2.494,-58.9641,-0.3,
2.496,-58.8994,-0.2,
2.498,-58.8549,-0.2,
2.5,-58.825,-0.2,
2.502,-58.8177,-0.2,
2.504,-58.8225,0.1,
2.506,-58.8317,0,
2.508,-58.8537,0,
2.51,-58.886,0,
2.512,-58.9324,-0.1,
2.514,-59.0001,-0.3,
2.516,-59.0923,-0.3,
2.518,-59.2058,-0.3,
2.52,-59.3413,-0.3,
2.522,-59.5098,-0.4,
2.524,-59.6996,-0.4,
2.526,-59.9126,-0.3,
2.528,-60.1549,-0.4,
2.53,-60.4241,-0.3,
2.532,-60.7219,-0.3,
2.534,-61.0442,-0.4,
2.536,-61.3982,-0.3,
2.538,-61.7797,-0.3,
2.54,-62.185,-0.2,
2.542,-62.6067,-0.2,
2.544,-63.048,-1.1,
2.546,-63.5094,-1,
2.548,-63.9721,-0.8,
2.55,-64.4445,-0.6,
2.552,-64.9254,-2,
2.554,-65.4204,-2.3,
2.556,-65.902,-2.3,
2.558,-66.375,-3.5,
2.56,-66.8279,-4.5,
2.562,-67.2582,-5.5,
2.564,-67.6708,-6.6,
2.566,-68.0614,-7.5,
2.568,-68.4337,-8.4,
2.57,-68.7829,-9.3,
2.572,-69.1179,-10.2,
2.574,-69.4237,-10.9,
2.576,-69.7167,-11.7,
2.578,-69.9859,-12.4,
2.58,-70.2355,-13.5,
2.582,-70.4571,-22.1,
2.584,-70.6316,-30.3,
2.586,-70.7409,-35.9,
2.588,-70.7799,-38.1,
2.59,-70.7787,-36,
2.592,-70.7586,-33.7,
2.594,-70.736,-32.4,
2.596,-70.7323,-32.1,
2.598,-70.7348,-32.6,
2.6,-70.7396,-33.5,
2.602,-70.747,-33.9,
2.604,-70.7415,-34.2,
2.606,-70.7403,-34.3,
2.608,-70.7403,-34.3,
2.61,-70.7274,-34.5,
2.612,-70.7281,-33.9,
2.614,-70.7232,-33,
2.616,-70.7165,-32.2,
2.618,-70.7091,-31.2,
2.62,-70.6945,-30.1,
2.622,-70.6676,-28.2,
2.624,-70.6273,-25.7,
2.626,-70.5785,-22.6,
2.628,-70.5163,-19.4,
2.63,-70.4436,-16.2,
2.632,-70.3588,-13.2,
2.634,-70.2678,-10.3,
2.636,-70.1537,-10.6,
2.638,-70.0109,-9.8,
2.64,-69.8345,-9.1,
2.642,-69.6154,-8.6,
2.644,-69.3548,-8,
2.646,-69.0465,-7.3,
2.648,-68.6931,-6.5,
2.65,-68.2958,-5.6,
2.652,-67.8545,-4.8,
2.654,-67.3687,-3.9,
2.656,-66.8407,-3,
2.658,-66.2688,-2.2,
2.66,-65.6981,-3,
2.662,-65.1,-2.3,
2.664,-64.5165,-1.5,
2.666,-63.9477,-0.9,
2.668,-63.4051,-0.2,
2.67,-62.8966,0,
2.672,-62.4267,-0.3,
2.674,-61.9866,-0.5,
2.676,-61.588,-0.5,
2.678,-61.2267,-0.5,
2.68,-60.9008,-0.4,
2.682,-60.6206,-0.4,
2.684,-60.3661,-0.3,
2.686,-60.1385,-0.1,
2.688,-59.9401,0,
2.69,-59.7619,0,
2.692,-59.5977,0,
2.694,-59.4488,0,
2.696,-59.3126,-0.1,
2.698,-59.1894,-0.2,
2.7,-59.0807,-0.3,
2.702,-58.9886,-0.3,
2.704,-58.9135,-0.3,
2.706,-58.8555,-0.2,
2.708,-58.817,-0.3,
2.71,-58.8006,0,
2.712,-58.7945,-0.1,
2.714,-58.8048,0,
2.716,-58.8189,0,
2.718,-58.8488,0,
2.72,-58.8921,-0.1,
2.722,-58.9525,-0.2,
2.724,-59.0362,-0.3,
2.726,-59.1405,-0.3,
2.728,-59.2718,-0.3,
