Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.872,-39.1705,0,
1.874,-39.3298,0,
1.876,-39.5129,0,
1.878,-39.7247,0,
1.88,-39.9658,0,
1.882,-40.2337,0,
1.884,-40.5322,0,
1.886,-40.8544,0,
1.888,-41.2036,0,
1.89,-41.5777,0,
1.892,-41.9799,0,
1.894,-42.4078,0.1,
1.896,-42.8521,0.1,
1.898,-43.319,0.3,
1.9,-43.8104,0.3,
1.902,-44.3133,0.2,
1.904,-44.8309,0.3,
1.906,-45.3704,0.2,
1.908,-45.9197,0.2,
1.91,-46.4782,0.3,
1.912,-47.0544,0.2,
1.914,-47.6452,0.2,
1.916,-48.2324,0.2,
1.918,-48.8513,1.3,
1.92,-49.4488,-0.2,
1.922,-50.0372,-1.2,
1.924,-50.6011,5.5,
1.926,-51.1694,3,
1.928,-51.7162,2.6,
1.93,-52.254,0.7,
1.932,-52.7722,-0.3,
1.934,-53.2739,-0.2,
1.936,-53.7402,0.9,
1.938,-54.1815,0,
1.94,-54.5959,0,
1.942,-54.9835,0,
1.944,-55.3442,-0.1,
1.946,-55.6793,-0.2,
1.948,-55.9918,-0.3,
1.95,-56.2786,-0.1,
1.952,-56.5466,-0.2,
1.954,-56.7883,-0.3,
1.956,-57.0098,-1,
1.958,-57.1795,-38.1,
1.96,-57.2021,-40.2,
1.962,-57.138,-12,
1.964,-57.0898,-6.1,
1.966,-57.091,-6.4,
1.968,-57.1191,-14,
1.97,-57.1459,-20.3,
1.972,-57.1465,-19.1,
1.974,-57.1398,-17.2,
1.976,-57.1404,-18.3,
1.978,-57.1362,-18.7,
1.98,-57.1319,-18.3,
1.982,-57.1288,-17.5,
1.984,-57.127,-14.6,
1.986,-57.1142,-11.8,
1.988,-57.1081,-10.2,
1.99,-57.1014,-9.2,
1.992,-57.0916,-6.8,
1.994,-57.0733,-3.1,
1.996,-57.0464,-0.8,
1.998,-57.011,0,
2,-56.9549,0.5,
2.002,-56.8719,0.7,
2.004,-56.7681,1,
2.006,-56.6155,1.4,
2.008,-56.4172,1.5,
2.01,-56.1688,1.6,
2.012,-55.8709,1.9,
2.014,-55.5187,2,
2.016,-55.1141,2,
2.018,-54.6606,2.2,
2.02,-54.1583,2.1,
2.022,-53.6212,2,
2.024,-53.0413,-0.2,
2.026,-52.4243,0.8,
2.028,-51.784,0.4,
2.03,-51.1053,-0.9,
2.032,-50.3961,2.5,
2.034,-49.6765,4.1,
2.036,-48.9373,1.9,
2.038,-48.2116,0,
2.04,-47.4914,0,
2.042,-46.7944,-0.1,
2.044,-46.123,-0.1,
2.046,-45.4711,-0.2,
2.048,-44.8516,-0.3,
2.05,-44.2529,-0.4,
2.052,-43.6895,-0.4,
2.054,-43.1591,-0.5,
2.056,-42.6653,-0.4,
2.058,-42.2058,-0.4,
2.06,-41.7938,-0.4,
2.062,-41.4184,-0.4,
2.064,-41.0803,-0.2,
2.066,-40.772,-0.1,
2.068,-40.4925,0,
2.07,-40.2392,0,
2.072,-40.0097,0.1,
2.074,-39.7912,0.1,
2.076,-39.5971,0.2,
2.078,-39.4225,0.2,
2.08,-39.2675,0.3,
2.082,-39.1253,0.3,
2.084,-38.999,0.3,
2.086,-38.8952,0.3,
2.088,-38.8085,0.2,
2.09,-38.7353,0.1,
2.092,-38.6852,0.1,
2.094,-38.6578,0.1,
2.096,-38.6492,0.1,
2.098,-38.6572,0.6,
2.1,-38.6669,0.6,
2.102,-38.6944,0.4,
2.104,-38.7329,0.3,
2.106,-38.7884,0.2,
2.108,-38.8629,0.1,
2.11,-38.9575,0,
2.112,-39.0753,0,
2.114,-39.2175,0,
2.116,-39.3847,0,
2.118,-39.5788,0,
2.12,-39.7973,0,
2.122,-40.0512,0,
2.124,-40.3277,0,
2.126,-40.6298,0,
2.128,-40.9619,0,
2.13,-41.3159,0,
2.132,-41.6949,0,
2.134,-42.1069,0.1,
2.136,-42.5366,0.1,
2.138,-42.998,0.1,
2.14,-43.468,0.2,
2.142,-43.9623,0.3,
2.144,-44.4683,0.3,
2.146,-44.9987,0.3,
2.148,-45.5358,0.3,
2.15,-46.0851,0.2,
2.152,-46.654,0.2,
2.154,-47.235,0.3,
2.156,-47.8295,0.1,
2.158,-48.4295,1.6,
2.16,-49.0392,1.4,
2.162,-49.6417,-0.9,
2.164,-50.2148,0,
2.166,-50.7794,0,
2.168,-51.3366,4.1,
2.17,-51.8853,2.1,
2.172,-52.4157,1.4,
2.174,-52.9296,1.3,
2.176,-53.4179,-0.3,
2.178,-53.8806,1.1,
2.18,-54.3121,-0.1,
2.182,-54.7173,0,
2.184,-55.0994,0,
2.186,-55.4504,-0.1,
2.188,-55.7763,-0.2,
2.19,-56.0851,-0.1,
2.192,-56.361,-0.2,
2.194,-56.6235,-0.3,
2.196,-56.8591,-0.4,
2.198,-57.0721,-3.3,
2.2,-57.2021,-50.9,
2.202,-57.1795,-27.3,
2.204,-57.1166,-10.5,
2.206,-57.0837,-5.2,
2.208,-57.0977,-8.5,
2.21,-57.1301,-17.4,
2.212,-57.1478,-21.1,
2.214,-57.1447,-17.8,
2.216,-57.138,-17.4,
2.218,-57.1386,-19.1,
2.22,-57.1429,-18.7,
2.222,-57.1325,-18.7,
2.224,-57.1276,-16.9,
2.226,-57.1221,-13.9,
2.228,-57.1124,-11.4,
2.23,-57.105,-10.1,
2.232,-57.0971,-8.8,
2.234,-57.0873,-6,
2.236,-57.0678,-2.3,
2.238,-57.0373,-0.4,
2.24,-56.9958,0,
2.242,-56.9348,0.5,
2.244,-56.8475,1.8,
2.246,-56.7248,1.3,
2.248,-56.5624,1.4,
2.25,-56.3464,1.4,
2.252,-56.0845,1.6,
2.254,-55.7672,1.9,
2.256,-55.4009,2,
2.258,-54.9743,2.1,
2.26,-54.5086,2.2,
2.262,-53.9965,2.1,
2.264,-53.4435,2.1,
2.266,-52.8515,-0.3,
2.268,-52.2259,1.4,
2.27,-51.5765,1.1,
2.272,-50.8953,-0.5,
2.274,-50.1861,3.5,
2.276,-49.4561,2,
2.278,-48.739,1.4,
2.28,-47.9955,0.2,
2.282,-47.2808,-0.2,
2.284,-46.5923,-0.1,
2.286,-45.9252,-0.2,
2.288,-45.2886,-0.2,
2.29,-44.6722,-0.3,
2.292,-44.0887,-0.4,
2.294,-43.5314,-0.4,
2.296,-43.0078,-0.5,
2.298,-42.525,-0.4,
2.3,-42.0757,-0.4,
2.302,-41.6662,-0.3,
2.304,-41.3024,-0.4,
2.306,-40.9692,-0.3,
2.308,-40.6689,-0.1,
2.31,-40.4022,0,
2.312,-40.1537,0,
2.314,-39.9267,0.1,
2.316,-39.7228,0.1,
2.318,-39.5373,0.2,
2.32,-39.3682,0.2,
2.322,-39.2175,0.2,
2.324,-39.0832,0.3,
2.326,-38.9678,0.2,
2.328,-38.8683,0.2,
2.33,-38.7811,0.1,
2.332,-38.7213,0.1,
2.334,-38.6791,0.1,
2.336,-38.6578,0.4,
2.338,-38.6553,0.2,
2.34,-38.6657,0.6,
2.342,-38.6798,0.5,
2.344,-38.7103,0.4,
2.346,-38.753,0.2,
2.348,-38.811,0.2,
2.35,-38.8928,0.1,
2.352,-38.9965,0,
2.354,-39.1204,0,
2.356,-39.27,0,
2.358,-39.4439,0,
2.36,-39.6459,-0.1,
2.362,-39.8742,-0.1,
2.364,-40.1318,0,
2.366,-40.4186,0,
2.368,-40.7336,0,
2.37,-41.0748,0,
2.372,-41.4379,0,
2.374,-41.8347,0,
2.376,-42.2491,0,
2.378,-42.691,0.1,
2.38,-43.1567,0.3,
2.382,-43.6376,0.2,
2.384,-44.1314,0.3,
2.386,-44.6435,0.2,
2.388,-45.1727,0.2,
2.39,-45.7134,0.3,
2.392,-46.2683,0.2,
2.394,-46.8371,0.2,
2.396,-47.4267,0.1,
2.398,-48.0267,0.2,
2.4,-48.6218,1.2,
2.402,-49.2346,1.1,
2.404,-49.8272,-1.3,
2.406,-50.3973,0.6,
2.408,-50.9594,-0.1,
2.41,-51.5118,1.2,
2.412,-52.0574,1,
2.414,-52.5805,1,
2.416,-53.0914,0.2,
2.418,-53.5711,0,
2.42,-54.0228,0.7,
2.422,-54.447,0,
2.424,-54.8376,0,
2.426,-55.2136,0,
2.428,-55.5554,-0.1,
2.43,-55.8782,-0.2,
2.432,-56.1736,-0.2,
2.434,-56.4477,-0.2,
2.436,-56.6979,-0.3,
2.438,-56.9293,-0.5,
2.44,-57.1307,-23.5,
2.442,-57.2076,-52,
2.444,-57.1624,-18,
2.446,-57.0996,-7.6,
2.448,-57.0837,-5.3,
2.45,-57.1044,-10.6,
2.452,-57.138,-19.2,
2.454,-57.1502,-20.3,
2.456,-57.1441,-17.4,
2.458,-57.1374,-17.9,
2.46,-57.1386,-18.9,
2.462,-57.1325,-19.1,
2.464,-57.1325,-17.9,
2.466,-57.1282,-15.6,
2.468,-57.1179,-12.9,
2.47,-57.1105,-10.7,
2.472,-57.1026,-9.6,
2.474,-57.0965,-7.9,
2.476,-57.0806,-4.6,
2.478,-57.0568,-1.5,
2.48,-57.0263,-0.1,
2.482,-56.9763,0.1,
2.484,-56.9067,0.3,
2.486,-56.8145,0.8,
2.488,-56.6766,1.2,
2.49,-56.4971,1.4,
2.492,-56.2689,1.5,
2.494,-55.9881,1.7,
2.496,-55.6573,1.9,
2.498,-55.2728,1.9,
2.5,-54.8376,2.1,
2.502,-54.3499,2.1,
2.504,-53.8299,2.2,
2.506,-53.2647,1.9,
2.508,-52.658,3.6,
2.51,-52.0245,1.6,
2.512,-51.3604,-0.5,
2.514,-50.6658,1.1,
2.516,-49.9499,2.2,
2.518,-49.2181,1.5,
2.52,-48.4875,0.2,
2.522,-47.7587,-0.2,
2.524,-47.0526,-0.1,
2.526,-46.3665,-0.2,
2.528,-45.7055,-0.2,
2.53,-45.0732,-0.3,
2.532,-44.4677,-0.4,
2.534,-43.8964,-0.4,
2.536,-43.3465,-0.4,
2.538,-42.8393,-0.4,
2.54,-42.3675,-0.4,
2.542,-41.936,-0.5,
2.544,-41.5423,-0.4,
2.546,-41.1907,-0.3,
2.548,-40.8709,-0.1,
2.55,-40.5761,0,
2.552,-40.3149,0,
2.554,-40.0738,0,
2.556,-39.8528,0.1,
2.558,-39.6502,0.1,
2.56,-39.4726,0.1,
2.562,-39.3127,0.2,
2.564,-39.1674,0.2,
2.566,-39.0405,0.2,
2.568,-38.9276,0.2,
2.57,-38.8378,0.2,
2.572,-38.7603,0.1,
2.574,-38.7048,0.1,
2.576,-38.6682,0.1,
2.578,-38.6578,0,
2.58,-38.6572,0.6,
2.582,-38.6682,0.6,
2.584,-38.6895,0.5,
2.586,-38.7206,0.3,
2.588,-38.7695,0.2,
2.59,-38.8354,0.1,
2.592,-38.9221,0,
2.594,-39.0331,0,
2.596,-39.1644,0,
2.598,-39.3206,0,
2.6,-39.5019,0,
2.602,-39.7149,-0.1,
2.604,-39.9523,-0.1,
2.606,-40.2166,-0.1,
2.608,-40.5096,0,
2.61,-40.8343,0,
2.612,-41.184,0,
2.614,-41.5539,0,
2.616,-41.9506,0,
2.618,-42.3791,0.1,
2.62,-42.8234,0.1,
2.622,-43.2934,0.2,
2.624,-43.7811,0.3,
2.626,-44.2864,0.2,
2.628,-44.7997,0.3,
2.63,-45.3356,0.3,
2.632,-45.8825,0.2,
2.634,-46.444,0.2,
2.636,-47.0214,0.2,
2.638,-47.6086,0.1,
2.64,-48.1957,0.1,
2.642,-48.8159,1.1,
2.644,-49.4213,1.1,
2.646,-50.0103,-3.3,
2.648,-50.5731,4.5,
2.65,-51.1352,0.3,
2.652,-51.6821,0.1,
2.654,-52.2204,1.4,
2.656,-52.7392,2,
2.658,-53.2415,2.2,
2.66,-53.7152,-0.3,
2.662,-54.1546,0.5,
2.664,-54.5709,-0.1,
2.666,-54.9609,0,
2.668,-55.3234,-0.2,
2.67,-55.6573,-0.2,
2.672,-55.9692,-0.1,
2.674,-56.2597,-0.1,
2.676,-56.5246,-0.2,
2.678,-56.77,-0.4,
2.68,-56.9915,-0.9,
2.682,-57.1697,-37,
2.684,-57.2027,-44.3,
2.686,-57.1411,-12.9,
2.688,-57.091,-6.3,
2.69,-57.0867,-6.2,
2.692,-57.1148,-13.5,
2.694,-57.1429,-20.4,
2.696,-57.1472,-19.5,
2.698,-57.1398,-17.4,
2.7,-57.138,-18.2,
2.702,-57.1374,-18.7,
2.704,-57.1337,-18.4,
2.706,-57.1313,-17.8,
2.708,-57.124,-14.7,
2.71,-57.1154,-11.9,
2.712,-57.1075,-10.2,
2.714,-57.102,-9.4,
2.716,-57.0904,-7.5,
2.718,-57.0733,-3.6,
2.72,-57.0495,-1,
2.722,-57.0117,0,
2.724,-56.9579,0.3,
2.726,-56.8792,0.4,
2.728,-56.7755,0.8,
